0.0,1 algo1 action:,1 algo1 adv:,2 algo1 action:,2 algo1 adv:,3 algo1 action:,3 algo1 adv:,4 algo1 action:,4 algo1 adv:,5 algo1 action:,5 algo1 adv:,6 algo1 action:,6 algo1 adv:,7 algo1 action:,7 algo1 adv:,8 algo1 action:,8 algo1 adv:,9 algo1 action:,9 algo1 adv:,10 algo1 action:,10 algo1 adv:,11 algo1 action:,11 algo1 adv:,12 algo1 action:,12 algo1 adv:,13 algo1 action:,13 algo1 adv:,14 algo1 action:,14 algo1 adv:,15 algo1 action:,15 algo1 adv:,16 algo1 action:,16 algo1 adv:,17 algo1 action:,17 algo1 adv:,18 algo1 action:,18 algo1 adv:,19 algo1 action:,19 algo1 adv:,20 algo1 action:,20 algo1 adv:,21 algo1 action:,21 algo1 adv:,22 algo1 action:,22 algo1 adv:,23 algo1 action:,23 algo1 adv:,24 algo1 action:,24 algo1 adv:,25 algo1 action:,25 algo1 adv:,26 algo1 action:,26 algo1 adv:,27 algo1 action:,27 algo1 adv:,28 algo1 action:,28 algo1 adv:,29 algo1 action:,29 algo1 adv:,30 algo1 action:,30 algo1 adv:,31 algo1 action:,31 algo1 adv:,32 algo1 action:,32 algo1 adv:,33 algo1 action:,33 algo1 adv:,34 algo1 action:,34 algo1 adv:,35 algo1 action:,35 algo1 adv:,36 algo1 action:,36 algo1 adv:,37 algo1 action:,37 algo1 adv:,38 algo1 action:,38 algo1 adv:,39 algo1 action:,39 algo1 adv:,40 algo1 action:,40 algo1 adv:,41 algo1 action:,41 algo1 adv:,42 algo1 action:,42 algo1 adv:,43 algo1 action:,43 algo1 adv:,44 algo1 action:,44 algo1 adv:,45 algo1 action:,45 algo1 adv:,46 algo1 action:,46 algo1 adv:,47 algo1 action:,47 algo1 adv:,48 algo1 action:,48 algo1 adv:,49 algo1 action:,49 algo1 adv:,50 algo1 action:,50 algo1 adv:,51 algo1 action:,51 algo1 adv:,52 algo1 action:,52 algo1 adv:,53 algo1 action:,53 algo1 adv:,54 algo1 action:,54 algo1 adv:,55 algo1 action:,55 algo1 adv:,56 algo1 action:,56 algo1 adv:,57 algo1 action:,57 algo1 adv:,58 algo1 action:,58 algo1 adv:,59 algo1 action:,59 algo1 adv:,60 algo1 action:,60 algo1 adv:,61 algo1 action:,61 algo1 adv:,62 algo1 action:,62 algo1 adv:,63 algo1 action:,63 algo1 adv:,64 algo1 action:,64 algo1 adv:,65 algo1 action:,65 algo1 adv:,66 algo1 action:,66 algo1 adv:,67 algo1 action:,67 algo1 adv:,68 algo1 action:,68 algo1 adv:,69 algo1 action:,69 algo1 adv:,70 algo1 action:,70 algo1 adv:,71 algo1 action:,71 algo1 adv:,72 algo1 action:,72 algo1 adv:,73 algo1 action:,73 algo1 adv:,74 algo1 action:,74 algo1 adv:,75 algo1 action:,75 algo1 adv:,76 algo1 action:,76 algo1 adv:,77 algo1 action:,77 algo1 adv:,78 algo1 action:,78 algo1 adv:,79 algo1 action:,79 algo1 adv:,80 algo1 action:,80 algo1 adv:
0.0,0,16.079554726273273,0,5.001143981176028,0,-122.86444839485193,0,-7.7616348770934565,0,-1.7227166854063398,0,15.236641671835969,0,-6.360516410128184,0,-2.9820271498920192,0,40.448221003605795,0,15.529731796681517,0,-11.214209968209616,0,2.033041534197764,0,3.805770529621441,0,4.243691420791947,0,9.097523912452743,0,-3.7548305724649254,0,-25.71293410747603,0,-6.076890867325346,0,16.47372590338273,0,-0.4368371685013699,0,0.3830323162219429,0,-13.619493156791577,0,21.136433147876232,0,2.965709745270942,0,9.74774336034534,0,0.44789385274634697,0,22.954836994027573,0,0.40150888841526466,0,12.696462541678557,0,-1.5094348683705903,0,11.2887071475634,0,1.4165978598011861,0,-3.2173290361351974,0,-2.9239537211142306,0,0.6281920556739351,0,3.5688814215645834,0,0.5589702717898035,0,0.4838213593357068,0,0.57281263085315,0,-3.1103174046220374,0,14.460271518300942,0,-1.2593778061018384,0,-4.554582864840995,0,23.21605831265333,0,-3.322086034422682,0,6.544490859569123,0,23.072261864173925,0,13.602508205063714,0,-4.985407684553138,0,-18.24925498216544,0,7.780157510078425,0,-7.043744998449256,0,19.013527266206438,0,-4.1083574945696455,0,-8.201728995425583,0,-16.197663190136154,0,-2.8892358095508825,0,11.251712643454084,0,-19.544846318625787,0,0.5053419858868438,0,-3.228000688199245,0,1.9678046002627525,0,2.0626120696360886,0,0.2900510720373859,0,2.6577205771154695,0,4.22598354625552,0,9.642208533654411,0,-19.557888182382158,0,0.25234262561934884,0,-0.8791201632284356,0,2.842237922610366,0,2.190501982204296,0,-23.47395406521173,0,-1.0508081333337032,0,-2.06503472006807,0,9.57740723867937,0,-22.32652851659077,0,2.2717668947734637,0,-2.873718468905281,0,3.7108592199128907
0.0,1,-64.96306070680657,1,-21.751686327155767,1,-130.53330406716123,1,-9.574952916602342,1,-1.7227166854063398,1,-16.037384654153357,1,-6.360516410128184,1,-4.722197042688094,1,44.267577296255695,1,14.103247082430244,1,-7.090425713398872,1,-14.606624268184532,1,3.805770529621441,1,-0.7484376744723704,1,-6.9579056684196985,1,-21.01972444943931,1,13.92227619998448,1,-20.76021457234674,1,-24.167920479216264,1,-0.4368371685013699,1,1.2851075478829443,1,-23.849835646713473,1,20.612142001396933,1,-0.18877191086357925,1,6.52432673891235,1,0.34350812267439323,1,-9.079485838632536,1,-1.305610145587707,1,-4.867322832662467,1,-1.5094348683705903,1,-9.05966340337909,1,6.97730935949221,1,-3.2173290361351974,1,5.052985053505836,1,0.6281920556739351,1,3.5688814215645834,1,-0.7600702155705221,1,0.05642456963323639,1,9.249231467121717,1,3.2049050577697926,1,8.037052521131045,1,0.39455606874253135,1,-6.589687078356292,1,-7.429375872361561,1,53.50280796371226,1,6.544490859569123,1,70.01767338710488,1,12.039224216810908,1,-5.212252248757068,1,2.6071839911619463,1,8.75146830412632,1,-5.250995793267066,1,4.795307789237995,1,46.23405455180182,1,-15.13608679047502,1,-10.386506213164466,1,-1.9886290322574496,1,-33.31840120967536,1,10.078100384809659,1,0.5053419858868438,1,1.1040629264898598,1,0.04599479974422138,1,2.0626120696360886,1,1.341148568355493,1,3.264779059400098,1,4.22598354625552,1,-4.020246491156286,1,13.576117391050502,1,0.25234262561934884,1,-0.8791201632284356,1,17.249429997678817,1,-1.4629530280708423,1,4.5054922165818425,1,3.463871200372523,1,-3.228913636010475,1,-1.6919502268137876,1,-21.42528627093634,1,-25.635009159817855,1,-20.351986565599873,1,2.06809832021645
0.0, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:
0.0,1,-14.892467040799996,0,-826.2617382385708,1,-440.87039749527275,1,-105.0387450674398,0,286.66222745453814,1,-170.92792240178113,1,-179.15584159249826,1,175.49138558085366,0,-169.7724295489417,1,-177.4556108501673,1,-176.1818609099006,1,240.86442293015412,1,37.889554302624134,1,109.01762778779492,0,124.77445037658545,1,-292.24773151751,1,35.51288840702091,0,-61.97360381510224,0,259.80840608419953,1,-289.25524617415294,0,36.913538804866945,1,-60.17505486803958,0,-175.06445874269536,1,149.09654869210283,1,-162.01631252597693,0,41.539910654365,0,164.08688104989687,1,112.61730984045124,1,23.633480522484263,1,33.42544731451106,0,-167.8519219501069,0,269.7960207274895,1,114.81969391536174,0,-171.47863709902066,1,179.07220633538168,0,117.35566291582828,0,269.73255903131496,0,-267.8025416973713,0,28.62216928385166,0,231.91595946504714,0,-532.2932503182598,0,227.48690442090532,1,-163.55742486196712,1,-198.8346663665111,1,231.9740697359392,0,112.07711256306224,None,None,1,261.58965491236415,1,149.37697072003436,0,-393.44441491332975,1,29.634445316888304,0,-258.97350980749195,1,107.015372531274,0,-168.07557642428048,1,-174.0065082983969,0,85.45864893683445,0,252.4702082076712,0,244.10254503806294,1,30.39138974131143,1,28.329589988548435,0,158.4149715273399,0,87.97224400312331,0,175.22883526142633,0,249.1463514170245,1,-166.6118618543373,0,-156.92301487378128,0,-695.909404520734,1,-156.86511705017074,0,164.14418589739444,0,37.63288030256743,1,23.893812995832228,1,-154.62341896943366,1,302.4156848824076,1,33.1765005344767,1,169.57829212385644,1,-51.66312119982115,1,-381.4490453156046,0,103.37331085961719,0,37.57941352618877,0,-264.9735740018043
0.0,1,-26.677688163200017,0,-828.9944767053674,0,150.05248573786622,0,-189.18310677495796,0,-685.1531330295985,0,167.94048201034002,0,14.519516029195088,0,26.094936471759354,1,130.0109346355737,1,27.662105083928637,0,263.79052806134194,0,23.24293905022151,0,132.89400647769583,1,303.542169362628,1,-369.53849905114527,0,-530.80823982078,0,226.96588997654007,1,273.42104704571614,1,252.46563012548768,0,-193.81387966948327,1,165.08103214634315,0,-537.7955827315593,0,117.42786843320704,1,80.15513458071075,0,163.5056192713148,1,-169.94020803339808,0,223.34938242404604,1,-158.00616955080378,1,235.20932358376373,0,-150.7678899055431,1,163.1891415325297,1,-265.7746260237632,0,108.98349867536237,0,37.754647971113855,0,163.86122823578103,0,-58.63500754086755,1,104.18132464326294,0,-64.56376813520383,1,169.98429119795472,1,24.395036816732414,0,239.41000747516557,1,-406.10003827457365,0,-379.8701023584355,1,120.29375720584517,0,169.36736975480426,1,31.667263567349657,None,None,1,293.7007542298974,1,215.22980264990207,1,31.362087273405372,0,-665.2804265554307,0,-75.21363522172587,0,-175.36409390260246,0,28.382310360438566,0,31.53007724215675,0,-398.2975345769952,0,28.57941143567977,1,-262.09403265877086,1,36.70564414771714,1,172.86396237217477,1,-160.13067999428108,1,-681.107029387401,1,106.46000970585229,0,-67.77736017990186,0,-147.25877019236304,0,-406.5808851421001,1,296.03688066525035,0,293.7620756843442,1,114.19929733920137,1,165.11396666126376,0,-271.6849142852177,1,174.51727401236798,1,182.74303243656738,1,163.15059441329242,0,-163.32510285384737,1,-6.283180399295986,0,-40.552418883673795,0,305.83433763628784,0,-404.21075081194175,1,164.43059881742894
0.0,1,-18.820874081599978,1,-252.79794132633253,1,-190.27205984531855,1,195.42243708698877,0,-78.52732579456227,1,250.49858960775674,1,246.8202316105234,1,154.2723536589064,1,-60.693363972269765,1,29.891273465780472,1,-59.72240428280489,0,-169.2482488786531,1,-278.77786514970103,1,269.94392760121644,1,273.8922847852464,0,-65.50900392409154,1,232.85553604689963,0,-65.11269141568383,0,291.3160638310163,0,-54.919428181721536,1,-176.1486141852222,0,83.53747989252227,1,-519.2174378583533,1,27.972445917441604,1,28.148939105903253,1,263.32855605319185,1,-186.28157342655894,0,174.9352047884335,0,-281.4861003509716,1,-155.0780690656995,0,-163.94123773251846,0,-398.32291970688226,1,270.0093550452534,1,36.170754992926334,1,28.43769077732108,1,-283.80477219842436,1,-392.1062356429849,0,156.6499435971706,0,116.60439516784986,1,163.96395469826052,0,13.942412727827985,1,-56.81122474527356,1,298.7174475475501,1,37.537111440287646,0,-58.918738342401944,0,-60.76012934557073,None,None,1,-524.3058311196927,0,28.596781616069066,0,-403.6308256433356,0,290.52797568174645,0,-56.3016285499134,0,75.8473024592613,0,42.073011921135816,0,181.77417140880118,1,253.17311722064537,0,233.07908857661675,1,-164.92076741656416,0,244.80166820222354,0,-289.9003660249483,1,175.61038144247357,1,-395.1796822676024,1,171.24088185705688,0,245.50877319629728,1,114.72584918510616,0,248.85840068624677,0,-286.7870088470228,1,-277.34978777242134,1,224.9591537077057,1,110.80073379633137,1,-271.0901022230425,0,-381.7797639433992,1,267.3640347528041,1,-160.28575832751403,0,233.67408163904514,0,-0.07611981335851681,0,-142.36808053664163,1,-164.37934986010094,0,-398.860422360703,1,222.14277879452234
0.0,1,-21.749424642799998,0,257.58215918734294,0,-199.9032536636784,0,126.7490612298889,0,-186.66293376179775,1,20.813581127552993,0,168.39208012982934,1,160.04432088893202,0,170.0738514451574,0,15.541309627252033,0,174.12160397158488,0,268.5969051369454,1,163.89840287273495,1,91.44663941032894,0,178.0040980607406,1,105.94076768799482,0,-677.3357773314751,1,-59.26925022554573,0,-676.4694892116245,1,166.73324167860315,1,27.569273276113073,0,-60.175054868040405,1,102.38674624858851,0,254.2176444704091,1,255.49519468905808,1,241.70014456030106,1,102.91708161385976,0,-679.3606102533597,0,113.69570655345191,1,-678.2694930612823,0,-527.9740702904419,1,121.66589133210417,0,107.26272381202139,1,112.50297470843802,1,-677.8915541560232,0,261.0065766250414,0,180.0828955809725,1,-64.46238969937835,0,41.99674311604886,0,-399.3460124754282,0,-677.9559078771427,1,-166.23338962667253,1,156.24658822891942,0,-204.0296308340442,1,250.3743957762792,0,-429.33789510401346,None,None,0,113.64004985346607,0,29.354264578641235,0,294.4086786429311,0,256.7668092100645,0,-411.29475344801347,0,-28.15182582028055,1,-521.5681569471384,1,268.98562735223607,1,-69.80760297075133,0,-264.83783409662533,1,169.69610721520127,0,-70.95997103842214,1,-166.82171736155777,0,23.415596651087185,1,-58.75597961558722,0,171.8996235052304,0,184.67915359763978,1,28.443135467462554,1,-167.07940625474274,0,-695.9094045207337,0,33.24307932448559,1,-170.0927395256524,1,304.19981681530885,0,-160.4493860892894,0,239.8646970365015,1,37.46199905860547,0,-54.19863176912531,1,252.23132490858413,0,185.75395199776057,1,169.36241284471237,0,173.87803917428457,1,231.72060190081686,1,103.43191693756339
0.0,0,-26.677688163200028,1,241.69732383793934,0,406.62905677745476,1,181.41096749408308,0,92.8053826166058,1,11.371227015012023,1,294.91490611827794,0,163.6529220768751,1,173.68710271275478,1,-168.03756172907327,0,294.0550797115305,0,-160.02636709179944,1,-383.43268312923544,0,160.51765269653635,0,-656.8975214319722,1,124.2491016772741,1,298.0148327293799,1,36.17548740115983,1,291.3160638310162,0,36.511328538154885,0,-269.07268770579674,1,-410.61198390325893,0,117.42786843320752,1,-65.5496849976669,1,-292.19336103508397,0,-404.03794668133133,1,169.7578815424976,1,166.89372405684298,1,168.48114672324456,1,115.61152923639372,0,231.32650550425245,0,300.3427478214122,0,175.0045244315056,1,170.76072456210252,0,28.437690777321222,1,15.78251831714681,0,23.814675342755095,1,114.6681984271513,0,222.97913315797157,0,268.7587119894156,1,116.50236520177823,1,-159.55701351339127,0,-158.62759042837348,1,-197.59525113213434,0,-702.7474724807932,1,23.36214688125591,None,None,1,222.81797646434453,0,-309.34457481914666,0,-144.9092293588532,0,193.15843604294216,0,99.81807263306405,0,-529.8340616183185,0,240.2592042227347,0,-50.84423589044306,0,158.28797049049263,0,230.54554538174537,0,165.37825272301407,0,-401.9747257119438,1,229.46475080221842,0,265.0505386867292,0,28.416389624772044,0,171.89962350523052,1,179.11376356629626,0,28.501332372177785,0,23.553091646230172,1,171.66033131948973,1,289.06082190354755,0,-159.87882643077575,1,116.5770790268424,0,-150.28187971489484,0,-407.2409321322442,0,34.99861836728104,0,-160.28575832751378,0,177.51302348103266,1,122.34711611510167,0,253.0954632718297,0,-145.01040503443767,1,-534.5903556469287,0,257.566517965773
0.0,0,-26.642178724399997,0,-512.0209731295807,1,164.9967324138074,0,115.4604092415994,0,-69.28844963350701,0,299.91502041534915,1,299.71694462458447,1,163.6005349439398,1,117.76558391485072,0,127.08134126885163,1,294.05507971153054,1,-517.6585276452063,1,310.76842942116076,0,235.9727040251083,1,-168.06025594448798,0,179.45165000506842,1,171.7077435185618,0,235.4193456111953,0,112.7945612136471,0,-369.8919890730344,0,192.7989700966785,1,220.8105907289954,0,-395.17517963066484,1,-57.19657772149009,1,159.61043321732507,0,-168.76902314373132,1,223.34938242404618,0,269.0834917446074,0,256.53734743783104,0,169.12287386928514,0,-531.1586223912541,1,-287.9415738713242,1,253.89302585029745,1,277.53603758483695,0,31.470798120180206,1,114.7555219392649,0,180.08289558097295,1,37.80622849296199,1,101.59879263850719,0,154.7649439170106,0,23.52928413996584,1,-274.3307724378983,0,-163.55742486196712,1,107.66253385317734,1,-319.096862617183,1,268.8359551993317,None,None,1,-142.30622628833214,0,269.37016883406636,1,260.2806040510113,0,156.30182095420338,1,-67.47386436581823,1,-280.330244485726,1,-263.9119987136361,0,181.77417140880118,0,-163.2918284855951,1,-71.76705269434322,1,118.68090927114011,1,-59.26599062519546,1,263.5033907777614,1,-379.3862680953271,1,115.89441404481364,0,-150.86279748852724,0,98.61740656512066,1,-266.6340274400071,0,-170.2037865158304,1,-695.9094045207338,0,79.46532578758101,0,-63.81572520033589,1,-174.9115658303561,0,100.51601128322568,0,92.19591795142206,1,-281.5774489262435,0,233.79458460810795,0,252.23132490858444,0,112.11280563207231,0,-59.83153325288991,0,-64.74827195568696,1,-159.583923269063,0,-685.9361945324432
0.0,1,-24.689811683600063,0,-512.0209731295809,0,-435.8811302491782,1,237.75601220855424,0,211.02059779716666,1,-269.7595962715162,0,-60.65739948829557,1,-298.59734579393444,0,-45.168453900127915,0,-65.40613954081616,0,-390.1011747470227,0,18.307342429127914,1,24.268999998923533,1,166.12615888686298,0,-379.45358131860013,1,-62.58169641060462,0,168.34915821473317,1,117.09063868961816,0,27.009191805553826,0,164.1416040051403,0,252.92291389365866,1,20.99346862114291,1,27.86064386467325,0,-536.1026457400422,0,226.7283471791204,0,-535.869428814555,0,-71.60038129931624,1,41.86044908668515,0,159.25372830527584,0,-74.96589021066008,0,256.3733782806349,1,115.80917630939491,1,-679.8938553247183,0,175.35096384115232,1,300.6443442437529,0,261.0065766250406,0,37.968752695319665,0,-277.74759645354857,0,299.1966229511916,0,268.7587119894156,0,-677.9559078771429,0,-670.5742744865386,0,-275.3517343802957,1,122.63180105350185,1,190.91182944114166,0,170.25394936790676,None,None,1,-147.0732606633318,1,-64.49301762728786,0,158.33022118592186,0,147.2917765010789,1,106.50031069947016,0,268.2928275528261,1,-58.32502593509716,0,-50.844235890443144,0,-671.9946658220545,0,-62.4208085552132,1,85.68177210164481,1,-150.1670599454086,1,233.6099905454587,0,265.05053868672894,0,-163.85750634076615,0,-62.843265631054805,0,-74.68367215347132,1,119.82915567941511,0,28.415633189198942,1,-176.88006249696318,0,-161.66804747406172,0,295.54380538886653,1,174.31653400501375,1,104.49695504387111,1,-265.63082605316515,1,297.8604926627469,0,-65.48430904493242,0,-150.22015086821165,1,173.26976266740263,0,248.68838473667367,0,-149.41506735865624,0,-66.61674251425046,0,-68.7795923813943
