_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
23.47038,50.0,100000,0.06068894310565542,0.48966958678347133,-1.0373105455509763,-6.538231192260992,1.204472405860981e-15,0.999999970195267,1,0.44,49.7872970700264,0.19666666666666666,1.161149,0.791114,0.9994726,0.34555402,0.00032514607,0.0002458333333333333
33.49221,51.0,100000,0.003946386944044959,0.4559782391295652,-0.04028898462283426,-5.793806827091507,11.157622368971635,0.9999999975516228,2,0.88,1.8963238587602973,0.19333333333333336,1.4022486,0.8732438,0.9997785,0.3421462,0.0007982719,0.00024166666666666667
26.19065,49.5,100000,0.0007188452715792909,0.49800992039681585,-0.046266472059356974,-4.9389761864818,4.40292254996239,0.9999999970431445,3,1.5,2.227355558425188,0.19,1.3580136,0.8802513,1.0000851,0.34622154,0.00022146504,0.0002375
23.83561,49.5,100000,0.00017158971615048775,0.5088603544141765,-0.029514459945133083,-5.883744949882404,8.1616447099984,0.9999999968705852,4,2.15,1.3955569311510772,0.18666666666666668,1.0254538,0.9713689,0.9999867,0.34641045,5.002897e-05,0.00023333333333333333
25.88039,50.0,100000,9.96552726563479e-05,0.500730029201168,-0.03340490481083868,-5.645788556282555,5.253399445773444,0.999999996994194,5,2.87,1.635236430214718,0.18333333333333335,1.0345948,0.9506304,1.0000031,0.3463661,2.2896871e-05,0.00022916666666666666
22.70152,50.0,100000,3.6616172185861906e-05,0.49606984279371175,-0.024379972406235642,-5.663798846904843,5.430798223752251,0.9999999967897278,6,3.57,1.1712354198098183,0.18000000000000002,1.0427263,0.97049546,1.0000309,0.3463877,1.0841823e-05,0.00022500000000000002
21.79706,50.0,100000,2.377090915568331e-05,0.49898995959838394,-0.013958221087791572,-5.901728867045661,5.390080553929542,0.9999999966326304,7,4.26,0.6725768269971013,0.17666666666666667,1.1043512,0.8657744,0.9999364,0.34595463,0.00031278914,0.00022083333333333333
24.01827,51.0,100000,2.053035529913809e-05,0.4796891875675027,-0.011144797304812113,-5.487429470360385,8.573065126947895,0.9999999968403075,8,4.93,0.5204861839301884,0.17333333333333334,1.04926,0.929543,1.0000463,0.34499556,0.00025281624,0.00021666666666666668
28.80109,51.5,100000,3.056067707962217e-05,0.46001840073602945,-0.023226102164624042,-5.2158937441060305,4.782564981320812,0.9999999971465772,9,5.6,1.0984221978578717,0.17,1.1321379,0.9267345,0.99990904,0.34568983,0.00024519133,0.0002125
21.62991,50.5,100000,1.533007762768125e-05,0.47750910036401456,0.0071650527640186945,-5.589494593545221,16.837635284589826,0.999999996782833,10,6.29,-0.34277583099901676,0.16666666666666669,1.0293183,0.96541363,1.0000434,0.3456731,3.89579e-05,0.00020833333333333335
23.83725,51.0,100000,1.7717726658610586e-05,0.4735989439577583,-0.008554987860140388,-5.514302016701482,5.130805618589969,0.9999999968490028,11,6.97,0.3989617445040494,0.16333333333333333,1.0700512,0.95967835,0.99996054,0.34538883,1.977859e-05,0.00020416666666666668
25.10463,51.5,100000,1.9858629174257248e-05,0.46894875795031804,-0.00551436752276609,-5.3952415593596585,8.187954121257564,0.9999999969743156,12,7.66,0.2892554959980771,0.16000000000000003,1.0288042,0.95634633,0.9999707,0.34525046,9.583881e-06,0.0002
27.01326,52.0,100000,1.909822147749162e-05,0.46630865234609387,-0.013014360363948482,-5.54538750248135,4.8725982694214816,0.999999997080098,13,8.34,0.6384696518070996,0.15666666666666668,1.0248353,0.98737997,0.9999824,0.34510538,4.4202743e-06,0.00019583333333333334
25.97572,52.0,100000,1.7534088214993055e-05,0.46631865274610984,0.01774332033867544,-4.779504924314633,24.15381993487725,0.999999997420931,14,8.99,-0.847615517443046,0.15333333333333332,1.0810597,0.84910023,1.0000604,0.34331208,0.00041005466,0.00019166666666666665
26.31619,52.0,100000,2.425676210652412e-05,0.44703788151526064,-0.00862157473899294,-5.794795858854525,5.242342974230992,0.9999999970524078,15,9.67,0.4190284195356071,0.15000000000000002,1.0547223,0.9432262,0.9999929,0.3420248,8.403636e-05,0.0001875
24.71697,52.5,100000,1.6499478144399182e-05,0.4420176807072283,-0.0020845725693496783,-5.6890271975167535,5.534641388163492,0.9999999969267822,16,10.19,0.05547496164217591,0.1466666666666667,1.1208196,0.9391009,1.0000361,0.34418797,0.00020897364,0.00018333333333333336
26.83246,52.0,100000,1.4955831645303882e-05,0.4555882235289412,0.00137120735567603,-5.338378319000827,11.028115176954033,0.9999999971349279,17,10.71,-0.05869875964708626,0.14333333333333334,1.015535,0.97575516,0.99997896,0.3437692,1.2916482e-05,0.00017916666666666667
26.14292,52.0,100000,1.3538977579820392e-05,0.45096803872154884,0.009452425549485022,-5.081922495683663,19.609981348344984,0.9999999972376735,18,11.24,-0.4878084685187787,0.13999999999999999,1.0220649,0.9610778,0.9999856,0.34355307,7.820194e-06,0.000175
25.54162,52.0,100000,1.3890506502408792e-05,0.44936797471898876,-0.0018656500348202733,-5.4525087372348064,6.602896650557682,0.9999999970063631,19,11.76,0.08020874601788819,0.1366666666666667,1.0398134,0.9738582,1.0000366,0.34322605,3.0787705e-05,0.00017083333333333333
27.23492,52.5,100000,1.4176570299055521e-05,0.4455678227129085,0.019000013141883723,-4.125506129673217,30.23254220955987,0.9999999977101867,20,12.28,-0.9011572727467865,0.13333333333333336,1.0530299,0.91927993,1.0000205,0.34231266,4.9995397e-05,0.0001666666666666667
25.39458,53.0,100000,1.2907388371626397e-05,0.44287771510860435,0.010282543551344796,-5.5695709449534325,16.043351051752236,0.999999997082635,21,12.81,-0.4919964615255594,0.13,1.0110905,0.9839749,0.99998814,0.3425484,2.3961086e-06,0.00016250000000000002
23.83681,52.5,100000,1.2899462226731352e-05,0.44322772910916436,0.0016593377668041478,-5.798826236104275,5.397064736960282,0.9999999968511932,22,13.33,-0.08369103213772178,0.12666666666666668,1.0119289,0.9840379,1.000002,0.3424452,1.2848736e-06,0.00015833333333333332
25.81326,53.0,100000,1.2371035926111231e-05,0.44252770110804435,-0.003234386503500593,-5.490500384371042,5.110778542796558,0.9999999970195006,23,13.86,0.12484628520905972,0.12333333333333335,1.0433636,0.91050404,1.0000203,0.3418846,4.6140573e-05,0.00015416666666666668
26.62464,53.0,100000,1.0480261509706618e-05,0.43372734909396377,-0.00155603522875762,-5.405715840066157,6.072975674256212,0.9999999970725242,24,14.38,0.04660412983503193,0.12,1.0419377,0.9119051,1.0001888,0.3400911,0.000159617,0.00015
26.24068,54.0,100000,1.229258044059424e-05,0.42284691387655504,0.0015721150675194237,-5.524460304384189,9.428177261035465,0.9999999970433634,25,14.92,-0.07168957777321339,0.11666666666666665,1.0133895,0.97728837,1.0000126,0.33989677,4.5864313e-06,0.00014583333333333332
28.20793,54.0,100000,1.2640985517884964e-05,0.42261690467618707,-0.00861821097035882,-5.457306833380867,5.068552312149276,0.9999999971541499,26,15.46,0.41155660175718367,0.11333333333333334,1.0351082,0.9081831,1.0000777,0.3379596,0.0001245513,0.00014166666666666668
26.96441,54.0,100000,1.0153776727186683e-05,0.4153366134645386,0.015681493862396458,-4.879543691315624,24.146828719645136,0.9999999974331201,27,15.99,-0.7970214011147618,0.11000000000000001,1.060949,0.83785695,0.99995,0.33530247,0.0002096913,0.0001375
25.78854,54.5,100000,9.78716546164753e-06,0.4047961918476739,-0.000772612063389227,-5.697629281558403,5.257972054977409,0.9999999969886849,28,16.52,0.0486825592815876,0.10666666666666667,1.0197774,0.98429936,1.0000092,0.33653542,1.4395626e-05,0.00013333333333333334
28.74988,53.5,100000,1.852075695910141e-05,0.40062602504100164,0.0015544469568324303,-5.439104515597008,9.938589058773207,0.9999999971050889,29,17.05,-0.07178970612585545,0.10333333333333333,1.0272205,0.9198156,1.0000284,0.33526888,1.1250174e-05,0.00012916666666666664
25.79966,55.0,100000,1.081689720879722e-05,0.40867634705388217,-0.004217143090998048,-5.7313652687458925,5.320453510081989,0.9999999969962844,30,17.58,0.21078229742124677,0.1,1.026251,0.93208873,1.0000019,0.33599555,3.321344e-05,0.000125
27.24006,54.5,100000,1.7947987728555843e-05,0.40382615304612185,0.0022183322613246364,-5.283421049948787,9.072220547595078,0.9999999970878475,31,18.11,-0.11086720251478255,0.09666666666666666,1.0724021,0.9563647,0.9999583,0.3363303,4.59348e-05,0.00012083333333333332
