_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
27.657925,49.5,40000,0.04965665972607154,0.49224961248062404,-1.0956542323395018,-5.463294631518805,0.0012697653040304746,0.9999999208294926,1,0.18,20.786214590072632,0.196,1.0543594,0.9389436,0.9997913,0.3464646,4.0565134e-05,0.000245
29.691625,49.5,40000,0.0027379748522996425,0.499849992499625,-0.11399828938965549,-2.845487533694028,3.9789609546908813,0.9999999789161176,2,0.3,1.794434741139412,0.192,1.1588786,0.83915937,1.0002699,0.34519926,0.0014351065,0.00024
33.606675,47.5,40000,0.0023259279270002073,0.536326816340817,-0.49518304722835527,-3.8098355740888445,1.1877013206763307,0.9999999700169394,3,0.46,9.015291601419449,0.188,1.2818592,0.80909294,0.99999815,0.34648135,0.00190347,0.000235
24.614,49.5,40000,0.0009516086713192275,0.49517475873793687,-0.4216678291723364,-2.5485748074833365,1.9303248563675803,0.9999999598252619,4,0.66,7.674077868461609,0.18400000000000002,1.1698861,0.8338266,1.0001338,0.34550452,0.0014723021,0.00023
32.28765,47.5,40000,0.0010938802745775907,0.5366768338416921,-0.5965345738233689,-4.324054008525722,1.2925298208012619,0.9999999563320435,5,0.85,10.998080253601074,0.18000000000000002,1.3088017,0.8012974,0.99956846,0.3463789,0.0021590022,0.00022500000000000002
34.332425,49.0,40000,0.0006344135704076272,0.4880494024701235,-0.72224339850894,-3.7814199283895515,2.0009954444279185,0.9999999498220298,6,1.05,13.384788691997528,0.17600000000000002,1.2003211,0.8014884,0.9997262,0.3452103,0.0021425392,0.00022
26.674125,48.5,40000,0.0006346066616589978,0.5295264763238162,-0.681399159915265,-4.168914668338797,1.5137425295516613,0.999999937972609,7,1.25,12.677836239337921,0.17200000000000001,1.2060456,0.85114825,1.0004159,0.34640735,0.0017955609,0.000215
27.078675,49.5,40000,0.00048631819978779575,0.4901745087254363,-0.8102946392847975,-5.3782883258656975,1.9132430768264632,0.9999999303001454,8,1.45,15.03659212589264,0.168,1.1971512,0.7962692,0.99962705,0.34548053,0.0017209438,0.00021
24.27105,48.5,40000,0.0005359498113849223,0.5291764588229412,-0.7705745109023121,-5.235259070741408,1.0093306208677864,0.9999999264873313,9,1.65,14.398130118846893,0.16400000000000003,1.1511331,0.8840795,0.99991155,0.34649146,0.0011238602,0.00020500000000000002
22.271875,49.5,40000,0.00041691810608469816,0.49649982499124956,-0.7733823195216278,-4.728660162212596,1.6398065623775928,0.9999999198623624,10,1.85,14.506286263465881,0.16000000000000003,1.1379241,0.864995,1.0000029,0.34574038,0.0010837374,0.0002
22.07715,48.5,40000,0.000420855045327696,0.5264263213160658,-0.8284819344539806,-5.921694824932834,0.9874689219041174,0.9999999150454889,11,2.05,15.539307534694672,0.15600000000000003,1.1391248,0.8882749,1.0003394,0.34638044,0.0016342765,0.00019500000000000002
23.856475,49.5,40000,0.00040485670182439384,0.4889494474723736,-0.8939905763336483,-5.244980064905155,2.4428291172328156,0.9999999135489169,12,2.25,16.820964694023132,0.15200000000000002,1.1296425,0.8674785,0.99996114,0.3457705,0.0015372711,0.00019
29.4745,48.0,40000,0.0005592651537508372,0.5271763588179409,-0.9343956711236795,-5.776116800481423,0.8596765166760472,0.9999999251046624,13,2.45,17.73906099796295,0.148,1.097492,0.9138818,1.000047,0.34628746,0.00083102717,0.000185
26.590875,49.0,40000,0.00046605708768707334,0.49987499374968747,-0.910533776097667,-6.509150113989757,1.1246348453846164,0.9999999194247211,14,2.65,17.255477905273438,0.144,1.0983576,0.9072808,0.99991375,0.34558743,0.0010021557,0.00017999999999999998
25.9456,48.0,40000,0.000516660642502395,0.5298264913245663,-0.925841896436864,-7.6676635913759865,0.9787217088608472,0.9999999166227912,15,2.85,17.499354243278503,0.13999999999999999,1.1831537,0.87487644,0.99984735,0.34652916,0.0009346618,0.000175
22.19195,50.0,40000,0.00038107861569519874,0.5002250112505625,-0.8016774544820419,-8.296579383031343,2.1181192544201304,0.9999999177069071,16,3.05,15.156910717487335,0.13599999999999998,1.0764778,0.9323955,0.9999899,0.3462998,0.00036032381,0.00016999999999999999
25.81925,50.0,40000,0.0005059474818468213,0.5106255312765638,-0.9414156436606377,-6.191392209883316,2.3847742574026327,0.9999999154693783,17,3.24,17.836825251579285,0.13199999999999998,1.1058434,0.89740604,1.0000463,0.34643328,0.0001605572,0.00016499999999999997
24.269325,50.0,40000,0.0003865039958446511,0.5098004900245012,-0.859031367129116,-6.4935765502161,1.6672967122632754,0.9999999161497176,18,3.44,16.209765076637268,0.128,1.1358818,0.888327,0.9998105,0.34634194,0.00052260363,0.00016
28.552575,50.0,40000,0.0005701118833285751,0.48509925496274814,-0.8494878741693516,-6.808665437490994,1.1034369374479955,0.9999999309497773,19,3.64,16.087626934051514,0.124,1.0578877,0.9369779,0.99998105,0.34632683,0.00027626278,0.000155
21.801975,50.0,40000,0.00031176221602825647,0.50010000500025,-0.8565304482162722,-6.870030355024537,1.5896953630985053,0.9999999089653874,20,3.84,16.19090235233307,0.12,1.1149669,0.8921472,0.9998922,0.3458032,0.0006256801,0.00015
24.7812,50.5,40000,0.0004085661925280602,0.4706235311765588,-0.9195818718439525,-6.170844125875391,0.9312754047634004,0.9999999138134381,21,4.04,17.458096742630005,0.11600000000000002,1.0435114,0.933138,0.9999107,0.34530196,5.4952194e-05,0.00014500000000000003
