0.0,1 algo1 action:,1 algo1 adv:,2 algo1 action:,2 algo1 adv:,3 algo1 action:,3 algo1 adv:,4 algo1 action:,4 algo1 adv:,5 algo1 action:,5 algo1 adv:,6 algo1 action:,6 algo1 adv:,7 algo1 action:,7 algo1 adv:,8 algo1 action:,8 algo1 adv:,9 algo1 action:,9 algo1 adv:,10 algo1 action:,10 algo1 adv:,11 algo1 action:,11 algo1 adv:,12 algo1 action:,12 algo1 adv:,13 algo1 action:,13 algo1 adv:,14 algo1 action:,14 algo1 adv:,15 algo1 action:,15 algo1 adv:,16 algo1 action:,16 algo1 adv:,17 algo1 action:,17 algo1 adv:,18 algo1 action:,18 algo1 adv:,19 algo1 action:,19 algo1 adv:,20 algo1 action:,20 algo1 adv:,21 algo1 action:,21 algo1 adv:,22 algo1 action:,22 algo1 adv:,23 algo1 action:,23 algo1 adv:,24 algo1 action:,24 algo1 adv:,25 algo1 action:,25 algo1 adv:,26 algo1 action:,26 algo1 adv:,27 algo1 action:,27 algo1 adv:,28 algo1 action:,28 algo1 adv:,29 algo1 action:,29 algo1 adv:,30 algo1 action:,30 algo1 adv:,31 algo1 action:,31 algo1 adv:,32 algo1 action:,32 algo1 adv:,33 algo1 action:,33 algo1 adv:,34 algo1 action:,34 algo1 adv:,35 algo1 action:,35 algo1 adv:,36 algo1 action:,36 algo1 adv:,37 algo1 action:,37 algo1 adv:,38 algo1 action:,38 algo1 adv:,39 algo1 action:,39 algo1 adv:,40 algo1 action:,40 algo1 adv:,41 algo1 action:,41 algo1 adv:,42 algo1 action:,42 algo1 adv:,43 algo1 action:,43 algo1 adv:,44 algo1 action:,44 algo1 adv:,45 algo1 action:,45 algo1 adv:,46 algo1 action:,46 algo1 adv:,47 algo1 action:,47 algo1 adv:,48 algo1 action:,48 algo1 adv:,49 algo1 action:,49 algo1 adv:,50 algo1 action:,50 algo1 adv:,51 algo1 action:,51 algo1 adv:,52 algo1 action:,52 algo1 adv:,53 algo1 action:,53 algo1 adv:,54 algo1 action:,54 algo1 adv:,55 algo1 action:,55 algo1 adv:,56 algo1 action:,56 algo1 adv:,57 algo1 action:,57 algo1 adv:,58 algo1 action:,58 algo1 adv:,59 algo1 action:,59 algo1 adv:,60 algo1 action:,60 algo1 adv:
0.0,0,19.648201890362998,0,98.79835571107105,1,-16.712598131202867,1,32.77458677593859,0,-51.72652052477497,1,-8.738209473867755,1,-10.558165855691186,0,17.42856477783789,0,0.35827815795528295,0,6.883016919005968,1,22.24673283867196,0,-47.31477588496455,0,-10.743183642214717,1,-22.948759208280535,0,8.465412734569327,1,-5.150780372790905,0,4.4302684165631945,1,32.75398092431897,1,3.852473431685212,1,-1.6078945118642878,0,1.7649657112669956,0,-2.8074873652676615,1,1.9344690844063734,0,15.921867429822669,0,25.77607100069872,1,8.467773641055828,0,-0.557226795130191,0,1.1577075110508304,0,16.240262198549317,1,-4.304174036520635,1,0.8779157490716898,0,-1.4815809456413263,0,-3.4247322764804267,0,-42.225168894425224,1,0.3936042474451824,0,13.129137203395658,0,-1.172341636942292,0,2.485984641554751,0,14.55306536910939,0,-2.340537947815392,1,-18.013344287957807,1,8.42789216132951,1,13.35078106583569,0,4.099682692307397,1,23.823498429748724,1,-2.9181154427751608,1,-15.346078532102183,0,15.164605681993635,1,-2.402740675403038,0,2.137518906056357,1,1.293571465959758,1,1.0175514403690613,0,4.695213457660429,1,-10.101175820022036,0,-7.735749336034132,1,-6.0180672689202765,0,-5.586977284623572,1,-12.355897817151344,0,-18.966026985111966,0,0.423122465297638
0.0,1,-84.98299320041133,1,-141.89291041795514,0,-21.94737884809274,0,8.942501589641324,1,23.684749709213065,0,13.124326385121094,0,5.366272332506924,1,16.803653952778404,1,-14.660117633373375,1,-33.11954473286278,0,-3.546349720842045,1,14.871101320177331,1,8.352182876473307,0,-14.962823123449198,1,-15.784701748600128,0,13.503215124845156,1,10.884213922923664,0,-18.52951353132812,0,-19.0534053000938,0,-1.82212696766328,1,8.237913917106198,1,7.420552123719972,0,0.13745658537482086,1,9.081865297379409,1,7.659398137020617,0,13.948318965183717,1,-0.557226795130191,1,4.881658493912255,1,5.163926246510528,0,-0.6394106312018266,0,-1.5430507230921648,1,-8.448375993524678,1,16.232708204093797,1,-44.30860804222175,0,3.1158152721800434,1,5.160314991087944,1,1.9358670808778697,1,2.485984641554751,1,-7.472250542799884,1,-5.789276655550566,0,2.8626224459130754,0,6.59463499825506,0,14.495481215106338,1,-11.493160795980657,0,19.514902741160768,0,4.3127379904617555,0,3.0828727270072704,1,-14.538294897640299,0,-7.731802753760348,1,0.8568688304530951,0,-2.578211586926045,0,1.0175514403690613,1,-11.604425694014935,0,4.326753542763981,1,3.6719037686125375,0,7.343168458242872,1,-5.586977284623572,0,-4.263852221618436,1,-24.526328658110288,1,-2.7193087827618
0.0, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:
0.0,0,-28.63005520400001,0,179.53734560602837,0,-746.5575300816922,0,346.46177130884115,0,-87.72955281008903,1,157.00211222803313,1,-422.5839156831651,0,155.22347708038998,1,289.7562488692133,1,237.765017170997,1,36.61621351080578,0,234.59953636573138,1,116.04311263403382,1,180.56891027901958,0,266.85869912553295,0,27.11933190830854,0,-131.14292023270315,1,-45.01478002956324,0,-144.48818599890154,1,147.15861086416476,1,154.98305030779972,0,149.12036235781673,0,152.7395373125899,1,23.110187352047518,1,80.72959157572063,1,28.04327795091511,1,30.901218056979218,0,-62.00884754265752,1,101.95409178540591,0,-688.6768262850333,0,-68.7769738086291,1,-278.3361123032786,1,96.94513263216317,0,164.07494004473955,1,106.8097721729527,0,-72.12670694487369,0,233.91404616736858,1,253.35145397232955,0,172.36743283809528,0,231.86754615286986,1,-399.54090599367765,1,-519.9750543679359,0,37.832665560932725,0,37.72521012093105,1,277.97643243407543,0,-385.42578909802495,0,256.2336800372902,1,28.715707628903715,1,42.22267278702037,1,-520.3248217668244,0,118.83435330112415,1,-161.20170729404575,0,-383.86980325759055,1,-66.35900159825147,1,103.22851303752601,0,81.5073102292472,1,-24.772349923253543,0,-544.7315610799614,1,180.3142351681329,0,-525.1409888459831
0.0,0,-26.64217872439997,1,-1046.7171051556925,1,-279.6569924956641,1,-231.40960668573462,1,-327.42839408140173,0,-414.21431700054416,0,159.62907481426956,1,215.7148945332478,1,-46.15755835903002,0,99.81852968108808,0,99.89235536218706,1,279.71144157130186,1,-271.25500090606585,1,-54.464570009585415,1,180.72241393484634,1,40.26495014969484,1,162.49666054152348,1,257.29783239600704,0,-408.8413525750354,1,154.02270200335659,1,-284.89224941990494,1,91.61323864237778,1,23.12512146878956,1,148.22358158443154,1,-157.74613197184078,0,-155.17620156590078,0,37.05517644593591,1,-175.1531937865423,1,-170.159525120434,0,-164.68936688678076,0,-62.5881194974706,1,-165.35106615741518,1,96.94513263216311,0,-406.81109017365196,0,103.95229382699512,0,-406.9672334042443,0,-283.1331050256828,0,149.62516039432808,1,-541.1625347228777,0,310.6544334390341,0,169.03330803632673,1,164.0976151856314,0,162.85317544141822,0,-66.4994237138557,0,23.694439497598864,0,31.55126588295002,0,-407.62665289618883,0,-164.8101502238919,0,170.55932860617602,1,228.47351424422453,0,-253.1470527485875,1,-67.30093897734974,0,-60.18598023789889,1,160.82012901230127,0,-56.05255877509367,0,-155.75931377743171,1,-51.38954449852625,0,164.75315946901378,1,-57.2512601920202,1,177.08157487397403
0.0,0,-16.84483408160003,0,-634.2692510445227,1,187.54850310022658,1,-710.3620409570719,1,-190.75037219984554,0,-166.73237415836994,0,-264.6143210220695,0,-80.93472780461198,1,250.64639685398924,0,-139.850100056305,0,32.344497790500014,0,-421.7231379878574,0,-149.92991732484887,0,332.8535173844362,0,171.82637440359608,1,131.09727673043727,1,129.33787475408252,1,-132.25643837970176,1,32.20097652434521,1,200.61353910541638,0,-542.6704767966254,1,204.41465021273115,0,313.10077798509957,1,-430.62106716645667,0,-148.76195025309062,0,277.760140671159,0,151.37114172303785,0,-77.92778376512692,1,164.45708174296138,0,84.88164014715323,1,-71.81037238809563,0,37.64688862185861,0,146.13068850306524,0,120.43366261064119,0,-177.2754355661579,1,-167.76610782918615,0,28.674133656237075,1,-693.3118663306991,0,247.02297495259234,0,203.68607361770282,0,154.04975471480924,0,305.3117392180389,1,28.764518920307676,1,80.9497135318147,1,115.72831168168115,0,-271.3400599765897,1,-270.1223520201014,0,112.40067703433513,0,-59.39310562323378,0,161.8006271985741,1,116.29429168003037,0,-371.1494993524798,1,-375.4905469900614,1,155.06157429781655,1,-695.6923276981169,0,73.39310398189137,0,166.5019538247123,0,-168.24828092488835,0,-521.1997106867778,0,28.20109356650451
0.0,1,-24.689811683600006,0,215.5691527021541,1,270.0578931349827,0,-509.3216967186122,0,-455.55439413436494,0,-69.95730856047123,0,-264.61432102206953,1,212.390968041531,0,106.61420927935079,1,307.94992136897395,0,165.0021824706535,1,-64.08718721473636,0,234.86650816149992,1,-58.53332818518092,1,189.1563101591286,0,-108.18471309573087,0,274.5670680627746,1,228.7532190148031,1,36.3066632040327,0,-426.48278487673156,0,154.98305030780003,0,-158.02663061553937,0,37.0838769420987,1,270.9324477460916,1,207.92425680293312,1,106.97187659523937,0,28.051996060077222,0,158.44265352112689,0,248.4960935604793,0,278.5132324843165,0,-163.44770588254886,0,31.373243270296143,1,-70.82105052813978,1,113.93444636484665,0,121.83714321731696,0,166.9426696818515,0,-290.4202442007137,1,237.84100314426348,0,-297.0127444629919,1,246.32582083617734,0,-67.10656530339642,0,162.41998128932164,0,-405.00288381891573,1,148.3676091734123,0,-72.69827159040427,1,298.6914375812487,1,162.34004408566193,0,175.0817588857286,0,-167.05184536513093,0,-10.645120742565084,1,37.71344253002285,0,23.706898875784674,1,-24.69335078341974,0,274.8094642171509,1,-64.1354822832404,0,-156.77985898329945,1,-48.6602470464793,0,-173.16343982658043,0,-678.7009491060926,0,122.88444404879117
0.0,0,-20.74956816320005,1,-196.3876868656664,1,-268.0989779576508,0,167.1105827305346,0,166.7747809973423,1,7.491812399254087,0,248.52993642233798,1,86.91384958420225,0,274.6374511517548,1,-289.45392053094076,1,23.27094611081256,0,183.38047928254562,1,-139.8189732622142,0,-56.261807702132224,0,180.66912080844506,1,-382.7972798884641,1,120.65196832082566,0,161.55448617597074,0,-408.8413525750349,1,151.98366000478993,1,111.38572141709372,0,99.07501864532547,1,-175.44619086703585,1,169.06675202199114,1,28.03188764584587,1,101.30002073204261,0,249.22256345787332,0,-180.6339690710859,1,163.66917753290812,1,85.62444906430383,1,224.79424289638013,0,-284.904948279841,1,83.3989459804409,1,-279.3594204907671,0,-169.8233316511249,1,-157.50011187752187,0,-64.01977464130911,0,161.68784455113163,1,2.0019775746362143,0,-142.02370544586452,1,-152.5402611283228,0,-151.2227732037551,1,-158.6999977891958,0,-59.23917045415652,1,-50.572054760121915,1,104.48933292999229,0,-272.8893634147032,0,183.20218154694226,0,229.4962393703888,0,41.865166651666186,1,23.775429956915502,1,170.4386609927269,1,38.00577623202058,1,252.46175889814043,0,-380.3123157862433,0,162.83841979778134,0,37.35127919031952,1,-692.7869185883392,0,-175.8130681290562,0,-160.3074252599529
0.0,0,-20.749568163199992,1,442.21343118967826,1,-268.09897795765085,0,299.5362905591614,0,321.8917667374456,0,23.73334292268393,1,-264.61432102206976,0,-170.90057232284272,1,146.4605864987032,1,-150.07564229536572,0,-79.97775982078156,0,-47.92156207501412,0,-394.95701638315074,0,179.46815702243268,1,-269.2618639205589,0,-260.2878320852847,1,-425.09606561278827,1,161.5544861759708,1,273.39241179463437,1,250.14662049430905,1,295.92657523015185,0,157.06285647246722,1,264.6834099991665,1,37.2096760257744,1,92.72792826619896,0,-151.07297172215067,1,97.96776335230149,1,-68.11410355801078,1,-421.26080974629355,1,-164.689366886781,0,-66.71075923014483,0,157.27164898077277,1,28.384824936082516,1,-276.8583060881541,0,258.59435327835456,1,163.20626057311762,0,228.03171909582073,0,155.78475333360052,0,-400.0668976473523,1,231.8675461528699,1,230.3749976984787,1,82.31790209139015,0,-153.22284658902788,0,-256.73830162608004,0,42.08448346202178,0,190.31714917063493,0,-535.695221014224,0,314.32822358551584,0,-276.3537062490104,0,-154.1273820767109,1,261.8595386030113,0,37.60817048450215,0,190.75913566839833,0,244.45993535361785,0,266.23229731001834,0,37.40263885384272,0,245.37451556701689,0,-692.7869185883392,0,37.54721796776181,1,37.607568429785374
0.0,1,-21.749424642799994,0,2.090590220170384,0,198.14411871546105,0,-96.09229881235478,0,-33.508388461403115,1,306.82558648793065,0,-264.6143210220697,0,27.886086208506928,0,148.93773315674503,1,95.18975399749411,0,-155.7271920397758,1,33.200566270464435,1,169.68173264776473,0,176.68991239426578,0,342.04342760802564,1,-121.41746917183005,0,270.28111927371225,1,33.804491233071104,0,-248.73262066561642,0,22.767892481821377,0,-299.34278200863616,0,246.83632583371667,0,264.6834099991664,0,-422.1648671494704,1,-162.55454748910776,0,-72.70183701539369,1,169.54754290666762,1,-167.2255376343532,1,-68.0474821486684,0,41.52285741033566,0,41.70289110744906,1,157.3218403801153,1,234.7019674281938,1,-69.80740921793083,1,-389.3484147040895,1,-70.80766851137906,0,258.4891409762752,1,146.74244119510954,1,159.02674048655038,1,254.3465664312738,1,-393.51808938813485,0,-48.31102549402033,0,249.628390228009,0,250.7897531209756,1,242.39276598784994,0,24.042475770773507,0,-272.2161848130701,1,229.85841275793652,0,253.37953853113214,0,-154.1853086700406,0,-407.52296442940883,0,-264.2024744083985,1,135.8936048434761,1,229.17479124688907,1,-695.6923276981171,0,111.01110288332518,0,-158.08810468408186,0,198.79548048517324,0,259.1953927809239,1,128.7816298951843
