_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
27.57993,50.0,100000,0.04515620295740158,0.5197403948078961,-1.033140402493201,-6.2895412945087354,-2.952698546257492e-17,0.9999999623366514,1,0.58,49.57065266370773,0.19574468085106383,1.0847015,0.92525774,0.9993855,0.34647393,0.0004589784,0.0002446808510638298
27.96617,49.5,100000,0.0017977916415585463,0.49509990199803994,-0.03232143922583953,-4.514681441731698,4.254598468573132,0.9999999972673957,2,1.22,1.5247263456694782,0.1914893617021277,1.1211311,0.87768966,1.0000423,0.3461791,0.0001694167,0.0002393617021276596
24.48188,49.5,100000,0.00022244056548261572,0.48352967059341184,-0.015524186935085066,-4.409468162743968,19.091964966378104,0.9999999970262993,3,1.82,0.734086740296334,0.1872340425531915,1.0377944,0.9523463,0.99992883,0.34582132,7.470006e-05,0.00023404255319148937
28.01341,50.5,100000,7.747885149892918e-05,0.4731894637892758,-0.02902037235520284,-4.210880095695503,3.9427388090731847,0.9999999969079545,4,2.51,1.3799049011431634,0.18297872340425533,1.069116,0.9382364,0.99987173,0.34618926,0.00020978515,0.00022872340425531915
27.88421,50.0,100000,4.881851385463294e-05,0.4880197603952079,-0.02896718168313353,-4.462381976566755,4.242820980237716,0.9999999968161305,5,3.2,1.3948521931888536,0.17872340425531916,1.0771059,0.919034,1.000118,0.34544402,0.00041397434,0.00022340425531914892
25.24562,51.0,100000,2.4031187464316576e-05,0.47032940658813177,-0.024092534436373814,-4.591187797870248,4.19967341879128,0.9999999965457123,6,3.89,1.1487356070429087,0.174468085106383,1.0722157,0.8892128,0.99990815,0.34443924,0.00012212023,0.00021808510638297873
28.978,51.5,100000,2.5177706511077662e-05,0.45210904218084363,-0.011781703473921505,-4.27020868002729,13.500880567689197,0.999999996860352,7,4.59,0.5376622229814529,0.17021276595744683,1.0546464,0.8776457,1.000019,0.3435339,2.180274e-05,0.0002127659574468085
23.83813,51.0,100000,1.5427740152766787e-05,0.4580291605832117,-0.015426674164902341,-4.8720760659960085,4.542842140240264,0.9999999962849735,8,5.28,0.7631913889199495,0.16595744680851066,1.029718,0.96986187,1.0000244,0.34437102,2.7770611e-05,0.0002074468085106383
26.33043,51.0,100000,1.6042010410655702e-05,0.4568091361827237,-0.012062225874571767,-4.702893812845739,4.423458260393515,0.999999996488236,9,5.99,0.5669992612674832,0.16170212765957448,1.0789886,0.8005059,0.99996626,0.34190437,0.00018246565,0.0002021276595744681
27.9434,49.5,100000,2.5823311971249134e-05,0.43117862357247144,0.002309667327680576,-4.385094911706756,20.616577355861583,0.9999999967885504,10,6.69,-0.10314681334421039,0.1574468085106383,1.2192999,0.9676703,1.0000856,0.33811933,7.995148e-05,0.00019680851063829787
28.84413,51.5,100000,2.1104167263971272e-05,0.4534990699813996,-0.0166650556624982,-4.2386744483929055,3.984431179526596,0.9999999966846335,11,7.35,0.7830610440578312,0.15319148936170213,1.0454614,0.9548052,1.000007,0.34359124,2.675045e-05,0.00019148936170212765
24.23566,51.0,100000,1.659437079129276e-05,0.4492089841796836,-0.010133520623331439,-5.02978411091577,4.711515155414757,0.999999996204333,12,8.02,0.4671186520718038,0.14893617021276598,1.0500834,0.90492433,0.9999877,0.34147334,8.131287e-05,0.00018617021276595748
27.12,50.5,100000,2.322965418823313e-05,0.43024860497209944,0.000519478981932854,-4.655183901276759,11.75869107131559,0.9999999964630539,13,8.68,-0.020864930469542742,0.14468085106382977,1.036942,0.9682026,1.0000136,0.33625782,2.1019694e-05,0.00018085106382978723
27.33861,51.0,100000,2.0572070479878677e-05,0.43996879937598754,0.03478819611420497,-3.11813717811087,34.643103014096724,0.9999999974935287,14,9.32,-1.657294348347932,0.14042553191489363,1.2159641,0.9474957,0.9999774,0.34193632,0.00014337059,0.00017553191489361704
22.32172,51.0,100000,1.3246605020435683e-05,0.4614292285845717,0.029893059854500505,-3.4597993730443943,36.643021452151004,0.9999999972181548,15,9.93,-1.4488544017076492,0.13617021276595745,1.0384783,0.94605136,0.9999375,0.34424838,3.8418802e-05,0.00017021276595744682
