_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
23.28985,49.5,40000,0.058078737301441176,0.5233011650582529,-0.8714274932533006,-5.427872166096159,0.0,0.9999999988797889,1,0.17,16.539206326007843,0.196,1.0827862,0.84465957,0.9993273,0.3452304,7.7060286e-05,0.000245
27.88175,50.0,40000,0.002864199286271629,0.5209010450522527,-0.9983394441848212,-5.434421860728692,0.029260430222415455,0.9999999997193916,2,0.3,18.973957300186157,0.192,1.032969,0.9706166,0.9998832,0.3453019,1.3317962e-05,0.00024
30.7063,51.0,40000,0.0008415956352660423,0.5171258562928146,-1.3242828775390179,-6.021678599177644,-0.25988594246668956,0.9999999996955089,3,0.43,25.164570450782776,0.188,1.0169784,0.9613269,0.9999494,0.34500286,8.037021e-06,0.000235
26.067625,50.0,40000,0.00027451248324374757,0.5236261813090655,-1.8485732731760023,-8.321210674692733,-0.8582346070528389,0.9999999995539759,4,0.63,35.16039252281189,0.18400000000000002,1.0461427,0.9743645,0.9999035,0.3453955,1.5912734e-05,0.00023
21.134,50.0,40000,0.00011934876172559952,0.5211510575528776,-2.2311177816261853,-7.794340441618878,-1.3456331452256076,0.9999999994512387,5,0.83,42.391555070877075,0.18000000000000002,1.0357556,0.9628228,0.9999252,0.345286,1.7760189e-05,0.00022500000000000002
27.6913,50.5,40000,0.00012327190217301074,0.5182759137956898,-1.5529837674835512,-7.500242972673887,-0.869111344644259,0.9999999996957086,6,1.03,29.499574303627014,0.17600000000000002,1.0365316,0.92536545,0.99982023,0.34472293,9.671722e-05,0.00022
21.862825,50.5,40000,6.208949174625276e-05,0.5285264263213161,-1.9771406968736502,-10.479556330357372,-1.326156331560729,0.9999999995819717,7,1.23,37.54061305522919,0.17200000000000001,1.0284972,0.95030713,0.9998163,0.3439701,9.852034e-05,0.000215
27.402275,50.0,40000,6.384592324534398e-05,0.5360518025901295,-1.6576727693114144,-7.878125005932683,-1.0307647630927343,0.9999999997009472,8,1.42,31.48878288269043,0.168,1.0495237,0.95122546,0.9998788,0.34384868,1.9390834e-05,0.00021
30.787125,49.0,40000,6.020817330366456e-05,0.5416020801040052,-1.7160739478545637,-6.997929984783943,-1.0403287463094737,0.9999999997186466,9,1.62,32.61261808872223,0.16400000000000003,1.0447689,0.9680875,0.9998996,0.34448513,6.900161e-05,0.00020500000000000002
23.115175,49.5,40000,3.677020312779381e-05,0.5372268613430672,-2.237928612463308,-9.494315096178303,-1.581314980436763,0.9999999995815506,10,1.83,42.519227027893066,0.16000000000000003,1.027688,0.971928,0.99993575,0.34408504,9.018942e-06,0.0002
19.33035,50.0,40000,3.288650426865571e-05,0.5411770588529426,-3.4658928156054096,-11.804648950966257,-2.6949864249211606,0.9999999993163979,11,2.03,65.84941029548645,0.15600000000000003,1.0294323,0.97820807,0.99996144,0.34397835,5.6494096e-06,0.00019500000000000002
25.447825,50.0,40000,3.4147900290619585e-05,0.5348267413370669,-2.4343100850686654,-7.851700848274734,-1.7066926777669296,0.9999999995807515,12,2.23,46.243180990219116,0.15200000000000002,1.0414368,0.957179,0.9998172,0.3450488,9.5185605e-05,0.00019
20.534575,50.5,40000,2.2603296422004953e-05,0.5243762188109405,-3.012395929626744,-11.904102106502616,-2.3340408085472926,0.9999999994401473,13,2.43,57.22534942626953,0.148,1.0206263,0.97418964,0.9999377,0.34488106,1.7363522e-05,0.000185
