_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
22.15045,47.0,40000,0.062034890238577334,0.5893294664733236,-0.8589423929426687,-4.906779792327123,0.0,0.9999999988317815,1,0.22,16.270356476306915,0.196,1.1325248,0.90727466,0.9943964,0.34605893,0.0015267276,0.000245
27.67695,49.0,40000,0.14922839932319157,0.5132006600330017,-0.8654370409885288,-4.229336415030465,2.1210377607988726,0.9999999985832071,2,0.4,16.457465171813965,0.192,1.0433341,0.9721347,0.9999581,0.34600684,1.746792e-05,0.00024
23.64,49.0,40000,0.08977640823295005,0.5138756937846892,-0.5966749482460083,-3.727247828050302,2.861463643408429,0.9999999989471093,3,0.58,11.337119102478027,0.188,1.017398,0.9803246,0.999998,0.34609243,1.1201149e-05,0.000235
22.699225,48.5,40000,0.059808649599017175,0.5141257062853143,-0.6593698753614703,-3.986278492144518,2.2135933818483484,0.9999999988979975,4,0.83,12.54655784368515,0.18400000000000002,1.0238509,0.9856759,0.9999414,0.34619614,5.631558e-06,0.00023
22.04655,49.0,40000,0.04657949908395798,0.512575628781439,-0.8860389486026365,-4.364538007772369,2.05894347675469,0.9999999985510103,5,1.08,16.83613795042038,0.18000000000000002,1.033077,0.9754145,0.9999504,0.34637228,5.7966623e-05,0.00022500000000000002
26.853925,49.0,40000,0.13538742477169358,0.5065753287664383,-1.0276530579656515,-5.737264883851601,1.2972737862534192,0.9999999986804023,6,1.33,19.507550358772278,0.17600000000000002,1.0253476,0.9808225,0.99998826,0.3462463,4.214109e-06,0.00022
26.0561,49.0,40000,0.12074740718776533,0.5039001950097505,-0.3533742815885099,-4.340272288517256,5.245900613115698,0.9999999993140379,7,1.58,6.690918475389481,0.17200000000000001,1.0444219,0.96856797,0.99999714,0.34627888,2.3778304e-05,0.000215
23.39175,49.5,40000,0.06696970112403099,0.4999249962498125,-0.697577011159499,-5.390080338392398,6.585381136480635,0.9999999989173114,8,1.83,13.256258428096771,0.168,1.0228615,0.9668238,0.99995255,0.346296,4.0057806e-05,0.00021
28.119075,49.5,40000,0.1452522237984334,0.5078253912695635,-0.659062028305774,-8.861007930292857,3.1677923448180563,0.9999999989804129,9,2.08,12.493158519268036,0.16400000000000003,1.085468,0.94736844,0.99986154,0.3463877,0.00015219564,0.00020500000000000002
23.7829,49.5,40000,0.0772175889076087,0.4951497574878744,-0.5132434106078939,-5.243284487152901,5.872672752360218,0.9999999991264249,10,2.33,9.746978968381882,0.16000000000000003,1.0202786,0.97946405,0.9999797,0.34641868,6.1774804e-06,0.0002
23.428725,49.5,40000,0.05822599264157671,0.4928746437321866,-0.5121116085934041,-4.047397622316667,3.705591009460927,0.9999999989345791,11,2.58,9.719500124454498,0.15600000000000003,1.0909063,0.92763233,1.000138,0.34603956,0.00030761343,0.00019500000000000002
22.16545,50.0,40000,0.07814345768963887,0.48209910495524777,-0.8610307502540693,-5.04746622493539,2.423686220799799,0.9999999988024405,12,2.83,16.346155285835266,0.15200000000000002,1.0322697,0.9708128,0.9998492,0.34552976,9.619601e-05,0.00019
26.208125,50.5,40000,0.09224148120136343,0.4768488424421221,-0.6630914083144176,-3.944983902135472,3.778332604158158,0.9999999989142017,13,3.08,12.602109372615814,0.148,1.0673447,0.9414583,0.9996952,0.34495828,0.00012291379,0.000185
42.099925,51.0,40000,0.2701031268067679,0.4649232461623081,-0.5622852089313991,-3.902806511681834,4.324023252999887,0.99999999927662,14,3.34,10.691622495651245,0.144,1.0122716,0.9896701,0.9999769,0.34531298,5.5919536e-06,0.00017999999999999998
31.732875,51.0,40000,0.17394378768130478,0.46307315365768287,-0.05846892493736337,-2.8874729937888093,4.217031974750692,0.999999999414731,15,3.59,1.1082159541547298,0.13999999999999999,1.0212877,0.9792005,1.0000161,0.34487456,1.7054672e-05,0.000175
29.521425,50.5,40000,0.11384436126407775,0.4586979348967448,-0.06025959406489232,-3.647726902212684,2.9761431881776153,0.9999999991415912,16,3.84,1.1216127593070269,0.13599999999999998,1.0864788,0.91546476,1.0001575,0.34483415,4.72307e-05,0.00016999999999999999
19.7717,50.0,40000,0.03652407167345931,0.4550727536376819,-0.4825755557798787,-4.425808347833822,2.8414623410003443,0.9999999990771924,17,4.09,9.16625189781189,0.13199999999999998,1.0334394,0.9623036,1.0000359,0.34407467,4.5179815e-05,0.00016499999999999997
