_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
28.665825,52.0,40000,-697.2665539947515,-771.2509123919377,-660.9059823742698,-659.2549470824483,-614.5338039128754,8.024648378732364e-05,0.48257412870643535,-0.1480266801102812,-5.099266156444773,4.862219442552273,0.9999999992478729,11,2.55,2.811062268912792,0.15600000000000003,1.0251348,0.9747624,0.9998502,0.3451152,5.0707564e-05,0.00019500000000000002
24.828025,51.0,40000,-647.5785164664172,-713.5791227973074,-619.2665839180277,-625.3885202298306,-579.3361529936714,5.143269102617665e-05,0.4768488424421221,-0.07564624514583067,-6.212635862968834,4.942547274280255,0.9999999991372178,12,2.79,1.4602119401097298,0.15200000000000002,1.0179254,0.9707155,1.0000578,0.3457032,1.7474646e-05,0.00019
25.811825,49.0,40000,-614.5803688881518,-678.8277862132444,-588.7879841718486,-594.4775074202621,-543.1307047463773,9.5054795872299e-05,0.4606980349017451,-0.05690718443480635,-5.586278464503843,8.928511586543722,0.9999999991606274,13,3.03,1.075853867456317,0.148,1.1576263,0.9604063,0.99991083,0.343926,7.630434e-05,0.000185
22.488275,50.5,40000,-588.3711339234642,-643.8369939800882,-560.7509161304072,-558.4512181419251,-506.1042460959153,5.4061379820801746e-05,0.48532426621331065,-0.011093122597693988,-5.566413300103427,5.9090030282971995,0.9999999991046444,14,3.27,0.21779680298641324,0.144,1.0167485,0.98872817,1.0000443,0.34619275,1.3707698e-05,0.00017999999999999998
24.003125,50.5,40000,-561.9430719360748,-618.2876361872138,-537.2396916989725,-538.104858946092,-493.32100952847816,4.468002704276218e-05,0.4833491674583729,-0.009000601783589617,-6.898186563014692,5.164701328758044,0.9999999991376891,15,3.51,0.15987215703353286,0.13999999999999999,1.0682893,0.9569853,1.0000402,0.34612828,4.364693e-05,0.000175
25.529075,50.0,40000,-526.630710153121,-586.456194442585,-505.30461423863784,-515.5981079665117,-481.27791406979975,4.551159815488836e-05,0.48827441372068603,-0.05043156232342071,-5.446144971763507,5.263945600266245,0.9999999991955548,16,3.75,0.9663913231343031,0.13599999999999998,1.0289677,0.9609646,0.9999656,0.34625357,1.1845521e-05,0.00016999999999999999
18.936375,50.5,40000,-477.5704797797066,-526.5036398213672,-457.858094540982,-455.6562127248725,-423.5655144713942,3.582712369275623e-05,0.49312465623281165,0.12983816061336992,-5.442577731467969,6.785694297768347,0.9999999988883802,17,3.98,-2.473506972193718,0.13199999999999998,1.0247545,0.97021246,0.9999902,0.34624636,1.6899843e-05,0.00016499999999999997
24.834175,50.5,40000,-447.7076128973469,-495.31463247897585,-431.8755986477131,-424.40470633065354,-399.093764665424,4.112195640069419e-05,0.4849242462123106,-0.016039064647854002,-6.663061100422932,5.071772762261727,0.999999999233064,18,4.22,0.31893477076664567,0.128,1.0088133,0.9886258,1.000006,0.34609002,3.4751044e-06,0.00016
25.366525,50.0,40000,-427.44772942818287,-470.5770189888553,-419.7677790062766,-423.1685964459347,-394.314420367017,4.906770409139411e-05,0.4879993999699985,-0.015346710655259723,-5.909249768081609,5.595050281161828,0.9999999992008561,19,4.45,0.30091652926057577,0.124,1.0214097,0.97133636,0.9999784,0.3459424,4.0251656e-05,0.000155
23.018925,50.5,40000,-396.1784712867855,-441.88973320758294,-389.9950118574091,-389.2991494521727,-360.14380627428625,4.9579070812653885e-05,0.4744487224361218,0.04934746575082052,-7.229804241793271,13.055934490495623,0.9999999991253727,20,4.7,-0.945977721363306,0.12,1.0501165,0.9745062,0.9999634,0.34568658,2.8373617e-05,0.00015
20.75095,50.5,40000,-377.11652017677113,-418.9880191508112,-371.44437454863936,-367.7114800998275,-333.5733734464313,3.591606046984955e-05,0.48377418870943545,0.08137151854608077,-5.779431981960718,5.193682484888473,0.9999999990148012,21,4.94,-1.550697984173894,0.11600000000000002,1.0188227,0.98564076,0.99998087,0.34627888,2.2051197e-05,0.00014500000000000003
28.0331,50.0,40000,-364.86649749602367,-404.2674309305143,-363.01842626064746,-360.98602847319296,-326.7602317528204,3.423411057440913e-05,0.48757437871893594,-0.045588775368705516,-6.894967338455863,5.333750630076536,0.9999999992888056,22,5.18,0.880592399276793,0.11200000000000002,1.0087575,0.9876518,1.000015,0.3461723,6.4230703e-06,0.00014000000000000001
23.199925,50.5,40000,-352.73178216862397,-393.9887485378967,-352.15178646547946,-348.7917991767864,-308.85052553523224,3.0031801045809194e-05,0.49007450372518624,0.04100926192822564,-6.379739098265767,6.415657663910666,0.9999999991409082,23,5.44,-0.8013942167162895,0.10800000000000001,1.0140942,0.98592305,0.9999428,0.346034,1.4728466e-05,0.000135
25.4331,51.5,40000,-334.9385686717461,-377.58087267015264,-330.59872317442637,-323.6914781953809,-288.11010989338104,3.7165513745936364e-05,0.4767488374418721,0.00038489449183123773,-7.484493281746843,5.158954959929164,0.9999999991945021,24,5.68,-0.0230920254252851,0.10400000000000001,1.0305054,0.9585217,1.00009,0.34555754,5.0559236e-05,0.00013000000000000002
23.792125,50.5,40000,-332.94412750966814,-380.01264789257175,-331.2393730079873,-328.109532266,-297.16366590983114,3.7082368484667965e-05,0.47724886244312215,0.02089838404879729,-5.352519020645601,5.244536104547408,0.99999999914763,25,5.92,-0.3997993851080537,0.1,1.0057425,0.993946,0.99996716,0.3454066,3.6960366e-06,0.000125
25.773525,51.0,40000,-327.3882805121861,-372.68113930747904,-324.65774070700814,-318.978656322193,-289.31470659174926,3.462702311037652e-05,0.4737486874343717,-0.014721417649487492,-6.320392643226704,5.509964178736121,0.9999999992283778,26,6.17,0.2659684265963733,0.096,1.0079688,0.9861625,0.99994755,0.34479246,9.08112e-06,0.00012
