0.0,1 algo1 action:,1 algo1 adv:,2 algo1 action:,2 algo1 adv:,3 algo1 action:,3 algo1 adv:,4 algo1 action:,4 algo1 adv:,5 algo1 action:,5 algo1 adv:,6 algo1 action:,6 algo1 adv:,7 algo1 action:,7 algo1 adv:,8 algo1 action:,8 algo1 adv:,9 algo1 action:,9 algo1 adv:,10 algo1 action:,10 algo1 adv:,11 algo1 action:,11 algo1 adv:,12 algo1 action:,12 algo1 adv:,13 algo1 action:,13 algo1 adv:,14 algo1 action:,14 algo1 adv:,15 algo1 action:,15 algo1 adv:,16 algo1 action:,16 algo1 adv:,17 algo1 action:,17 algo1 adv:,18 algo1 action:,18 algo1 adv:,19 algo1 action:,19 algo1 adv:,20 algo1 action:,20 algo1 adv:,21 algo1 action:,21 algo1 adv:,22 algo1 action:,22 algo1 adv:,23 algo1 action:,23 algo1 adv:,24 algo1 action:,24 algo1 adv:,25 algo1 action:,25 algo1 adv:,26 algo1 action:,26 algo1 adv:,27 algo1 action:,27 algo1 adv:,28 algo1 action:,28 algo1 adv:,29 algo1 action:,29 algo1 adv:,30 algo1 action:,30 algo1 adv:,31 algo1 action:,31 algo1 adv:,32 algo1 action:,32 algo1 adv:,33 algo1 action:,33 algo1 adv:,34 algo1 action:,34 algo1 adv:,35 algo1 action:,35 algo1 adv:,36 algo1 action:,36 algo1 adv:,37 algo1 action:,37 algo1 adv:,38 algo1 action:,38 algo1 adv:,39 algo1 action:,39 algo1 adv:,40 algo1 action:,40 algo1 adv:,41 algo1 action:,41 algo1 adv:,42 algo1 action:,42 algo1 adv:,43 algo1 action:,43 algo1 adv:,44 algo1 action:,44 algo1 adv:,45 algo1 action:,45 algo1 adv:,46 algo1 action:,46 algo1 adv:,47 algo1 action:,47 algo1 adv:
0.0,0,27.88839575255861,0,-29.72689039237048,0,-28.262703488484476,0,-20.54775145393978,0,-8.75309301818379,0,36.790838338923095,0,-2.5842710142678698,0,-3.2935961974653765,0,-15.22869531250035,0,-14.106108279700493,0,-3.598988116471446,0,-9.387873919236881,0,-0.15638685445082956,0,-6.805416030165361,0,-12.194122954791965,0,1.289259465143914,0,-0.12636983366974164,0,-16.065072028150098,0,-3.7816111584998,0,-2.264596958359107,0,10.470095678894722,0,17.873118079249252,0,-3.4194199945723085,0,-0.9122545265963709,0,-0.21215194633805368,0,-0.9136871413611516,0,-2.0385499670446734,0,-5.336632638027368,0,8.863321441727749,0,4.351966675711083,0,6.1710901054593705,0,-0.12327574441951583,0,4.462754575062718,0,-1.7540886224414862,0,-3.7847858638342586,0,1.148159981776189,0,2.44839172999491,0,-1.5699774251697818,0,0.5371677070415899,0,-2.721253024192265,0,1.2157491276357177,0,4.649229625465523,0,3.9455363581728307,0,23.129275637795217,0,-11.833989046994247,0,3.086223111817162,0,1.5865538539073896
0.0,1,66.26189494562277,1,-61.604144511862614,1,17.346529059398563,1,-21.750777343750087,1,-8.75309301818379,1,-40.74267132977184,1,-19.427168308002365,1,-2.6639202126625605,1,34.467845528652106,1,-24.098151839716593,1,-15.4732836732328,1,-3.098156434163684,1,-5.3179728646482545,1,0.2240455082974222,1,-15.713841278302425,1,-4.747360198898605,1,-1.5813168618187774,1,15.315745861120377,1,3.0359115471856057,1,-1.2795795401652867,1,-7.189470659504877,1,8.315893009461433,1,-3.258388725187615,1,-0.9122545265963709,1,0.42905314147719764,1,-0.11012332796963165,1,1.7859729276515282,1,1.4172848509224423,1,2.9634505902995443,1,-12.51907097161893,1,-3.1122081653229543,1,-4.181895447229181,1,-4.974737941993226,1,2.3599325711456913,1,-1.3702301391913352,1,0.1251921865314216,1,1.421545227203751,1,1.1857914566535328,1,-0.5974041466342896,1,5.695174870115807,1,2.250301973479509,1,-11.593132647718448,1,3.9455363581728307,1,-14.104558138180437,1,-0.09197514733386924,1,-1.072991324830582,1,-0.6656640043402149
0.0, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:
0.0,1,-32.53478928560007,0,260.9102748307611,0,9.338451899226186,1,14.015175754369295,1,132.71910401808546,1,-370.90469417786204,1,-58.30498372410293,1,110.10486650426684,1,28.79371270345777,0,26.017833243511063,0,35.97567299213022,0,-158.47042431844915,1,-268.3985206356941,1,-415.85642459870246,1,115.88611189698105,0,188.48559543911924,1,-157.78633241066333,0,-410.52378578742463,1,-159.08218338171403,0,-406.1539903632072,0,-401.5812947350931,0,251.73952293214222,0,162.7488682733084,1,123.58168735162832,1,-59.05767170583081,1,-688.0047812469498,1,-56.57177252404877,1,-263.76647094370765,0,-405.78020637143925,0,175.80358622259644,0,24.04920536922259,0,-393.9840437231266,0,165.0422447341001,0,-144.69592154188229,0,176.14807717284967,0,254.9053634232208,1,-63.28708817570019,0,-69.06478092930054,0,301.78743869239287,1,-400.33730928325735,1,261.5281949696057,0,-272.2819630886934,0,28.617400550619067,1,179.18413691118883,0,163.8491294576828,1,257.5453969197881,1,-395.13368583454456
0.0,1,-26.677688163200013,0,-619.7303431402006,0,-241.71933654722145,1,123.60541389510152,1,-150.80694825147594,0,-406.687772208607,1,-146.53541473448016,0,170.45709172966977,1,22.55575770736351,0,-409.81065946526195,1,-712.2089828891052,1,182.8979468687972,1,112.55098963127097,1,-164.67174236618285,0,-409.9196513361894,0,245.505437315199,0,220.98268209238384,1,260.7030005549823,0,-161.19936225098374,0,126.46741636764234,0,237.83685370518768,1,-287.529774608612,1,-57.52033867416088,1,-55.796950299522535,0,250.93022356101187,1,230.54617067646157,0,-262.73314783192416,0,172.88298513479663,0,185.36869595411272,0,105.00519901421592,1,-275.9366087128392,0,184.5817736957012,1,35.4482208112515,1,-690.9561026764692,0,-295.72092657497404,0,-162.53914979782513,0,-157.53341670382474,0,-164.58095528023568,0,184.0698513492208,0,-57.18724243980574,0,175.46098827786602,1,-693.862257587326,1,108.06973358215541,0,-152.5997938988694,0,95.11082094945327,0,167.83380900588918,1,-55.880636254588254
0.0,1,-17.821017602000005,0,-734.4616701099662,0,-109.54334095737829,1,-104.66297405699859,1,311.82453989056455,0,-401.2332464155744,0,115.23345584966845,1,103.41282076207955,0,-159.00866409891282,1,222.6926064389634,1,-67.30284089634219,0,304.84891948410564,1,-288.6089422489443,1,249.24078918117567,0,-537.6225996856843,1,172.2312535944418,0,223.59341023943767,0,-160.85846135001495,1,172.1855051836987,0,120.59887578758554,1,27.83653690659864,1,113.45018728532568,0,-57.52033867416088,0,-170.18846230235607,1,273.38328805685006,1,-524.761270178212,0,-58.38891861779908,0,-56.656449896878414,1,-162.00958499625622,1,-58.263434513390564,1,-56.27803490673093,0,167.39897377146897,1,-264.23835220273605,0,306.1462396950257,0,-62.625928714927355,0,179.5155261762346,0,-161.58018382963724,1,233.32687393056216,1,178.2131771016334,1,119.15889818059892,0,-262.0169492474406,0,42.32995114600806,0,114.41756266418685,1,256.26830875723607,1,-694.5212412240983,1,-275.1345422686105,1,267.12048578191667
0.0,0,-26.64217872439997,1,8.410844183302117,1,-227.8416137038907,0,128.61402656167024,1,-79.08712397279292,1,12.908314381503757,1,180.04394031808556,0,-68.38173424178831,1,-69.34958927203388,0,168.90669604206107,0,-74.82737045189796,0,250.76777565095725,0,172.44288037672888,0,-98.43585615158239,1,104.35868469586823,1,26.135742988564985,1,-65.19338387711929,1,167.2674680341052,1,-401.7696049694382,1,-51.2605533939774,1,306.1077646128981,1,242.38142766678772,1,179.95480831633364,0,110.03153756257257,0,-288.09423607133675,0,42.08607298143485,0,309.54301322645847,1,-274.90269736275314,1,-71.76416933349668,0,117.10117293134547,1,122.17961063524328,0,253.79748215604693,0,-138.19078647467404,0,-393.50599419753473,1,184.14453827141134,1,-292.2812023452824,1,109.6380288616825,0,38.14407913564901,0,168.90823450397716,1,173.31108574134055,1,37.25041040630941,0,-172.30475277439433,0,120.24133791058136,0,302.8210136905298,1,299.99548683453327,0,269.9068295501369,0,-403.09109836281414
0.0,1,-29.606238724400054,1,257.3055745723825,1,-241.7193365472206,1,-195.51675936743277,0,14.108914021903729,1,182.14810976879755,1,-66.68177772830015,1,118.94742575665475,1,173.03963495656615,1,-518.7935331736621,0,17.477470333664968,0,174.88056259419818,0,-695.4031487797284,1,103.3366701460476,0,25.837613841428652,0,-291.6179600558051,0,229.45041534491912,0,170.30939498723018,0,189.5201380389815,1,22.842441292265676,1,-43.1652926002089,1,-400.6528983541002,1,28.33487998291855,0,256.6962704279625,1,-280.8031546193166,1,174.1524741702338,0,167.16767262555214,1,-692.9750429978085,0,274.82551638723504,1,180.12792807560888,1,-160.9100981909125,0,-150.10316323985052,0,259.8619648228753,0,-398.34164347487837,0,172.51364095220882,1,-161.65510438793234,0,172.58604722013638,1,299.25930305568045,1,-65.71168456837964,0,-154.17355378251526,1,-158.86561739080247,0,103.03468434176852,0,301.6547211127954,1,121.17366856804374,1,168.71311000455773,1,-272.69068310351645,1,28.91101840158312
0.0,1,-21.749424642800015,1,-164.19614679372535,0,177.07793843224522,1,-111.18720731076246,1,181.80586396762635,0,-401.2332464155744,1,-299.4795188034134,1,115.46812110909066,1,-704.6939970012377,0,108.5705016590661,1,111.70900830198653,0,-296.6664011642781,0,33.75713588036996,1,174.97484740099344,1,238.55650654121067,1,-267.8350814116203,1,26.68476109703397,1,169.38187221609712,0,307.81375198370307,1,-411.5939364931414,0,-681.4118758907509,0,-287.52977460861194,0,104.30002858337443,0,-155.10596695488005,1,37.63507765783089,0,37.77753910107174,1,-527.7277562063523,1,182.5253093091813,0,-157.0923925353187,1,238.85814110420546,0,-527.3340269895921,0,253.79748215604647,1,-528.6151012917028,0,257.3933086239551,1,266.3738936604258,1,-156.1013596220444,0,115.15575983419482,1,258.39686283334714,1,168.90823450397738,0,28.84596999916755,1,267.1612553392708,1,304.5144144589512,0,299.51305623263295,1,28.72543597078996,1,265.08357972116534,0,-289.0686475397032,1,-65.08382430146327
0.0,0,-26.64217872439998,0,-619.7303431402006,1,391.53350917827737,1,-0.06778038224311445,1,-158.1687163579125,0,-76.29537263451267,0,-146.53541473448004,1,-74.0923317518953,1,-168.31210026102235,1,176.41432204761847,1,-185.19285811737421,0,165.63203749654193,1,-288.60894224894406,0,-62.0679915003152,1,253.3436691935495,1,-291.6179600558057,0,-403.59005151630623,0,233.9683689087235,1,-407.1546186153709,0,36.879699262656004,1,-406.43204899290555,0,167.71130376777415,0,23.52266153421789,1,174.73048474343904,0,118.39127489209062,1,23.5827535011812,1,-163.31811424080487,0,179.23611396292188,1,-531.4504065048707,0,175.80358622259672,1,24.049205369222904,1,-137.14201655769014,1,-271.2687457004947,1,100.16954887559967,1,-172.05830326805224,0,250.57399568884563,1,28.961233564409895,0,29.80130603684205,0,38.099111448560535,0,254.07110757818586,0,24.01858929104847,0,-152.7976522148952,1,-279.1075150583307,1,302.82101369053015,1,28.894736604624228,0,42.387494572406666,0,252.95035988986717
