_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
24.268325,47.0,40000,2.6114574114276662e-05,-277.92605271907325,-336.7650427483116,-280.2171711567314,-252.96930036637266,-216.7296136543703,0.5415829145728643,-0.001123695676357313,-7.137832513801148,4.504443750405043,0.9999999990992822,18,5.53,0.015065501676872373,0.128,1.0356846,0.94245654,1.0001014,0.34406933,3.618201e-05,0.00016
28.0942,46.5,40000,2.9086211784967997e-05,-254.41507447353925,-312.29329575843565,-259.36596124488216,-232.98082625175522,-198.2441524073739,0.5474623115577889,-0.037094574457906586,-6.99413670567477,4.803838549743832,0.9999999992964593,19,5.81,0.6794242658652365,0.124,1.010036,0.9882904,0.99999046,0.34367454,6.614469e-06,0.000155
21.654,47.0,40000,1.701045613697889e-05,-230.70965908435926,-282.30016678962704,-236.73198519006706,-217.69186164900233,-188.64370085452916,0.5453517587939698,0.049016880033567856,-6.23760164525436,6.038656133858606,0.9999999990680781,20,6.09,-0.9296905472874641,0.12,1.0249137,0.9543004,1.0000219,0.34436917,1.2228167e-05,0.00015
26.3392,46.5,40000,2.2532093802940256e-05,-236.93841055892958,-281.8315508587954,-240.63399562547798,-218.87100025561352,-192.20571527990734,0.5451005025125628,-0.022659039158351137,-5.678710302780204,5.570695450733574,0.999999999206405,21,6.38,0.41658875113353133,0.11600000000000002,1.0339109,0.9350071,0.99997586,0.34256017,9.651711e-05,0.00014500000000000003
28.322425,46.0,40000,2.1729050916031673e-05,-225.29317325942444,-270.8633956074139,-232.05042804669188,-213.0479585568476,-188.4211968529815,0.5530904522613065,-0.04635628231201751,-6.084006966335064,5.037815235072435,0.9999999992095029,22,6.66,0.8581804670393467,0.11200000000000002,1.0088509,0.9945681,1.0000057,0.34273174,1.3244452e-06,0.00014000000000000001
21.06445,47.5,40000,1.1817977126645645e-05,-216.28515553303518,-261.56410954854084,-225.8023681736022,-205.8678033053211,-183.77152615254414,0.547788944723618,0.05851633118299066,-6.045913281054896,7.023606318165318,0.999999999020163,23,6.94,-1.1191314049065113,0.10800000000000001,1.0194356,0.96724206,1.0000002,0.34283924,3.267576e-05,0.000135
19.557375,47.0,40000,1.3228827466908608e-05,-204.3386310822843,-244.39077660712618,-214.0990343632444,-188.7581211587827,-165.95452126069827,0.5503768844221105,0.09787841428550273,-7.585044403533132,6.659857642246221,0.9999999989539932,24,7.22,-1.8840267285704613,0.10400000000000001,1.01059,0.98999155,0.9999865,0.34319988,3.5805056e-06,0.00013000000000000002
25.057425,46.0,40000,2.5082037194916304e-05,-206.05862449298297,-248.40300877607814,-210.18659460894415,-186.79671322095052,-164.73821918467897,0.5565326633165829,-0.006022243867543025,-6.294838222362564,6.122846663884638,0.9999999991835288,25,7.5,0.10648039355874062,0.1,1.0098959,0.99104303,1.0000061,0.34242463,6.4289e-06,0.000125
27.101925,45.5,40000,1.9637040746583715e-05,-196.25051509339372,-241.79398179413246,-199.0843040819754,-176.1720918250642,-159.27750446502017,0.564321608040201,-0.020319571163465604,-7.153252046818874,5.884953466161046,0.9999999991948029,26,7.79,0.37843620544299483,0.096,1.0636221,0.9750198,0.99989796,0.34275067,8.014212e-05,0.00012
22.710125,47.0,40000,1.0268026831250957e-05,-194.31394333366396,-235.2581982071054,-196.7220385485235,-170.39984085619378,-147.86645691122192,0.5523366834170854,0.036004109527653365,-6.30703437704846,6.119238819143288,0.9999999991098656,27,8.07,-0.6735658263787627,0.092,1.0347536,0.9780404,1.0000035,0.34375647,1.0555659e-05,0.00011499999999999999
24.698575,47.0,40000,1.1797329878290336e-05,-180.81190924202784,-220.14532700603084,-184.61276455444573,-162.33071957908962,-141.5903926014811,0.5527638190954773,0.010826787027271079,-7.862679889486308,5.400082789420914,0.999999999169814,28,8.35,-0.20050671603530645,0.088,1.0147175,0.9593957,1.0000008,0.34327894,3.7769278e-06,0.00010999999999999999
26.077625,47.0,40000,1.118531524394282e-05,-170.12039771201364,-209.92583512049316,-171.5996733709934,-150.9190662529962,-133.7399855811718,0.552713567839196,-0.00802254628171873,-5.950267156121522,5.529928205495723,0.9999999991636904,29,8.64,0.1460462799295783,0.08400000000000002,1.0199432,0.9907801,1.0000155,0.34307444,1.452259e-06,0.00010500000000000002
21.1984,47.5,40000,1.0327329906230165e-05,-166.07763798185692,-201.69162341633316,-164.12572380815692,-141.66919399612746,-125.79157343422006,0.5469095477386935,0.07159401291695369,-5.143366251397925,6.160490317987928,0.9999999989919528,30,8.92,-1.3314657602459192,0.08000000000000002,1.0055994,0.99002707,1.0000052,0.34379697,2.7352542e-06,0.0001
23.028575,47.0,40000,1.4884232123268022e-05,-155.45761609073665,-192.04506817207488,-155.89855374535244,-134.743194849614,-120.05846520310416,0.5526381909547738,0.039993321686978396,-5.954736888710194,7.071419002311754,0.9999999990890971,31,9.21,-0.759517508558929,0.07600000000000001,1.0077226,0.98731834,1.0000226,0.34335834,2.6584e-06,9.5e-05
27.286125,45.5,40000,2.705889607893172e-05,-147.44385810859336,-180.90993115570583,-145.78633454679593,-123.97408273571803,-110.09273802089471,0.5544472361809045,-0.012565479919411125,-5.560079119045356,4.624896883143497,0.9999999992554518,32,9.49,0.222531468141824,0.072,1.0134685,0.9685527,0.99998313,0.34245804,7.553397e-06,8.999999999999999e-05
30.602875,45.5,40000,1.8564045145174888e-05,-141.9544265622903,-172.28744910221687,-137.66278096817354,-114.81943802653525,-99.98677077612898,0.5568592964824121,-0.04853443893388093,-6.996884960508865,5.141798986584557,0.9999999992786641,33,9.78,0.9302688371390104,0.06799999999999999,1.0040195,0.9941937,0.99998677,0.34180015,8.758663e-07,8.499999999999999e-05
28.323775,46.0,40000,3.431683895514515e-05,-137.65851840367108,-167.51123768889306,-134.7336858276306,-112.01823747185537,-97.40596738975145,0.5547236180904522,0.009976483759244306,-7.589072970311226,6.083188993916291,0.999999999172953,34,10.06,-0.17533809086307883,0.06399999999999999,1.0097572,0.9762049,0.9999841,0.34177017,3.98788e-06,7.999999999999999e-05
20.708875,46.5,40000,1.3381659163538854e-05,-134.08067337890938,-162.6655152946091,-131.7352681274608,-108.90289455329656,-97.17197042408834,0.5573366834170854,0.06820933366149116,-5.227403169846979,5.926448821254571,0.9999999989451291,35,10.35,-1.288449365645647,0.06000000000000001,1.0109689,0.99405974,0.99996996,0.3432681,6.3192124e-06,7.500000000000001e-05
20.298275,47.0,40000,1.2916362142478743e-05,-128.88089281403447,-156.41448070123957,-124.60566556385186,-104.40827836344866,-88.74270349074548,0.5501256281407035,0.08606952494939396,-6.368070096520961,4.994196464456377,0.999999999007827,36,10.63,-1.6186260059475899,0.05600000000000001,1.0236083,0.98541474,1.0000263,0.34342593,9.779475e-06,7.000000000000001e-05
32.098425,45.5,40000,3.917843963434316e-05,-128.12869211653918,-156.62677590101336,-123.31269480255608,-103.0654506346801,-86.73726846803805,0.554497487437186,-0.06367733963307219,-6.651597476667138,5.001468027477488,0.9999999992566401,37,10.92,1.2084797266870737,0.052000000000000005,1.0059699,0.99462116,1.00001,0.34237352,1.7122258e-06,6.500000000000001e-05
29.665525,45.5,40000,2.9009568429889563e-05,-123.4798770348857,-152.24311402694948,-118.45082556409976,-98.92278966972151,-80.4124866142771,0.5576381909547738,-0.03598803291699195,-6.797491763765806,5.886285194774054,0.9999999992959454,38,11.2,0.6659562545828521,0.048,1.0091381,0.99598956,0.9999763,0.34273928,1.3985002e-06,6e-05
38.850425,45.0,40000,2.5642525106925874e-05,-118.82713969725378,-147.9974297825826,-114.67619036352724,-95.95925388888332,-77.15684272063942,0.557286432160804,-0.12394371377426859,-5.0741429658644694,7.016725660671646,0.9999999993751508,39,11.49,2.377801939845085,0.044,1.0099349,0.98843306,0.99998814,0.3418267,2.5501697e-06,5.4999999999999995e-05
29.990775,46.0,40000,1.8358346097195878e-05,-116.16119612127403,-141.404012141486,-110.46112605205032,-92.03076745086173,-72.1171463618857,0.5455276381909547,-0.030938918985209993,-6.3684410520767205,5.748769386217024,0.9999999992980912,40,11.77,0.5836313078179955,0.039999999999999994,1.0069855,0.9966145,1.0000225,0.34301674,6.2429274e-07,4.999999999999999e-05
28.375975,46.0,40000,2.0419098092412725e-05,-115.25364367029127,-140.4920864893995,-111.41474669762901,-92.66633414311788,-73.3389936308618,0.5510050251256281,-0.027277882524822255,-6.022143717688859,4.702457129463956,0.9999999992241518,41,12.06,0.5228477716445923,0.03600000000000001,1.0216268,0.98909986,1.0000367,0.3430111,5.6761355e-06,4.5000000000000016e-05
36.0949,46.0,40000,3.301327762409844e-05,-114.25888573776044,-137.67745552388857,-110.18157591161163,-89.46118217773882,-69.70682975159157,0.5524623115577889,-0.06852077083013221,-5.78897532768166,4.694186558250828,0.9999999993140312,42,12.35,1.2977198585867882,0.03200000000000001,1.0121949,0.9701566,0.99993855,0.34167778,1.1772181e-05,4.000000000000001e-05
28.634025,47.0,40000,1.936813096181506e-05,-106.55632166816177,-128.00900758747912,-103.35351689344601,-82.21833490620195,-62.28035064385146,0.5507035175879397,0.0022178550737469833,-6.824530035358958,6.660023090879806,0.9999999992205908,43,12.64,-0.035847997292876244,0.028000000000000004,1.0090019,0.9957015,1.0000108,0.34278476,1.2572956e-06,3.5000000000000004e-05
35.446125,46.0,40000,2.9985426140708693e-05,-105.63553853390427,-125.37861133580572,-102.88809445858139,-81.71214656161006,-64.18106353405295,0.5544472361809045,-0.049034805459722844,-5.635072408445874,5.604461602611055,0.9999999992990799,44,12.93,0.9400650453753769,0.024,1.0090357,0.97909063,0.99998844,0.3420109,2.776317e-06,3e-05
22.19345,46.5,40000,1.5869708141101696e-05,-104.70101755945888,-123.50438603576036,-101.35306665515827,-80.96432017405415,-66.94204020548457,0.5487185929648242,0.05356783512805964,-7.3364945798506636,6.279432925844294,0.9999999989895062,45,13.21,-0.9929214166477323,0.019999999999999997,1.0011913,0.9986021,1.0000019,0.34327516,1.5054292e-07,2.4999999999999994e-05
25.1369,47.0,40000,1.753918852137306e-05,-105.05049755685101,-122.94285616162476,-101.98410132905379,-81.44792201394696,-68.81799285446387,0.5502261306532663,-0.00752784744563376,-7.081815396791166,5.323564022274437,0.9999999991544442,46,13.5,0.13741902355104685,0.015999999999999993,1.0028298,0.998163,1.0000048,0.34325334,2.0762896e-07,1.999999999999999e-05
25.02255,46.0,40000,1.2075910869393212e-05,-101.98242798301621,-119.706531815306,-100.76458593265188,-82.84911706760104,-70.32673433727994,0.5490954773869346,-0.0018041692882968818,-4.990161833300167,5.560239352589271,0.9999999991676067,47,13.79,0.044092505471780896,0.01200000000000001,1.0055174,0.99729323,1.0000002,0.34347844,4.933258e-07,1.5000000000000014e-05
