_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[1 1]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
24.323075,50.5,40000,-453.34781687326074,-504.0552114282128,-428.12986611768093,-457.76450184143835,-417.8567449862412,6.42038239498552e-05,0.45384769238461925,0.00821755718109566,-7.733580034383049,4.900822604797471,0.9999999991994704,18,3.84,-0.18029348622076213,0.08000000000000002,1.0187179,0.9275522,1.0000771,0.3426534,2.8075507e-05,0.0001
24.257825,51.5,40000,-450.22456338282706,-500.92348949523847,-424.99063754997246,-448.6970821180495,-413.48853697071905,6.420448728842207e-05,0.45384769238461925,-0.004777369390841956,-7.004675232192016,5.312337319707063,0.9999999991792718,19,4.06,0.06448946380987763,0.07333333333333335,1.0092473,0.9602157,0.99999255,0.34201035,3.7744055e-06,9.166666666666668e-05
42.630975,44.0,40000,-441.13693635968787,-493.72111316480454,-418.19533119740635,-440.79918647318533,-404.4973610467658,0.00012663651701818538,0.3537426871343567,-0.1454086320663277,-5.068380504410092,3.8172187759617375,0.9999999993428791,20,4.3,2.753349155187607,0.06666666666666668,1.0163121,0.88351035,0.9999824,0.2879407,2.3977238e-05,8.333333333333334e-05
24.22735,51.0,40000,-412.46978606733313,-466.47939907895903,-389.6278919435345,-417.58156968980916,-382.9777688395546,7.561463695003824e-05,0.452047602380119,0.00439183736278932,-5.350896822477197,5.1944490173231355,0.9999999991667512,21,4.52,-0.08606313285417855,0.06000000000000001,1.0067729,0.9871279,1.0000141,0.342265,1.2786106e-06,7.500000000000001e-05
23.782375,49.5,40000,-378.6516307504338,-427.2507721743368,-353.7909278303806,-376.6742162179765,-357.550064856198,5.464481309078979e-05,0.43884694234711735,0.04436918263963672,-5.876131060920093,4.939442121452393,0.999999999132581,22,4.74,-0.8467176426202059,0.053333333333333344,1.0737928,0.9890801,0.9999667,0.33586666,1.6449123e-05,6.666666666666668e-05
22.09035,51.0,40000,-349.85264578090806,-400.3772378607451,-326.2806009537538,-346.689914788528,-335.2142651341285,4.166625534254467e-05,0.45079753987699384,0.0740159642520964,-7.749183565884847,6.070222380748381,0.9999999990517827,23,4.96,-1.4183400068432093,0.04666666666666666,1.0096972,0.92695653,1.0000428,0.33992842,6.6018024e-06,5.833333333333332e-05
21.250875,50.0,40000,-309.73998150396466,-367.5520208230676,-287.7565562452724,-308.1609359886163,-300.67118703357266,3.450980399096626e-05,0.4624981249062453,0.07548304855900131,-5.4165755640709525,4.902806002975383,0.999999999082549,24,5.18,-1.432213980704546,0.039999999999999994,1.0063751,0.9928416,1.0000067,0.34394374,5.0188255e-06,4.999999999999999e-05
49.494825,37.5,40000,-302.77027336621614,-360.03463909893185,-281.7641621816182,-302.2004665829251,-296.698393061391,0.00016400622090381655,0.3376918845942297,-0.014552731896313204,-5.698352363364731,18.26810442660824,0.9999999992978997,25,5.41,0.307720071519725,0.033333333333333326,1.0031321,0.9627124,1.0000184,0.262479,1.2470754e-06,4.166666666666666e-05
35.59545,42.5,40000,-304.05040960594613,-360.6055147424215,-282.5239059383386,-298.229810722515,-298.6312668751672,6.464004209291947e-05,0.38429421471073555,-0.04639811674050019,-6.296367399709965,4.938302980018473,0.999999999248348,26,5.64,0.8962950371205807,0.02666666666666666,1.0384288,0.995231,1.0000021,0.30036956,1.3130738e-06,3.333333333333333e-05
24.5877,50.0,40000,-287.12569912465034,-341.5520175339098,-268.50498454697805,-289.17532630928554,-285.4253945713957,4.374939868687599e-05,0.447872393619681,0.007081008836856182,-6.107007110658948,7.003534699571155,0.999999999169644,27,5.86,-0.14100172417238355,0.019999999999999997,1.0155747,0.99590504,1.0000049,0.34119615,2.126926e-06,2.4999999999999994e-05
28.99585,43.5,40000,-272.0117285639125,-323.3314795846633,-258.7216133035097,-280.7080599848456,-270.02670501340117,6.285686296704252e-05,0.39894494724736235,0.03346002277732901,-6.302282168613027,4.465399718338092,0.9999999991039971,28,6.09,-0.6151405810378492,0.01333333333333333,1.0150738,0.99882376,1.000005,0.3109698,2.1549107e-07,1.6666666666666664e-05
34.6493,48.0,40000,-266.13682848484325,-313.07516538294874,-255.0220380362688,-278.88276011358005,-259.75658063454773,5.5234486306105635e-05,0.4041702085104255,-0.07565952799648137,-6.2316401091558715,7.459150424764384,0.9999999992843507,29,6.32,1.4852587915956974,0.01,1.001326,0.9829663,0.99999726,0.3157617,2.0369751e-07,1.25e-05
46.82725,41.5,40000,-266.9995961546513,-312.940873651426,-259.31352641589973,-284.0995731795103,-256.1390954451451,8.43358660946892e-05,0.35396769838491926,-0.09423132826399176,-5.848530007439667,15.036836143503646,0.999999999405636,30,6.54,1.800658941268921,0.01,1.0032628,0.9867829,0.99999905,0.28152043,1.1981641e-06,1.25e-05
