_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
20.7288,50.0,40000,0.032733272127961746,0.47314865743287166,-0.9022972365995096,-5.640448295265365,0.0,0.9999999986513238,1,0.18,17.14816665649414,0.19333333333333336,1.0338268,0.9699883,0.999656,0.34637338,0.0001143675,0.00024166666666666667
43.448275,51.5,40000,0.05189688002665619,0.4789489474473724,-0.982772696306731,-5.000007788536061,0.6469905432584289,0.9999999993727287,2,0.32,18.694076120853424,0.18666666666666668,1.0175554,0.9693488,0.99997246,0.3452788,1.611019e-05,0.00023333333333333333
30.517825,50.5,40000,0.03792338988919891,0.48327416370818543,-0.9304864736497108,-6.269279815278522,1.1235137598903042,0.9999999991113402,3,0.45,17.67561638355255,0.18000000000000002,1.0810552,0.9425691,0.9999341,0.3462119,4.0195766e-05,0.00022500000000000002
31.815525,51.0,40000,0.050171007929070185,0.48777438871943596,-1.02595570125569,-5.745040389051059,1.93811667258867,0.9999999990766671,4,0.66,19.485512375831604,0.17333333333333334,1.0252535,0.97888964,0.99997747,0.3460721,8.440226e-06,0.00021666666666666668
23.781975,50.0,40000,0.03667593488661675,0.48589929496474826,-0.9838338006094817,-6.038826589097365,1.3945180562267308,0.999999998815752,5,0.85,18.729060411453247,0.16666666666666669,1.019891,0.9794339,0.9999627,0.34613618,5.8482383e-06,0.00020833333333333335
20.7552,50.0,40000,0.03252834562692629,0.4879493974698735,-1.1372663044785305,-8.204158813941689,1.0154246814260774,0.9999999984849164,6,1.05,21.6132595539093,0.16000000000000003,1.0079923,0.9878353,0.9999682,0.34620705,1.0736982e-06,0.0002
21.960825,50.0,40000,0.035131556305538277,0.48377418870943545,-0.9731835098545688,-6.5065695266342,1.0658372945388452,0.9999999987618793,7,1.25,18.496590495109558,0.15333333333333332,1.0070779,0.9928916,0.9999711,0.3461623,1.7206438e-06,0.00019166666666666665
35.0526,51.0,40000,0.048903779185054015,0.4813990699534977,-0.9054824580392299,-6.1530156518940045,1.779211123283971,0.9999999992772636,8,1.45,17.168659329414368,0.1466666666666667,1.0502757,0.9112166,0.9998351,0.34482974,8.254005e-05,0.00018333333333333336
28.45115,51.5,40000,0.04397056694574443,0.47484874243712183,-0.9752375196219042,-5.66968003540012,4.231269885622934,0.9999999990123447,9,1.65,18.545549035072327,0.13999999999999999,1.0390106,0.9535952,0.99997306,0.3454015,1.9847592e-05,0.000175
26.290925,51.0,40000,0.041202273770263004,0.47747387369368466,-1.1504205723737118,-5.45148400851314,1.2273683250179772,0.9999999987581586,10,1.85,21.84124255180359,0.13333333333333336,1.0197642,0.97469336,0.9999905,0.3457082,4.173025e-06,0.0001666666666666667
