_AverageReward,_No_optimal_actions,Steps,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
28.2404,49.0,40000,-730.387097040112,-749.7505125513319,-670.886201371099,-682.4636546894139,-738.9141654795475,0.00010236610447110051,0.5197009850492524,-0.12609771474084308,-7.4238571800285476,4.986409225448063,0.999999999238834,11,2.22,2.3845299556851387,0.12666666666666668,1.0594305,0.94328684,0.99993944,0.34565404,1.9896248e-05,0.00015833333333333332
23.7075,49.0,40000,-706.8957780301055,-722.1424344897054,-646.6241086985518,-661.5822153812387,-713.7222467528336,5.885365633964659e-05,0.5287764388219411,-0.022280133661683348,-8.979630612147611,5.495053968016078,0.9999999991648795,12,2.43,0.4207325035240501,0.12,1.0507579,0.95001704,1.0,0.3452669,2.5430263e-05,0.00015
29.091325,48.5,40000,-673.1150534810365,-679.659714250981,-618.3734973826196,-625.4355328693659,-670.61147880581,6.868478873365639e-05,0.5276763838191909,-0.09284594944688851,-7.248716083830384,5.148805110006323,0.9999999993088488,13,2.65,1.7955516539514065,0.11333333333333334,1.0136275,0.9838273,1.0000085,0.34527797,1.7374982e-06,0.00014166666666666668
22.11495,48.5,40000,-644.8308935666604,-655.4418064437258,-586.9805462089632,-589.0273056955666,-619.5273339779154,5.022344258355167e-05,0.5325266263313165,0.00229820781473246,-6.304793641048069,9.04036165555266,0.9999999991329929,14,2.87,-0.03134211292490363,0.10666666666666667,1.0312712,0.9794587,1.0000193,0.34516603,8.412748e-06,0.00013333333333333334
21.1983,49.0,40000,-616.9985390151696,-630.0347712740142,-554.8631620892183,-552.0437680012193,-579.2630946104188,3.854565805737522e-05,0.5305015250762538,0.037029753513883504,-5.727458964543187,5.6319508520225,0.9999999990805786,15,3.08,-0.7167040184140205,0.1,1.0376347,0.9674805,0.9999504,0.3456812,2.0348469e-05,0.000125
21.2206,49.5,40000,-562.7116263392667,-575.4995846186157,-506.1426677234094,-505.667704824614,-529.4220943559861,3.7479912445066536e-05,0.5244512225611281,0.04230242768554835,-6.23722237998502,7.886610142905685,0.9999999990613687,16,3.3,-0.7749654147773981,0.09333333333333334,1.0357621,0.9491603,1.0000138,0.34559473,7.4995783e-06,0.00011666666666666667
27.396575,48.5,40000,-559.0253772290635,-576.0110577507362,-501.17931630923914,-494.85259851027087,-512.0891087368153,4.4505552838420335e-05,0.5321016050802541,-0.0633852861463699,-7.181787821304831,7.243668157145406,0.9999999992835841,17,3.52,1.210268259048462,0.08666666666666667,1.014931,0.9842841,0.9999471,0.34549478,3.8447656e-06,0.00010833333333333334
25.326275,49.0,40000,-525.6150084151626,-541.2662600160088,-472.973042837808,-468.9658679306559,-492.2318119971846,3.677095808243285e-05,0.5250262513125656,-0.024385586677827926,-6.109812261825644,6.078696206135336,0.9999999992004832,18,3.75,0.47822995157912374,0.08000000000000002,1.0147899,0.9822216,0.9999543,0.34535497,5.0055405e-06,0.0001
17.594275,50.0,40000,-482.95776470479785,-496.69338482210657,-431.5782670478792,-429.4642580883248,-447.6101708232359,2.9754002706429156e-05,0.523701185059253,0.19293931472455636,-6.313773942846509,5.350324379241176,0.9999999988233346,19,3.97,-3.6907522827386856,0.07333333333333335,1.0075594,0.99137074,0.99998444,0.34555393,7.0674264e-07,9.166666666666668e-05
27.0088,49.0,40000,-458.46036757290784,-466.70789527224406,-413.95958131448526,-417.7261424605084,-441.9746365583243,3.637820862037987e-05,0.5267513375668783,-0.0495986979928791,-5.773430610124633,5.652100743172036,0.999999999222988,20,4.18,0.9251076690852642,0.06666666666666668,1.0190955,0.97924554,1.0000192,0.34555012,6.664606e-06,8.333333333333334e-05
18.975925,49.5,40000,-417.61047596904575,-426.5268250400281,-370.91285650587014,-366.2236720328607,-384.205862865314,3.088460952291324e-05,0.5274013700685034,0.14151772836345128,-6.07962355638712,5.702552116199522,0.9999999989744797,21,4.4,-2.6972616761922836,0.06000000000000001,1.0265087,0.97843695,1.0000015,0.34577513,7.223413e-06,7.500000000000001e-05
29.514125,48.0,40000,-408.4033884131991,-418.3687915338381,-358.34871166344936,-353.8702853896051,-371.27217934578005,4.461003941892416e-05,0.5292264613230662,-0.05612535179652804,-5.512039971869954,4.850536732657149,0.9999999993226958,22,4.62,1.0633142478764057,0.053333333333333344,1.0233543,0.98044103,0.99997187,0.34571725,8.693055e-06,6.666666666666668e-05
31.2299,48.5,40000,-397.82731144734083,-408.24036884898555,-350.8404032360878,-346.15469293026354,-365.68457781184907,4.0445491956083824e-05,0.519325966298315,-0.09211138098343209,-5.347494617705112,4.894675135989553,0.999999999322235,23,4.84,1.7442758195102215,0.04666666666666666,1.0132979,0.9856713,0.9999656,0.34572178,2.9873013e-06,5.833333333333332e-05
22.284925,49.0,40000,-376.27988963633726,-383.2240748401723,-330.3827012585109,-326.72264753437804,-350.6352366745238,3.458441314107351e-05,0.5264263213160658,0.057923723515575086,-5.608217654176975,5.911476932076066,0.9999999990035613,24,5.06,-1.095573591068387,0.039999999999999994,1.011564,0.9818947,0.9999958,0.3455796,2.119831e-06,4.999999999999999e-05
24.3419,49.5,40000,-360.89860172146774,-366.1384924551152,-317.1838387857014,-315.4564621522494,-336.5151676163864,2.7996944697326257e-05,0.5254262713135657,0.013248065823232428,-5.818802218080698,5.421610804326212,0.9999999991568334,25,5.28,-0.23703123978339136,0.033333333333333326,1.0210181,0.98731524,0.99999326,0.34572414,2.87318e-06,4.166666666666666e-05
24.38235,49.0,40000,-341.13641044047904,-341.1041637772602,-296.39316389761456,-290.5017215482528,-312.69882814539875,2.6381759263816628e-05,0.5233011650582529,0.02980745226641391,-6.170907958245294,6.776004727684706,0.9999999991549763,26,5.5,-0.5494842452462763,0.02666666666666666,1.002542,0.9977479,1.0000026,0.34570622,1.4880445e-07,3.333333333333333e-05
26.52115,49.0,40000,-341.181224825006,-337.78888973763236,-299.6972717533418,-295.9135749398015,-316.15637754141045,2.6745721602669408e-05,0.523951197559878,-0.02727351391857882,-5.278294500481032,5.348873499367507,0.9999999992662209,27,5.71,0.5085161537863314,0.019999999999999997,1.001498,0.99847174,0.9999992,0.34565607,7.282482e-08,2.4999999999999994e-05
22.028175,48.5,40000,-321.16273270865474,-324.5988602258579,-283.77753144324697,-280.66251014746126,-301.7890465959315,2.131221817915965e-05,0.5243262163108156,0.07667475876797153,-7.673902139652254,5.941872178791907,0.9999999990458425,28,5.93,-1.4530328549444675,0.01333333333333333,1.0048827,0.99672836,1.0000024,0.34576422,5.227793e-07,1.6666666666666664e-05
20.129275,48.5,40000,-299.92915815948203,-305.04455154414956,-265.1934506698897,-262.3241152800536,-281.22261546420316,2.3757291196576038e-05,0.5264013200660033,0.11662144925194363,-4.927931729572741,7.269795373297947,0.9999999990546028,29,6.15,-2.2319705113768578,0.01,1.0049973,0.99720776,0.9999955,0.34576675,2.146165e-07,1.25e-05
27.16965,49.0,40000,-288.37538749206806,-294.7257675411252,-257.0441306361539,-256.2237891425571,-275.2855149425035,3.279947123855944e-05,0.5285764288214411,-0.016195979225415134,-8.389529895863884,4.9273702561483415,0.9999999992608108,30,6.37,0.3150062598288059,0.01,1.0015695,0.998696,0.9999959,0.34564394,8.3368015e-08,1.25e-05
