_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
27.764425,49.0,40000,3.580634326729188e-05,-297.4551648392486,-311.84061806003723,-276.8027890389531,-265.6535536845372,-299.53151719174457,0.5129473684210526,-0.0611243035385796,-7.493511159218638,4.131326438155821,0.9999999992566106,28,9.89,1.0737109519541264,0.088,1.0380328,0.9437943,1.0000798,0.34561718,4.426697e-05,0.00010999999999999999
28.16145,50.0,40000,6.345935948315616e-05,-281.647738172537,-297.7380505208869,-261.8341043400977,-250.94416038223562,-278.03941673120255,0.5178684210526315,-0.016579229082598963,-7.212008601292783,5.756731259308328,0.9999999993148699,29,10.25,0.293601939920336,0.08400000000000002,1.0262768,0.9671194,1.0000108,0.3455748,5.6179897e-06,0.00010500000000000002
25.460875,49.5,40000,4.3319587545212064e-05,-267.6585080846011,-282.654922171655,-245.73469703444323,-234.409480963346,-259.98474488062425,0.5197894736842106,0.02759924653280596,-7.381235973286772,5.672748199842662,0.999999999249613,30,10.61,-0.4954337840899825,0.08000000000000002,1.034478,0.9671811,0.9999383,0.34526342,3.2032665e-05,0.0001
27.1391,48.5,40000,3.453484546595351e-05,-270.37655970037764,-286.55768947878005,-251.84985992726763,-250.3190820981485,-273.2421654762172,0.5261315789473684,-0.015937190218353575,-6.01074767494003,4.246412811238322,0.9999999991663981,31,10.96,0.28972030244767666,0.07600000000000001,1.0077022,0.9909763,0.9999905,0.34554616,1.2962171e-06,9.5e-05
29.1599,49.0,40000,5.433449316555389e-05,-263.31384432088805,-280.1257386878313,-245.4844131352403,-241.3727467808741,-261.210310612225,0.5244736842105263,-0.03475303665066277,-7.990888208630531,5.339134128790244,0.9999999993109595,32,11.3,0.6578954544384032,0.072,1.0087893,0.98394066,1.0000079,0.34519023,3.0983044e-06,8.999999999999999e-05
20.9974,50.0,40000,2.9770448112302755e-05,-261.9039223211921,-277.1113724381717,-243.81740183829154,-236.11764954998827,-256.0419226886651,0.5283157894736842,0.120863447778323,-5.352366720498883,6.283579146227837,0.9999999989363227,33,11.65,-2.1817995980381966,0.06799999999999999,1.0141238,0.98586804,1.0000097,0.3454234,5.3950016e-06,8.499999999999999e-05
28.171475,49.5,40000,4.7750718888557077e-05,-256.00769515793917,-271.29536408399497,-236.92587382196922,-229.22627839329888,-250.66764748969223,0.5236842105263158,-0.04495321777790837,-6.074227296600262,4.7142996364127425,0.9999999992369512,34,12.0,0.8122774763032794,0.06399999999999999,1.0268773,0.96779567,1.0000129,0.3454831,1.9840962e-05,7.999999999999999e-05
24.18415,49.0,40000,4.1083940673974884e-05,-248.5388529288569,-263.0613160149596,-229.29596378879987,-216.1489660330694,-234.0176844776977,0.5235263157894737,0.025414629371281652,-6.204770629621086,6.013820825151199,0.9999999991758842,35,12.34,-0.43122462439350784,0.06000000000000001,1.0106406,0.98248917,1.0000015,0.345312,5.266911e-06,7.500000000000001e-05
28.145375,49.0,40000,4.9911932918659754e-05,-236.02751951714433,-250.0542665015198,-214.694031460324,-201.53069413743705,-219.7902886716214,0.5204473684210527,-0.04076487084773168,-7.241841550652889,4.911475473987516,0.9999999992850441,36,12.68,0.7389010768383741,0.05600000000000001,1.030253,0.9825665,1.0000222,0.34541473,1.200638e-05,7.000000000000001e-05
34.5221,50.5,40000,8.545143602685513e-05,-234.26303747265266,-247.99577293050137,-214.38219489632064,-201.0227407446914,-219.83694359061877,0.5097368421052632,-0.09924025633547207,-5.9209843898972325,5.606045925915781,0.9999999993877672,37,13.02,1.8083532452583313,0.052000000000000005,1.0180259,0.9891487,0.9999647,0.34517577,2.7235567e-06,6.500000000000001e-05
