_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
23.126075,50.0,40000,0.06193721929410558,0.5113505675283764,-0.8687454302000163,-5.198097362527162,0.0,0.9999999988817151,1,0.2,7.826237618923187,0.196,1.0020893,0.9980242,0.9999876,0.3465291,1.7333248e-07,4.9e-05
21.49905,49.5,40000,0.03231184898902058,0.503575178758938,-0.6236148621884742,-3.227735765924599,3.552821128014794,0.9999999989063605,2,0.35,5.609290897846222,0.192,1.0127133,0.98698956,0.9999966,0.3465307,1.3687937e-06,4.8e-05
22.166475,49.0,40000,0.03929773366629267,0.5032001600080004,-0.6687131799953049,-4.772913071440873,3.5652507765011103,0.9999999988746436,3,0.54,6.011413753032684,0.188,1.0171337,0.98351645,1.0000174,0.3465336,2.9007726e-06,4.7e-05
18.750525,49.5,40000,0.035511630811693194,0.5123756187809391,-0.6611206353503162,-10.976993084888024,3.6383817704781167,0.9999999991535242,4,0.78,5.950442612171173,0.18400000000000002,1.0031469,0.9968388,0.9999755,0.34653807,6.418652e-07,4.600000000000001e-05
28.55495,49.0,40000,0.11187363101787058,0.508000400020001,-0.7380791718514662,-5.836174678615713,4.140653984130486,0.9999999988764611,5,1.03,6.655692100524902,0.18000000000000002,1.0022455,0.99784124,0.99999064,0.34654433,3.1891366e-07,4.5e-05
22.1734,49.0,40000,0.05568163610163662,0.5015500775038751,-0.3265645262188738,-4.003621098010305,5.098119432559371,0.9999999992403926,6,1.27,2.9267477095127106,0.17600000000000002,1.0094187,0.9902345,1.0000097,0.34655008,1.3950937e-06,4.4000000000000006e-05
24.651775,49.5,40000,0.06939751254896193,0.504475223761188,-0.6124210152654135,-5.394729833230721,4.011878347722618,0.9999999989547066,7,1.52,5.503643035888672,0.17200000000000001,1.0078208,0.9920309,0.9999936,0.34654847,7.4962463e-07,4.3e-05
20.382875,50.0,40000,0.046401074380159404,0.5049752487624382,-0.639779704926011,-3.726839136504579,4.688696301964739,0.9999999989364922,8,1.76,5.747503876686096,0.168,1.0059754,0.99369675,0.9999899,0.34654832,8.2467216e-07,4.2e-05
31.094,49.5,40000,0.13308537113560134,0.49782489124456225,-0.7053349454921937,-6.657657993528774,4.018868159227633,0.9999999990576535,9,2.01,6.354136884212494,0.16400000000000003,1.011439,0.9886894,0.9999823,0.34655005,1.4669389e-06,4.100000000000001e-05
34.1787,49.0,40000,0.10332303275529536,0.5046502325116256,-0.5096550421922108,-4.06574062385072,3.804771942975063,0.9999999992652513,10,2.25,4.575257837772369,0.16000000000000003,1.0084342,0.99131954,0.9999985,0.34653476,2.7759322e-07,4e-05
23.387825,49.0,40000,0.048485731511087655,0.4995249762488124,-0.4904626790588763,-4.033704936448951,6.587854073473781,0.999999999177408,11,2.5,4.4102411568164825,0.15600000000000003,1.002202,0.9976185,0.9999971,0.34654748,7.117124e-08,3.9000000000000006e-05
27.273825,49.0,40000,0.08645141182619248,0.5021251062553128,-0.665441388895738,-4.4645723096491245,5.776455176782799,0.999999999163552,12,2.75,5.961325585842133,0.15200000000000002,1.0087227,0.991455,1.0000063,0.34654292,5.582419e-07,3.8e-05
29.07905,50.0,40000,0.11350989421386529,0.5018500925046252,-0.4074509883293362,-4.089259271336005,8.745405542364153,0.9999999992498072,13,3.0,3.686119318008423,0.148,1.003415,0.99654955,1.0000008,0.34653497,1.6971019e-07,3.7e-05
26.1438,49.5,40000,0.0636109162289285,0.4992999649982499,-0.24970577969017568,-5.477618797021101,9.303120661835399,0.9999999994104027,14,3.25,2.2548486292362213,0.144,1.0101967,0.98963004,0.9999836,0.34654942,9.869989e-07,3.6e-05
26.302075,49.5,40000,0.07275796672207763,0.5031501575078754,-0.5374194800484293,-6.872895285250209,10.130295619365834,0.9999999992558842,15,3.5,4.834630846977234,0.13999999999999999,1.0030171,0.9969181,0.9999998,0.34654725,1.3862221e-07,3.5e-05
31.139325,50.0,40000,0.145471657977783,0.5014750737536877,-0.3763257596351678,-9.409387985833085,7.094489568594566,0.9999999993591394,16,3.75,3.394018590450287,0.13599999999999998,1.0044358,0.9959835,0.9999986,0.34653902,9.477418e-08,3.4e-05
30.00875,49.5,40000,0.13622138099680187,0.5025501275063753,-0.3433121904033282,-8.097414295446248,5.736471500944174,0.9999999995028263,17,4.0,3.102570116519928,0.13199999999999998,1.0122142,0.98843527,1.0000031,0.34654734,1.7323991e-06,3.2999999999999996e-05
