0.0,1 algo1 action:,1 algo1 adv:,2 algo1 action:,2 algo1 adv:,3 algo1 action:,3 algo1 adv:,4 algo1 action:,4 algo1 adv:,5 algo1 action:,5 algo1 adv:,6 algo1 action:,6 algo1 adv:,7 algo1 action:,7 algo1 adv:,8 algo1 action:,8 algo1 adv:,9 algo1 action:,9 algo1 adv:,10 algo1 action:,10 algo1 adv:,11 algo1 action:,11 algo1 adv:,12 algo1 action:,12 algo1 adv:,13 algo1 action:,13 algo1 adv:,14 algo1 action:,14 algo1 adv:,15 algo1 action:,15 algo1 adv:,16 algo1 action:,16 algo1 adv:,17 algo1 action:,17 algo1 adv:,18 algo1 action:,18 algo1 adv:,19 algo1 action:,19 algo1 adv:,20 algo1 action:,20 algo1 adv:,21 algo1 action:,21 algo1 adv:,22 algo1 action:,22 algo1 adv:,23 algo1 action:,23 algo1 adv:,24 algo1 action:,24 algo1 adv:,25 algo1 action:,25 algo1 adv:,26 algo1 action:,26 algo1 adv:,27 algo1 action:,27 algo1 adv:,28 algo1 action:,28 algo1 adv:,29 algo1 action:,29 algo1 adv:,30 algo1 action:,30 algo1 adv:,31 algo1 action:,31 algo1 adv:,32 algo1 action:,32 algo1 adv:,33 algo1 action:,33 algo1 adv:,34 algo1 action:,34 algo1 adv:,35 algo1 action:,35 algo1 adv:,36 algo1 action:,36 algo1 adv:,37 algo1 action:,37 algo1 adv:,38 algo1 action:,38 algo1 adv:,39 algo1 action:,39 algo1 adv:,40 algo1 action:,40 algo1 adv:,41 algo1 action:,41 algo1 adv:,42 algo1 action:,42 algo1 adv:,43 algo1 action:,43 algo1 adv:,44 algo1 action:,44 algo1 adv:,45 algo1 action:,45 algo1 adv:,46 algo1 action:,46 algo1 adv:,47 algo1 action:,47 algo1 adv:,48 algo1 action:,48 algo1 adv:,49 algo1 action:,49 algo1 adv:,50 algo1 action:,50 algo1 adv:
0.0,1,-140.96371986347503,0,-19.009049768338627,1,-87.99901136495828,0,11.939393469873721,0,-111.49252451826214,1,46.288253726930634,0,-6.178118631747566,1,7.082930516246051,0,-22.98677314671295,0,-7.250440068626631,0,0.44244025279112975,1,-7.358370221387304,1,22.616519637871534,0,26.39553693005655,1,-8.760014694478741,1,5.644607310405263,0,1.8029682023498026,1,2.076705683932232,0,13.290938246358564,1,-1.3433368389414682,1,-5.953753983794741,0,-2.7449118622062088,1,14.624787724878843,0,3.9854003760847263,0,7.553115719021662,0,-21.420515721929405,0,-13.155356215103893,1,3.8431595165166073,1,15.127204719487054,1,-33.303346085995145,0,-4.579202199325664,1,-5.68966656327575,1,-2.5383150686266163,1,8.329536968825778,0,6.736603985733382,1,-30.437774125695796,0,14.057881019311026,0,9.581297379034368,0,7.607452635507798,1,-8.188987854760853,1,-1.531468192657485,1,-1.969776049743814,0,7.359819314129709,1,-21.49048560600022,0,8.001109723947593,1,-2.689223092433167,1,21.86065438895639,0,-23.35769550635814,1,1.417857562422796,0,-3.8314908353368082
0.0,0,-34.05191572847207,1,-29.86028188973296,0,-14.117144061143335,1,-30.909832901189475,1,10.41720048125444,0,-35.7923892582985,1,-27.686269259846085,0,7.082930516246051,1,11.721306393454142,1,-20.053701443277532,1,7.248951700137695,0,7.163700236505974,0,-2.0970435987910605,1,-38.54164993021004,0,-20.916759343985177,0,-25.606059204405028,1,5.003511214717946,0,5.971204869727444,1,-4.791533770159731,0,-0.4956643339028233,0,-2.512803272333258,1,-27.46512306141267,0,16.667477076225623,1,-4.9520494145472185,1,5.135535684512433,1,26.50771153845926,1,-3.4274235518751084,0,3.8099216908376548,0,-15.852789823393323,0,-42.565035437342885,1,-11.071127389306639,0,-1.2869400783183664,0,-2.5383150686266163,0,-11.991895549010223,1,17.555950032961846,0,-20.722391516748758,1,-22.953520888255298,1,-12.217297059163684,1,-0.9192847297599656,0,5.852941246315822,0,6.605728166678091,0,-0.7814758355307276,1,-6.393781123992085,0,-15.577532946261272,1,-4.038389180754166,0,4.437694672766156,0,7.143876696261941,1,4.337801198045781,0,-1.984277338902757,1,-3.5395188527436403
0.0, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:, algo2 action:, algo2 adv:
0.0,0,-16.892180000000014,0,194.7868277001957,0,179.49907447265628,1,-287.6705289941402,0,175.88874902343719,1,6.727716044922005,1,235.83351016601577,0,200.32699083984394,1,16.51862125976561,1,187.33275763671895,1,232.65007582031237,0,239.62203597656247,0,15.023908691406257,1,15.416674003906119,1,67.08795832031275,1,-402.7351027343747,0,-404.4594358984375,0,-162.73510750000025,0,-412.65556691406243,0,222.7632184179687,0,-179.7137720117188,1,26.474423671874575,1,17.437584550781196,0,168.30201826171896,1,-410.58330730468754,0,229.14502124999981,0,27.12529478515623,0,187.7373476757811,1,-248.38147324218767,1,17.621767148437726,0,99.37641402343772,0,219.82685222656232,1,22.4778276953125,0,-408.9205294726564,1,153.00066652343773,1,-406.0738214062503,0,222.238731191406,0,-172.010618730469,0,26.58635257812479,0,20.702167968749933,1,183.71483423828107,1,26.866330175780632,1,240.95515353515628,0,26.943097148437637,1,-168.2557654882815,0,172.06129804687504,0,209.26392910156272,1,63.69612376953128,1,94.40820158203138,1,-82.91030017578107
0.0,1,-14.916140000000016,0,3.7050342968753744,0,-168.62944754882795,0,-538.1387127343746,1,-156.5244370996098,1,224.88343972656259,0,13.950114951172026,0,10.345508935547059,0,16.51862125976561,0,-425.4925109374998,0,-437.7104343554687,0,239.62203597656247,0,-164.99352255859375,0,109.21814919921864,1,183.17837859374987,1,213.77565015625004,1,-175.51727208984386,0,-77.2917074414065,0,-412.65556691406186,0,26.17039513671861,1,-179.71377201171867,0,236.20868484374955,0,159.1001801757812,0,-153.79874529296893,0,229.29205937499995,0,244.68221466796854,0,113.43906933593748,0,233.47521406249984,1,227.3064470898439,1,-69.69199736328102,1,232.34370900390647,0,-64.58731869140638,0,22.4778276953125,0,220.10908761718727,1,-84.00020761718726,0,-62.119866601562364,1,242.0271122265623,1,-63.37280244140649,0,-165.40835011718772,0,230.43558074218745,1,-403.53556035156254,0,-403.5669292773443,1,20.803295937499882,0,160.97877089843763,0,17.85188851562515,0,-167.83480855468747,1,231.6304248242189,0,147.26513052734367,0,236.34001261718757,1,17.609949570312683
0.0,1,-18.868220000000036,0,194.78682770019572,1,-1.5491572656248138,0,11.02801386718778,1,132.10672823242174,0,-472.18892764648433,0,108.44978958007829,0,19.99742059570329,1,176.39743182617187,0,245.92649254882838,1,-62.12099945312494,1,14.361025507812485,0,15.023908691406234,1,226.3082239453124,1,25.219645957031133,0,-52.44786521484387,1,-180.4722143359376,1,170.30868101562479,1,-62.39047386718788,1,-276.5612642187501,0,-174.75751945312498,0,26.474423671874575,0,-154.3862495312501,1,26.832799101562273,1,91.56072056640613,0,-263.1754581640622,0,106.88318503906245,1,17.87142710937482,0,74.33345384765651,0,17.621767148437314,1,232.3437090039062,1,26.84937166015628,0,22.4778276953125,1,24.361346796875424,0,207.1088982031251,0,-276.82942001953114,1,219.53007287109358,1,-167.12721001953136,0,17.56586624999977,0,220.0073383984374,1,22.654497441406164,1,-169.03182232421923,1,17.798253027343662,0,26.94309714843763,1,-411.33280707031236,0,-76.01508230468757,1,26.945293203125118,1,143.08188457031244,0,26.79197005859379,1,152.36906185546894
0.0,0,-18.868220000000036,0,199.73485985351604,0,6.927969873047033,0,-292.7498587304685,1,132.10672823242183,1,93.48428358398434,1,235.83351016601577,0,-433.42406000976547,0,21.100918896484373,0,-66.57591353515602,0,235.39882994140623,1,-419.95288328124997,0,24.62060234374998,1,20.249070898437225,1,25.219645957031133,1,-72.0404760156251,1,76.69482560546864,0,26.03482638671853,1,-62.390473867187694,0,16.986810742187515,1,-71.06630708984372,1,221.8049856640621,0,-159.1372202343751,1,-153.79874529296902,0,-150.64077279296885,1,-62.222743925781316,1,27.12529478515621,1,230.8793260742185,1,224.44709869140644,1,90.91188001953105,0,-65.96907138671884,1,217.9170304882813,1,-172.00387472656251,1,-69.48029107421831,0,160.21913654296876,0,220.0199954687501,1,219.53007287109355,0,-172.01061873046885,1,22.43123347656227,1,20.70216796874992,1,184.55855603515616,0,26.866330175780746,0,27.145309863281142,0,92.31258445312511,0,-411.3328070703124,1,83.78513962890617,1,17.762258671875074,0,26.822211992187448,1,150.07405886718755,0,235.87656888671896
0.0,0,-15.904160000000044,1,3.7050342968753043,0,-609.6667834960936,1,-293.6167883886719,1,-93.73361819335938,1,-472.18892764648444,0,-305.66037153320303,1,191.72716441406266,1,111.50303983398439,1,245.92649254882855,0,193.2883368945313,1,-66.22836414062502,1,100.87710330078124,0,-164.3939206445315,1,15.737489218749857,1,91.13343966796864,1,16.187184511718954,0,-162.73510750000023,0,-167.38271906250023,1,162.41005531250002,0,173.67777935546883,0,174.7745368945312,0,159.1001801757812,0,108.65145138671873,0,17.614333144531145,1,17.694951933593664,0,-146.85032738281254,1,-154.78989220703124,0,-163.11988712890607,1,-168.01117412109403,1,191.74476927734372,1,17.557281621093736,0,-85.99597730468753,0,-66.91547255859334,0,233.23064181640626,0,-273.76841652343734,1,17.62806345703123,0,228.12892240234373,1,140.07701335937477,0,-64.47605451171883,0,82.8596685937499,0,-169.03182232421926,1,236.5992792968749,1,92.3125844531251,1,169.2760365039064,1,167.63026374999993,1,152.51774269531262,0,-288.9713112304688,0,143.5940163867188,0,-176.59483708984357
0.0,1,-12.940100000000045,0,-303.85347202148404,0,-168.62944754882824,1,71.44582281249994,1,-95.76761455078125,0,141.9185595898438,1,110.39452956054694,0,195.53772910156266,1,-407.37034138671885,1,182.6977105273442,0,13.553227695312614,1,71.0953922265625,1,99.08666292968734,0,-81.82707179687526,0,236.1262160156248,1,-402.7351027343751,1,99.84393269531272,1,-167.56431603515648,0,-172.2608452539065,0,222.76321841796877,0,17.05369152343755,1,236.20868484374995,0,76.88761953125004,1,110.51213285156248,0,26.822253847656135,0,-157.04754070312507,1,-407.5419264257813,0,256.93972419921874,1,-251.46701193359357,0,-64.5816898242191,1,27.258736542968677,1,169.97490376953124,1,204.53944287109363,0,225.8837943554682,0,160.21913654296873,1,217.42861785156248,1,17.62806345703123,1,-411.8708061328125,1,208.65508888671852,1,-170.30216718750006,1,-280.9381021093751,1,-403.5669292773443,0,17.798253027343634,0,26.943097148437502,0,22.699150234375164,1,27.124360253906175,0,-297.517649902344,1,26.822211992187768,0,236.34001261718754,0,26.817712011718925
0.0,1,-18.868220000000044,1,413.48681172851605,1,-173.33245099609385,0,-538.1387127343751,1,-302.2652418457035,1,146.1978742773438,1,110.39452956054686,0,216.06680554687517,0,176.3974318261719,1,216.89906316406297,0,94.87131734375002,1,-298.48238535156247,1,186.32925494140608,0,180.61437068359345,0,178.61550294921835,0,-78.54972400390676,1,-404.4594358984373,1,216.60753466796865,1,229.389625644531,0,162.4100553125002,0,26.46376421875007,1,221.80498566406231,1,198.95574716796878,0,-258.30308728515627,0,22.328337910156137,0,17.694951933593686,1,180.2952518945311,1,17.87142710937499,0,227.30644708984397,1,26.861616953125008,1,240.97498847656243,0,22.526363339843712,1,144.63856027343735,0,165.08349818359318,0,233.23064181640623,1,-60.29272873046884,0,242.02711222656248,1,80.95060720703133,1,-72.40986277343728,1,230.4355807421875,1,-403.53556035156265,1,226.96257203124992,0,17.798253027343662,0,-181.82682675781254,0,22.699150234375168,0,106.76379337890617,0,22.631200332031028,0,22.63896603515653,1,147.7819660742188,0,26.817712011718925
