_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
31.98445,50.0,40000,2.065118183504398e-05,-300.8799395356077,-305.25865988768373,-289.54335065918826,-281.0354115279805,-312.23031600307314,0.4938947368421053,-0.10471738880947888,-6.077705550475454,5.369235952340911,0.9999999993772284,28,7.93,1.8974074125289917,0.088,1.00439,0.995694,1.0000103,0.3465445,6.551554e-07,0.00010999999999999999
24.999,49.0,40000,1.3697097494610046e-05,-299.5703896206254,-299.26043013526703,-288.03940021895613,-277.69544155123805,-307.76420331968427,0.4971315789473684,0.016584556167451837,-6.689232794831725,6.0550524914337425,0.9999999991816397,29,8.3,-0.3302447581663728,0.08400000000000002,1.0100408,0.9904664,1.000008,0.34655267,4.76983e-07,0.00010500000000000002
22.678475,50.0,40000,2.082636447601927e-05,-292.8962262396942,-290.6444203032091,-278.06468686901445,-260.97440012184506,-287.4432372746865,0.49226315789473685,0.055805519930129416,-7.2055899556838074,7.284372135309662,0.9999999991543174,30,8.65,-1.0084669403731823,0.08000000000000002,1.0079583,0.99209046,0.99999344,0.3465571,3.7535398e-07,0.0001
28.878575,49.0,40000,2.771106324967389e-05,-291.50768394893475,-281.98785618825553,-275.3955768661291,-258.66773871406883,-287.5159364689939,0.49742105263157893,-0.06902166483119204,-5.59204865588876,5.115869398445464,0.9999999993198293,31,8.97,1.252856682986021,0.07600000000000001,1.0065758,0.99351406,0.9999919,0.346543,2.116978e-06,9.5e-05
24.0857,50.0,40000,1.7410160073747024e-05,-278.50255112110307,-272.20955189935546,-263.34516879617604,-247.22919392874007,-276.0588702088877,0.4937894736842105,0.0105525985231022,-6.896592568092534,5.008715084235649,0.9999999991636802,32,9.25,-0.2102343519218266,0.072,1.0036623,0.9962226,1.0000039,0.34653848,3.0033212e-07,8.999999999999999e-05
28.817375,50.0,40000,1.5530358944057584e-05,-277.95718971550167,-270.44847540440446,-262.62830190199725,-242.15840457426413,-268.68332482367794,0.49407894736842106,-0.06344930160301976,-5.05387837843418,5.227209992422043,0.9999999992580825,33,9.54,1.1615762636065483,0.06799999999999999,1.0196365,0.9813043,1.000007,0.34655237,5.7375664e-06,8.499999999999999e-05
32.34655,49.5,40000,2.363764570863599e-05,-276.8302180160522,-268.50908580848966,-261.139629044367,-238.36041703294458,-262.25849222710775,0.4946315789473684,-0.10223611594843666,-5.943865772631964,5.128689655538303,0.9999999993589485,34,9.83,1.845256619155407,0.06399999999999999,1.0223842,0.9775774,1.0000092,0.34653434,7.731934e-06,7.999999999999999e-05
27.227425,50.5,40000,1.7153383692187306e-05,-272.5980859142722,-265.3470364215391,-259.35118034061577,-239.3718821962126,-267.65516356054815,0.4962105263157895,-0.03706352568557183,-5.385106173821724,6.582613066258201,0.9999999992287776,35,10.11,0.669746570289135,0.06000000000000001,1.009381,0.9909169,0.9999931,0.3465393,5.541467e-07,7.500000000000001e-05
26.916625,50.0,40000,1.6912769425911585e-05,-269.79169367157056,-261.70051383916433,-257.98016931140467,-238.36748525518203,-266.1371708511132,0.4936315789473684,-0.02450307260388241,-6.942220286573351,4.935035197709411,0.9999999992392709,36,10.4,0.42828726512379944,0.05600000000000001,1.0028458,0.997084,1.0,0.3465401,4.1131518e-08,7.000000000000001e-05
25.5031,49.5,40000,1.386299502528824e-05,-264.1310074261036,-251.02751114924058,-253.0815534891287,-235.50501075843673,-261.6184698582527,0.49623684210526314,0.013027287793986563,-4.695809697587851,5.067972734848993,0.999999999172428,37,10.68,-0.2283056703163311,0.052000000000000005,1.0012223,0.99876726,1.0000011,0.34654397,1.3789888e-07,6.500000000000001e-05
25.60935,50.0,40000,1.0064540123781435e-05,-247.42531547313763,-236.35422514976034,-237.283297152159,-222.07743347371763,-249.7800538722903,0.49476315789473685,0.007666387304401383,-6.458281618246733,4.865873271051826,0.9999999991299848,38,10.97,-0.0989843683782965,0.048,1.0051118,0.99476063,0.9999976,0.34654185,1.5329314e-07,6e-05
29.56515,49.5,40000,2.197672682431355e-05,-241.22821274320023,-231.6627790946482,-230.26308200880024,-216.44802295360734,-239.46588609441125,0.4951842105263158,-0.05763867969038189,-6.0560931318961915,4.906743170497668,0.9999999993151539,39,11.26,1.046546958386898,0.044,1.0025864,0.99736524,0.99999833,0.34654215,8.7207084e-08,5.4999999999999995e-05
26.8097,49.5,40000,1.696620406935261e-05,-227.01286493565038,-218.13475096936168,-217.7544002872258,-203.17420832828714,-222.82216930553656,0.4925263157894737,-0.020973236305056507,-5.269105722488146,5.2589900895090125,0.9999999992522719,40,11.55,0.36719817854464054,0.039999999999999994,1.001723,0.99827975,1.0000025,0.3465328,3.994264e-07,4.999999999999999e-05
29.679025,49.0,40000,1.7123352682622346e-05,-221.79490077257648,-212.83431152110413,-213.4425050116659,-198.42706362901342,-219.35958709960144,0.4951315789473684,-0.061765093971189844,-5.495816825790295,4.073554827444715,0.9999999992788536,41,11.84,1.0938083566725254,0.03600000000000001,1.0060468,0.99391997,0.99999386,0.3465267,4.1167243e-07,4.5000000000000016e-05
28.45275,50.0,40000,1.7767085466307196e-05,-215.32086981367226,-206.9433747135516,-205.4216710277319,-190.5156676718549,-210.18512522781285,0.49039473684210527,-0.06551244908956103,-6.433237934008802,6.589598349843572,0.9999999992619897,42,12.13,1.19843228161335,0.03200000000000001,1.0037891,0.9962801,0.9999942,0.34653202,1.7592821e-07,4.000000000000001e-05
22.916275,50.0,40000,1.12822389970748e-05,-203.85366524348612,-197.6073208703402,-195.30783287904492,-183.84405361680268,-205.1761927148368,0.49465789473684213,0.05280465705453011,-5.826614920268741,5.5035799355011585,0.9999999990740303,43,12.41,-0.9386099590919912,0.028000000000000004,1.0032446,0.99673486,1.0000002,0.3465294,1.2071392e-07,3.5000000000000004e-05
24.289,49.5,40000,1.2094572789608624e-05,-197.10597482908088,-190.11153668150104,-189.84466005485524,-179.1960055103736,-200.84856878012408,0.4916052631578947,0.027587629225895756,-5.344089713585581,5.987795769174897,0.9999999991957887,44,12.7,-0.5124607486650348,0.024,1.0030257,0.9969602,1.0000029,0.3465256,8.513955e-08,3e-05
28.369625,50.0,40000,1.3301778532638165e-05,-195.09931038685056,-186.73533678079056,-187.98529074116058,-177.9704828772675,-201.7691879221506,0.498,-0.03234289224707262,-5.41771147402303,6.579611873921831,0.9999999993424684,45,12.98,0.5740501675754786,0.019999999999999997,1.0030506,0.99684185,0.9999935,0.3465176,1.4828773e-07,2.4999999999999994e-05
21.19305,50.5,40000,1.2785108752723317e-05,-185.41875949077,-178.63101687336453,-178.1580759412441,-170.9657316532774,-197.17866650872017,0.4916842105263158,0.08532843965697427,-6.139959398514707,6.591030190633921,0.9999999991042856,46,13.27,-1.5451427660882473,0.015999999999999993,1.0016513,0.9983859,1.0000002,0.34652618,2.5908022e-08,1.999999999999999e-05
21.91405,50.0,40000,1.2526920798240768e-05,-177.54599479907355,-173.6351140155715,-168.91289459716157,-163.11535777419022,-187.5030095379725,0.49447368421052634,0.06890929089197222,-6.327364690592432,4.908371434583277,0.9999999990425729,47,13.55,-1.2443923503160477,0.01200000000000001,1.0005487,0.9993593,0.9999994,0.3465242,1.6729494e-09,1.5000000000000014e-05
33.304025,50.5,40000,1.829552071055667e-05,-178.88044990715187,-174.60592027612867,-170.7070610256498,-166.0785340420981,-191.36338467068921,0.4926842105263158,-0.125299257655542,-6.09387541540433,3.987278362524672,0.9999999993446235,48,13.84,2.278446525335312,0.01,1.0002826,0.99971265,0.9999997,0.3465166,6.6188606e-09,1.25e-05
24.6547,50.0,40000,1.2505576144337139e-05,-183.11269222282692,-178.5161859580957,-172.68125626403406,-165.5120166926189,-192.1518796581194,0.49315789473684213,-0.0029894087744978207,-5.7629784135709,6.054333360873075,0.9999999991811775,49,14.13,0.048430055379867554,0.01,1.000467,0.9994938,1.0000002,0.34652185,5.967474e-09,1.25e-05
29.002525,50.0,40000,1.5554334496540066e-05,-181.11477781000383,-175.87973288437456,-170.28074539077522,-163.17719916585938,-189.03753332461542,0.49544736842105264,-0.057664093955301365,-6.134987996433021,5.108290959232485,0.9999999992606019,50,14.41,0.9842374650761485,0.01,1.0011207,0.9988263,0.999999,0.34652102,4.726315e-09,1.25e-05
