0.0,1 algo1 action:,1 algo1 adv:,2 algo1 action:,2 algo1 adv:,3 algo1 action:,3 algo1 adv:,4 algo1 action:,4 algo1 adv:,5 algo1 action:,5 algo1 adv:,6 algo1 action:,6 algo1 adv:,7 algo1 action:,7 algo1 adv:,8 algo1 action:,8 algo1 adv:,9 algo1 action:,9 algo1 adv:,10 algo1 action:,10 algo1 adv:,11 algo1 action:,11 algo1 adv:,12 algo1 action:,12 algo1 adv:,13 algo1 action:,13 algo1 adv:,14 algo1 action:,14 algo1 adv:,15 algo1 action:,15 algo1 adv:,16 algo1 action:,16 algo1 adv:,17 algo1 action:,17 algo1 adv:,18 algo1 action:,18 algo1 adv:,19 algo1 action:,19 algo1 adv:,20 algo1 action:,20 algo1 adv:,21 algo1 action:,21 algo1 adv:,22 algo1 action:,22 algo1 adv:,23 algo1 action:,23 algo1 adv:,24 algo1 action:,24 algo1 adv:,25 algo1 action:,25 algo1 adv:,26 algo1 action:,26 algo1 adv:,27 algo1 action:,27 algo1 adv:,28 algo1 action:,28 algo1 adv:,29 algo1 action:,29 algo1 adv:,30 algo1 action:,30 algo1 adv:,31 algo1 action:,31 algo1 adv:,32 algo1 action:,32 algo1 adv:,33 algo1 action:,33 algo1 adv:,34 algo1 action:,34 algo1 adv:,35 algo1 action:,35 algo1 adv:,36 algo1 action:,36 algo1 adv:,37 algo1 action:,37 algo1 adv:,38 algo1 action:,38 algo1 adv:,39 algo1 action:,39 algo1 adv:,40 algo1 action:,40 algo1 adv:,41 algo1 action:,41 algo1 adv:,42 algo1 action:,42 algo1 adv:,43 algo1 action:,43 algo1 adv:,44 algo1 action:,44 algo1 adv:,45 algo1 action:,45 algo1 adv:,46 algo1 action:,46 algo1 adv:,47 algo1 action:,47 algo1 adv:,48 algo1 action:,48 algo1 adv:,49 algo1 action:,49 algo1 adv:,50 algo1 action:,50 algo1 adv:,51 algo1 action:,51 algo1 adv:,52 algo1 action:,52 algo1 adv:,53 algo1 action:,53 algo1 adv:,54 algo1 action:,54 algo1 adv:,55 algo1 action:,55 algo1 adv:,56 algo1 action:,56 algo1 adv:,57 algo1 action:,57 algo1 adv:,58 algo1 action:,58 algo1 adv:,59 algo1 action:,59 algo1 adv:,60 algo1 action:,60 algo1 adv:,61 algo1 action:,61 algo1 adv:,62 algo1 action:,62 algo1 adv:,63 algo1 action:,63 algo1 adv:,64 algo1 action:,64 algo1 adv:,65 algo1 action:,65 algo1 adv:,66 algo1 action:,66 algo1 adv:,67 algo1 action:,67 algo1 adv:,68 algo1 action:,68 algo1 adv:,69 algo1 action:,69 algo1 adv:,70 algo1 action:,70 algo1 adv:,71 algo1 action:,71 algo1 adv:,72 algo1 action:,72 algo1 adv:,73 algo1 action:,73 algo1 adv:,74 algo1 action:,74 algo1 adv:,75 algo1 action:,75 algo1 adv:,76 algo1 action:,76 algo1 adv:,77 algo1 action:,77 algo1 adv:,78 algo1 action:,78 algo1 adv:,79 algo1 action:,79 algo1 adv:,80 algo1 action:,80 algo1 adv:
0.0,1,-21.74942464280003,0,-347.2976493786032,0,356.2475961346237,0,-338.90966229784726,1,-106.42515068783933,0,25.03589067650328,1,145.93409804464721,0,-204.62294972611448,0,225.79533958348074,0,153.9521185131102,1,34.72161711909577,1,52.29628735090761,1,80.89478695681373,1,110.78388412965168,1,249.92838549034562,1,-446.0267810438663,None,None,1,20.969670442627432,0,64.49944974376392,0,152.27866566943888,0,76.64981752505095,0,149.85778824832997,0,-295.7662376621271,0,-417.4136172227482,0,-546.4843099228522,1,105.37074619069503,1,-69.49667749453859,0,160.33321347475533,0,77.42889526873789,1,-396.62816250503903,1,98.6092462399917,0,-63.59983358577283,1,-314.29029870532673,0,149.84723417936684,1,-190.9297224298529,1,250.8085618448235,0,-87.0520807616392,0,91.84336071139292,1,-564.170523712039,0,33.10413228446677,1,33.063606064462135,1,157.91309248196302,0,160.96086081883033,1,275.26043749185595,1,201.1295678908335,1,-79.90649661567937,1,103.12021352263366,0,41.283767033049855,1,-419.03456522510646,0,27.79182527446949,1,-297.13933984506934,0,-174.20415755293115,1,-185.03545746443214,1,252.56876622052863,1,273.34609653382716,0,166.20990252766944,0,-186.71553125293138,0,-696.4680541059271,0,74.29677717284557,1,-79.7342442619818,0,27.73645976473736,1,-13.725366658830382,0,85.90852326429238,1,-697.6118414041903,0,36.844320289759786,0,34.56555897405539,0,-70.14549568491614,0,-289.0452962218783,1,36.97475345410086,0,-168.10253807522196,0,261.48793647889784,1,-165.46324302068615,1,-58.814557543006664,1,-64.43859516913017,0,250.0979919952409,1,-391.41222489322536,1,171.49974363090067,0,-151.35514497355268,0,-393.6915251595487,0,27.728022733459653
0.0,1,-16.844834081600006,1,94.00394206610609,1,94.8920464477788,1,222.006235345413,0,131.69440598111794,1,-636.3348403767013,1,92.06617942817125,1,-108.32531052328844,0,136.53686840924155,1,-206.3736373390577,1,147.2149455631941,1,56.126696764969836,0,-244.6923392457931,1,74.53887402130755,1,-455.84689130361426,1,-67.92858018707649,None,None,0,80.91148384464745,0,39.368888139089165,0,-82.7070815005499,0,159.93274036610643,1,36.4803895470163,0,27.171595834373335,0,27.391899265972725,0,212.49741007311923,1,156.96880281431714,1,96.70423804976737,1,150.93143710072948,1,22.434189288841196,1,-66.75981249423941,0,-177.73242895411923,1,-187.5927454471096,1,91.43660991420978,0,-63.86294301084524,0,27.772565004293625,0,-183.95490239728147,1,-198.63654356949363,1,276.99338191878456,1,-308.24766171451466,1,10.72268148598015,0,162.74422424238253,0,280.81278634042224,1,96.25925176377618,1,-315.2127614449176,0,205.31284894552132,1,93.62841896129683,0,-292.8463884033225,1,-180.51581150177773,1,-88.44456541805476,1,253.25789778250288,1,146.36979743837995,0,-402.5049961800783,1,159.21270407652509,0,161.4485263901581,0,98.25193780812485,1,-196.00467703915825,0,27.612043119578303,1,-70.91885389029511,0,-197.80290397924944,1,-86.85679553201005,0,-292.1954203273095,1,282.0951029470731,1,-166.78814282673068,0,289.4488037038606,1,211.91171071841688,1,161.12304616870216,1,224.3448561925821,1,255.44475526339,1,172.0620350748844,1,218.88349635106857,0,-166.66274411602078,1,255.40836420600922,0,189.94510844643355,1,-682.6485526127284,1,181.33523068242076,1,159.83877779650743,1,-64.01392732573294,0,295.9820604303626,0,240.25786696544938,1,-61.639726367412095
0.0,0,-20.74956816320001,0,-349.87855596554755,1,185.31968434111386,1,-504.26905374814385,1,-84.02817229741794,1,178.02461182830996,1,248.4683889136922,0,154.85767512385019,0,102.60126530026652,1,225.3459423588278,0,-199.67643443538367,1,69.3672026437647,0,22.668774927876044,0,127.50638570486953,0,-210.5440843353995,0,-77.34048541929255,None,None,0,266.3367950461478,1,35.416657330958024,1,-89.94182281838627,1,-326.2188376754666,1,101.36289758245512,0,203.20483382865325,0,-422.5693823634292,1,208.21953438952505,0,-189.9516962840996,0,164.75052768045325,0,-193.10302648673743,0,-191.97383905054016,1,209.0349864442748,1,-311.1984356220548,0,41.41620865364992,0,162.15417390503046,1,-68.02377197568882,1,77.62153645756229,1,-416.434238187579,1,-299.620832524227,1,-83.14799492842883,1,-83.67362073513934,1,-76.69499657979178,0,-416.18584265743584,0,255.61695582853565,1,-534.8023768507799,1,-62.18411065183926,0,-87.38259716903067,0,151.46676712373957,1,27.936446589314144,0,237.52029613810652,1,27.726993334860055,0,-308.0689376479847,1,-77.63944748477594,1,-89.55349866281166,1,-299.72324849857654,0,161.4485263901575,0,161.50946737552493,1,205.16988954298787,0,69.51872346867202,1,202.74677020744906,1,161.90287225539237,0,232.8573248429167,1,-401.8234961605344,0,-186.99186229506148,1,-82.41478809004886,0,218.70373404095085,0,214.4182037975225,0,-68.15424496837107,1,-678.9388987580585,0,-182.20393222665152,0,27.767420427009768,1,32.75676468442055,1,167.12056461711535,1,-524.3537462166146,1,171.71211109408577,0,-76.04598924858396,0,171.5133373126148,0,239.57138708221592,0,41.37997591793416,0,-165.39218891663242,0,96.6939734889902,0,287.1470424133054
0.0,1,-26.677688163199992,0,520.2012342081273,1,356.24759613462356,1,120.14588346671526,0,-106.42515068783905,1,-211.68306410096073,0,27.602019161734262,0,-604.0388281137632,0,136.53686840924144,0,76.8725489174739,1,76.52256649225974,0,73.19761205782731,1,-233.64708377668302,0,-330.41271490404444,0,-22.52177099016891,None,None,None,None,0,74.94794502580676,0,-93.52916434462372,1,-194.07864520269692,0,162.18083107489122,0,-709.7170210555415,0,-421.8714340307179,1,99.19845141440496,0,-193.67513520605897,0,110.99873286594743,0,152.78984547298646,1,-83.31673406501764,0,205.29819392745466,1,202.27647237233907,0,278.1103853076755,0,-686.9386464713798,1,162.1541739050305,1,102.88224033205394,0,236.15608742044304,0,-199.3935600073946,0,-188.34931234711502,0,-702.1228150795426,0,154.37417166986643,1,-285.75787405565484,0,-77.79099783535744,1,-706.6462336084448,0,-84.76322371793204,0,-183.7893620246019,0,156.30765400291966,0,275.57542017762,0,277.77934333980204,1,-298.9089245925826,1,-694.5795233339513,0,-89.14668054789755,0,146.36979743838003,1,100.7345061681103,0,159.21270407652463,0,166.8395363719243,0,41.12716388666597,1,204.01221076573404,0,142.87377960756277,0,80.11122693971599,0,159.67595359947967,1,-77.65894162082077,0,-81.52745661628435,0,-396.22116995996913,0,213.87095364685763,0,289.44880370386085,0,36.844320289759864,1,168.15519599680437,1,-283.6722769842188,1,22.802439856060346,0,-685.3982038513718,1,103.32697354161381,0,87.93562259109365,1,-678.8509944916402,1,-261.91692842169846,0,-153.61207075946754,0,32.719133194415264,0,260.211407105932,0,-70.94348647057282,0,222.8557105777448,0,-683.6086710427658,1,-162.29472669303107
0.0,0,-26.642178724399997,1,-139.3157890141608,0,-78.94661388933065,1,247.43651505282668,1,-228.9045144892992,0,91.80238904509147,1,155.3942001442563,1,-204.62294972611468,1,-448.8182585880934,0,232.56798470894165,0,139.85227091475673,1,78.17904552717633,1,72.20989225989692,0,120.02402959691597,1,86.99452236652871,None,None,None,None,0,-14.242759530091888,1,-718.4770673832306,1,21.33758865479055,0,228.82442242657396,1,40.70621771107878,0,93.207584061756,1,-422.5693823634289,0,155.79570518448318,0,-536.2521720816152,1,-699.9627050044583,1,-183.71321201589186,1,-182.5844456911649,1,-85.35500643319767,0,157.80243904751012,0,-61.16150875359487,1,-78.50299748956965,0,-187.94859478313384,0,108.07289702438747,0,-547.3301602370884,0,-188.34931234711507,1,148.19509915757752,0,200.10346413584318,0,-177.6836119511197,0,-302.62491180227937,1,238.14237328983225,0,-403.24925452203166,1,-64.58133437304353,1,66.45187371165649,0,231.81113008531213,0,-417.07716361741615,1,27.843708787426976,0,150.61608699224286,0,276.4871912905936,1,22.572755284077715,0,94.65626357418253,1,-290.5310511903233,1,255.0955658103728,1,154.82344515734516,1,238.11954638588512,0,-310.06016277360624,0,-299.6962812553877,0,-85.11553419114178,0,283.7761630998744,1,-285.06361591992504,0,147.6106912955924,1,-86.79585878516059,1,-171.8234933280869,0,32.658343864407016,0,-72.68508048910428,0,-278.4101480435398,1,241.0228926694198,0,27.70752001660108,0,30.799325222269943,0,261.4879364788977,1,163.05121697772353,1,171.76416634604078,0,-172.91583333401707,0,27.84452602984191,0,114.66473214441767,0,227.75942466623945,1,262.0266041868624,0,240.25786696544873,1,12.898177222973771
0.0,1,-20.749568163200045,1,81.63414051445682,1,166.58502142679842,0,157.17804877008484,0,127.54535016080524,1,-636.3348403767009,1,174.72008920073648,1,30.257333516801197,0,-102.03725067036535,0,-104.2521485128531,1,20.634905181687557,1,-248.63489901731418,1,108.18206999322797,0,28.993615683912743,1,-203.69202667914936,None,None,None,None,1,211.84497257585033,1,-86.30585267029329,0,219.02330686310776,1,190.78757481512986,1,92.71328305352546,1,98.76083814974754,1,161.5183838047111,0,-58.07193817238587,1,156.96880281431686,1,-83.4889934665919,1,254.96379029506738,1,100.94253941449463,1,155.70218497192766,0,109.87411662639528,0,149.96941863792873,0,37.09700967486448,1,156.98342905073872,1,277.5274884977293,1,109.35346859186137,0,-74.31460802085144,1,107.3919815956956,1,-182.95070004037245,0,90.00913750680327,0,-553.3563289219533,1,-196.87824207362553,0,-176.60770671645466,0,-308.07780141357716,1,279.1055526536953,0,22.851689149613577,1,-192.54646764410157,0,-189.8576092166217,0,98.55044593221689,0,155.05864822528093,1,-78.08472765406113,0,-405.3227177891336,0,-175.7440927769312,1,149.6857784097333,0,27.71313271943297,1,-296.28337998404146,1,247.59067203231672,0,-180.70347693538667,0,283.4110280270566,1,-292.7085814653134,1,281.0174820351266,0,-401.2802774404378,1,241.5582858289958,1,-276.92909670521794,1,36.895076344875626,1,20.414637001753135,1,-399.22069091283356,1,162.85523890989035,0,159.8850102373069,1,161.28057948122154,0,85.94490145828145,1,-265.77166726227364,0,251.9336334370524,1,114.47942514433748,0,-76.56696179863721,0,260.21140710593215,0,-158.73042132266883,0,41.2669054131342,1,267.26119287802646,1,-168.93822054068747
0.0,1,-14.892467040800053,0,174.8766452224418,0,-73.12858443440649,0,239.21416669612196,1,136.76187524414905,1,181.89263523562235,1,189.69173268598763,1,160.34830474040953,0,97.12640319963833,0,-196.0830363316697,0,174.14998560216526,0,87.3620253627561,1,47.16914250085276,1,-358.9832741317377,1,33.62742816894303,None,None,None,None,0,137.2704625579866,1,-557.5766855294595,1,-207.58185964263194,1,234.69085723111417,0,71.99804211234638,1,98.7608381497477,1,-700.1582247181107,0,155.79570518448352,1,279.2063495847402,1,-557.4513506766872,0,228.812868752503,0,227.74125101115482,0,167.70928636717025,1,104.27688506471884,1,154.46049004043837,0,-63.22462303706635,1,27.813674686013826,1,105.52434729782509,0,91.26213920086155,1,82.31770314851033,1,-65.55390012533704,1,-92.52388810599703,1,-177.68361195111964,1,253.62867122603956,0,156.4507238098011,1,155.98540763212583,0,104.70227165201507,1,41.437947066809244,1,-190.7701468594845,1,-71.75047354428554,0,-180.51581150177796,1,148.05008074224304,1,106.64445751106078,0,-695.9669219093954,0,285.66307237397683,1,203.03595255935392,0,280.66406013731495,0,-69.84617462195138,0,-86.428129883847,0,205.87419545104487,1,152.0221093350338,1,106.71414546876628,1,69.49326362737744,0,-176.31399389191992,0,156.81233915989426,0,-402.6069432533658,1,-171.8234933280869,0,235.40042966080733,1,-282.5391583060559,1,-173.15253847689922,0,-162.83924095106553,1,172.0620350748846,0,22.8752345492738,0,94.14798728062172,1,36.89865829712184,1,258.85739796578684,1,158.52048795705343,0,223.75884593124937,1,-278.85464243507226,1,170.30826001698546,1,98.82032959688563,0,-154.37774285259374,1,-278.75190236403205
0.0,1,-26.677688163200035,0,-11.60618023725024,0,-138.7765749167119,0,-252.7641980540102,0,15.941690563183187,0,183.43509966063579,0,-413.6482020461016,0,167.35276943476825,0,136.53686840924138,1,96.17391907191048,0,-428.50192240069845,0,-243.02874586660477,1,-495.48746526517334,0,-113.68700076004627,1,-461.21857573720763,None,None,None,None,0,-473.05914449735633,0,81.12473472609379,0,91.83797614924714,0,-192.12945327831773,1,-187.21711169763637,0,221.71957834115733,0,-197.32808536662867,0,205.66354768354495,1,22.44370275959045,0,246.5033345476195,1,156.57941740752105,0,36.973908931769444,0,155.70218497192744,0,37.24791302039769,0,160.69621564590696,1,159.92720897427483,1,-198.24873557116018,0,-409.56775694962175,1,98.11863703289254,0,-707.4779234033081,1,279.5357076609721,0,33.14176377447231,1,199.86904373931395,0,-187.01953578766512,0,97.44796725885018,1,-81.11253124952832,0,-77.92395768219613,0,-306.676614747602,0,-289.7829752774864,1,-546.1574148017143,1,273.34394714261146,0,-75.32074742354584,1,149.9045951393436,0,-187.0560687187795,1,252.44383121194915,1,207.18495849685388,0,-179.35361139704253,0,-80.62982122088664,1,106.47244255268382,1,-85.48616747543755,0,-176.5599290056994,1,-703.7290795109318,0,150.68295087577002,1,37.035488085049835,1,282.09510294707326,0,105.10947333968207,0,242.27513416342214,1,158.58135757171488,0,95.9780636154382,0,161.74157021157905,0,244.70053714665744,0,-161.7891762367194,0,-284.85117144488504,0,-396.7792977654636,0,297.1752360734588,0,-160.14346500211127,1,111.21393470935985,1,168.94385333066325,0,247.5312551824219,1,168.77218184947793,1,293.83645937114693,0,162.1784512845015,1,-63.588745231534745
0.0,0,-16.84483408160004,1,-16.64524412396902,0,151.56830445024187,1,-323.94175680817364,1,40.227334483361034,1,89.08084306852905,0,213.62491175962248,0,206.9218095595112,0,141.56627911222927,0,73.02623190351495,1,-242.8570713231706,0,-248.6348990173141,0,-106.62656631083172,0,-211.60034983857963,0,167.68774059403165,None,None,None,None,1,142.7183940285364,0,208.51849840931607,0,-431.3090136158685,1,-561.3827823657335,0,103.96621521917372,1,-205.09015010030745,1,274.69405226644767,1,22.345195519346106,1,88.52483346564517,1,-417.6821893758202,0,-295.78723714725015,1,-77.47855611421117,0,-293.2534971518237,0,-187.13726592677457,0,159.35514396995958,0,22.66820520957019,1,247.3640744807879,1,148.93943786550582,1,-174.83585970945094,0,-297.53661800468745,0,159.68710094789498,1,163.80961116584757,0,206.32091383577657,1,-286.27361068651595,0,-177.262778442523,1,101.90870064345138,1,-199.7094689496207,1,234.2335230587457,0,-192.76856574405153,1,-84.09290031571518,1,139.61282730100953,1,-316.9938349125133,0,-536.0005452555986,0,-289.5114863666996,0,-412.77842324776714,1,-77.15713410033882,1,-691.9155083282315,0,27.713132719433247,0,27.703291920379712,0,155.96440355260356,1,147.87856140534632,1,154.11423398524815,0,225.04624235829465,0,207.65565278206063,0,156.86256854168653,1,279.5539217257445,1,-76.53030623662858,0,-288.94005784895825,1,-167.26492041708502,1,256.31774062140283,0,114.59872422714076,1,-176.65431449809418,1,103.32697354161351,1,157.86870459758399,0,-70.48882965749704,0,-388.9535563138649,1,226.20808519635517,0,298.18551672135095,0,41.24268481464852,1,296.47681855765836,0,-160.5571686258964,1,-268.8986569808825,1,153.18041519427257
0.0,0,-20.749568163200045,1,-149.51061622801816,0,160.50803893681905,1,-237.6109193449648,0,6.463733873446955,0,-229.11759691171517,0,-198.86793493265435,0,175.39525853532422,0,229.8813983953131,1,228.40645102730088,0,175.33024071692313,1,208.8251086461811,0,-244.6923392457932,0,120.07023537965196,1,1.4295138583757492,None,None,None,None,0,211.84497257585033,0,200.93765897849482,0,194.1341037654718,1,-96.83529013976313,0,-66.59374792442516,1,221.71957834115742,0,36.82322646126664,0,-84.58593767661299,1,-412.73395345278954,0,-76.32542284610041,1,236.66144016199286,0,88.56452655816261,0,278.32076438402754,0,-80.58778021411398,0,200.56897945631528,0,-184.10578976669086,1,273.36044758016203,0,-91.70954919786908,1,149.71706525344405,1,206.18742681499,1,-413.7922273125236,0,-80.57313058463504,1,90.00913750680316,1,-177.64293649079013,0,-706.6462336084446,0,-80.34128289362268,0,104.70227165201482,0,-178.80642484736487,1,102.28624652226024,0,-702.2562141648962,0,143.41754579494048,1,35.970815882764754,1,-186.0998698516187,1,22.572755284077857,1,-289.772592998797,1,-81.63438941589013,1,148.59558142607477,0,165.11760885256655,0,158.39595409901222,0,276.1247592128231,1,22.503385338198584,1,144.78140468837353,0,154.65463759234694,0,211.89963942268514,1,-279.61859586775495,1,-176.09372888141814,1,-541.6055125502651,0,100.04609461084678,0,-177.4259530798886,0,-526.9919027498066,1,-62.321379527531164,0,113.95620877262706,0,114.51992769995023,1,30.679201651596372,1,-61.63817508662143,0,-170.22752239793616,1,-169.79964598418772,0,176.92903326354028,0,169.0824181480698,1,227.00572337990204,0,-272.2674756453854,1,287.26914182935,1,-73.02246798606078
0.0,0,-16.844834081600016,1,91.05435008856696,1,169.87876622712466,0,52.76709062559716,1,-483.06320564951983,1,-449.42626824122124,1,155.39420014425653,0,121.51290130615476,1,180.19295175433518,1,236.33047265381845,1,87.48082952235114,1,161.66114861752794,1,-123.49742857476821,1,43.282296913714646,1,191.33398904224222,None,None,None,None,1,74.94794502580669,1,26.250497587719963,1,-76.49362295394674,0,-192.12945327831787,1,-298.16235974620554,0,-68.7053997005099,1,-202.48385050730963,1,207.35444465620128,0,22.443702759590963,0,88.28352328134915,0,106.54957624237798,0,36.97390893177018,0,155.70218497192764,1,-418.59669166775024,1,-686.9386464713791,0,-693.2840174584353,1,37.14917204929549,1,-419.91378584587164,0,-298.1841025646863,1,154.5624825469568,1,-197.72669281958053,1,158.23186945650716,0,-705.3899648286717,1,71.33944756960449,1,202.56167859778571,0,160.96086081883027,0,31.06347963290284,1,246.55127625947378,0,248.7154828824649,0,-417.0771636174164,1,273.3439471426115,0,27.66470737021629,0,-186.09986985161876,1,22.572755284077473,1,-402.5049961800778,0,27.66732720224401,1,275.9618984540203,1,278.04126013086915,0,238.11954638588514,1,-177.39690545215055,0,-696.4680541059272,1,98.04032499016027,1,36.88210228009925,1,-691.6613471864631,1,206.17309416088298,0,-412.8795706932583,1,-541.6055125502646,0,81.62092880424083,0,172.77239125097873,0,-404.2122308933024,1,41.219861379736585,1,257.040498936101,0,246.54562784868602,1,-65.23060730445695,0,-393.94837511294486,0,-150.96744400182655,1,26.041113155877525,0,296.0477819223059,0,-154.5433915573511,0,32.75097522441948,1,226.12983114554754,0,227.24708246179705,0,-69.01668550724328
0.0,1,-29.6062387244,1,299.68409386679184,0,211.6837891735575,1,52.76709062559725,0,-311.20740834842843,0,10.410589178996986,0,188.42444093075787,0,-118.53332900528113,0,180.19295175433527,0,107.28593560406554,1,-143.5980118987851,1,-108.37643152142954,1,-100.70168814692613,0,110.78388412965191,0,-455.846891303614,None,None,None,None,1,144.8858375276322,1,-191.8108519079157,0,265.2375887986068,1,-91.57441056945116,0,-709.7170210555421,1,-89.9372301854449,1,-185.27345348383477,0,155.7957051844835,0,110.99873286594772,1,27.513239223791505,0,168.1817848842454,1,-416.68347326124706,0,227.72630046069537,0,79.63399587527633,1,-83.59293183546617,1,251.83050222052694,1,268.61058659101025,0,69.027434511973,1,166.907866825817,0,280.44750284638815,0,152.21935704290914,0,-417.36257789013695,0,160.50548222056938,1,164.60531002581095,1,204.2291641446609,0,-531.6716587257802,0,-298.4163907815628,0,234.23352305874556,0,224.01328705298533,0,-406.75766285265496,1,30.958263474926895,0,248.0971853972452,0,-77.27655508597068,1,99.64550238737081,0,37.054547894487115,1,150.07239814337396,0,-194.69204701308368,1,-407.43830344864654,1,-76.23447498330229,1,153.5969925630085,0,77.69577139649444,1,-419.1839762691816,0,201.96125393748355,0,211.89963942268537,1,-525.4292660755725,0,36.90868640046489,1,237.99681390951565,0,-69.40836434998184,0,111.0377168250782,1,111.80254082499931,0,-162.83924095106548,1,-170.9965092638103,1,171.71887307990022,1,-676.2957212512479,0,166.8368548677853,0,-517.331460262536,1,170.2749054180082,0,-397.3247528986034,1,103.38320072466303,0,-61.87230200496484,0,86.67408982292068,0,-525.8888379562693,0,170.2795715804183
0.0,1,-14.892467040800003,0,-209.18103662385374,1,169.8787662271245,0,247.43651505282625,1,-304.4693583777254,0,-454.6374394690459,1,-423.89449524776353,0,-204.6229497261146,1,-200.6449272923596,1,107.28593560406566,1,145.66206454285742,1,115.60630355051748,1,22.66877492787568,1,242.47740235710918,0,252.2707814473772,None,None,None,None,1,261.6158875040832,0,39.36888813908905,1,21.33758865479078,0,26.858385791265675,0,27.111684876588527,1,-194.74046690561963,1,-422.569382363429,0,237.08093518197273,1,95.88774158131993,0,272.0614206627797,0,96.71932474387495,1,-199.17397353172163,0,235.56262077294207,1,-187.13726592677452,0,236.18880598873255,0,227.40131772503082,0,-313.1838587518499,1,-85.49764067640389,1,-189.14254587384394,0,238.13128186295518,1,-702.1228150795437,1,72.68828247103198,0,-314.3608494822599,0,168.15689718016063,0,103.69122780572528,0,154.33520312040713,1,-547.5339529537074,0,-410.06463569750264,1,-421.20460597850524,0,167.97871668340412,0,-73.49514629872581,0,-694.579523333951,0,-532.9102739079425,0,-187.05606871877973,0,-76.9910390850568,0,-3.1398195775175566,1,-175.1402669439176,0,-402.3071476673968,0,158.39595409901202,1,149.43756197707103,1,141.76144263482018,1,202.51775933829475,1,105.24002882004177,1,100.55119525945973,0,36.87904195825058,0,-400.16983491794343,1,19.704425949082935,1,109.54205062110094,1,-283.78133828831255,1,218.5507814601192,1,103.35484351880878,0,-393.9530254674696,1,160.8579959749635,1,167.12056461711512,1,259.6986253267688,1,167.18194442790943,1,292.1066936883724,0,168.99556195208103,0,295.5539552216309,1,-152.07646220157505,1,-167.5089401006041,0,27.766558218630053,1,170.27957158041806
0.0,0,-17.821017602000016,1,185.07147243629865,0,-76.24479105236523,1,275.251548906802,0,-398.63913914017365,1,-221.38467023337537,0,82.34584671530993,0,-428.9873875698472,0,188.1641321850138,0,-196.08303633166906,0,-242.85707132317066,0,-136.11800389558374,0,122.77952076721942,0,-482.1378979372997,1,-217.85919835116437,None,None,None,None,0,35.19255338084717,0,-202.1229078595895,0,-76.49362295394695,0,26.858385791265704,1,201.04690367957852,1,-185.27639292124442,0,155.84057479236253,1,155.7957051844833,0,92.23525666793824,0,225.47076518391455,0,-318.2272245295952,1,-77.47855611421156,1,-298.8192985208609,0,-187.13726592677475,1,-197.87832918473248,0,-179.94144486434678,1,84.89955038175985,1,-294.24489771884333,1,248.26534143466728,1,-178.94119894867745,1,103.458275139809,1,167.3992206296299,0,-177.68361195111947,1,-197.31948871310988,0,-88.96808119108451,1,96.25925176377623,0,-80.83207795944256,0,-188.1669309020527,1,-80.11449014569496,0,-192.54646764410174,0,-184.66376450959052,0,-408.69853810037546,0,-293.8830611716338,0,79.75442542099171,0,-696.6533536234622,1,148.40771488165547,0,163.1995824455285,0,153.16512074328276,1,200.9620560664258,0,-414.5753294125681,1,-301.7728274741042,0,-89.37428357694552,1,-84.41288318332062,1,157.76301144422683,0,248.26338204438028,0,-7.445021941916053,1,287.25829250430155,0,87.87564844457653,1,-167.20546377348683,0,169.462166854457,0,22.80243985606037,1,36.923632407928295,1,103.3269735416135,0,226.9770586365699,1,-73.40837440359091,0,247.58845380814566,0,-393.7336669729784,0,228.07509145859345,0,293.4674247906528,1,27.933479745460986,1,-394.66767176483586,1,174.38463451404402,0,287.1470424133055
0.0,0,-14.892467040799994,0,-147.08375309325262,1,213.55684629269757,1,-323.9417568081735,0,131.69440598111746,1,281.73812669337593,0,16.772359591861232,0,-80.22256873008982,1,-109.01309136686743,0,-201.19719176264326,0,167.40680855932044,1,208.82510864618104,1,229.6750698296526,1,18.199779209325087,0,19.17143967635529,None,None,None,None,1,231.46287505266548,0,35.36873550237004,0,194.13410376547188,1,154.45302041042473,0,-563.4782472309315,0,-300.9083563747731,0,272.52792103930625,1,-64.33815387551074,0,-200.276337128931,0,-412.4647164851953,0,-183.71321201589166,0,205.29819392745452,1,-305.6616802786733,1,152.21806339446678,0,252.5359934282439,1,37.146898526794615,0,-415.2856005344681,0,-308.3790099702461,1,-189.0803979049946,1,27.899170026963844,1,276.99338191878496,0,95.16940053588452,0,-180.19849787021363,1,37.22428389036381,1,4.350236844354924,0,-180.81414798598573,0,86.65496999754312,0,-193.28213274655266,1,73.12297392704842,0,-79.17133447227374,0,251.26732803575288,0,227.77222779746626,0,202.1597908454056,1,-197.32303730772784,0,112.69757346287001,1,36.89708643191927,1,210.35836200542025,0,-534.8492199364642,1,-86.42812988384688,1,-91.54133010187229,0,159.76912633640967,1,-304.1879030820647,1,232.85732484291643,0,36.98464512509511,0,-406.43010058638464,1,213.870953646858,1,168.506638524037,0,-184.18908364134836,1,-69.68530206805826,1,-174.2912676648155,1,-682.3435511481506,0,41.19083158761583,1,-63.67536543384949,0,226.97705863656964,1,101.41427312773213,1,-160.20204021276368,0,-64.16191845745736,0,-684.5111541472338,0,-278.85464243507204,0,120.03828832134235,1,159.0485571874084,1,107.90185549725221,1,27.728022733459547
