_AverageReward,_No_optimal_actions,Steps,adv2_-1,adv2_full_-1,adv%1,adv2_-2,adv2_full_-2,adv%2,adv2_-3,adv2_full_-3,adv%3,adv2_first,adv1_-1,adv1_-2,adv1_-3,adv1_first,diff0,diff1,diff2,diff3,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.404825,50.5,40000,-15.75470618,-15.75470618,100,-15.75470618,-31.32067097,50.30130482,-15.75470618,-46.70015551,33.73587519,-27.46609122,-15.75497823,-15.75497823,-15.75497823,-27.46648122,-0.000272053,-0.000272053,-0.000272053,-0.000390002,0.004344218,0.487849392,-0.019330824,-5.152973026,3.831831124,0.99999995,6,3.09,0.240681288,0.17,1.1564035,0.82705563,0.99978375,0.344639,0.000657586,0.0002125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.58995,51.5,40000,1.84420612,1.84420612,100,-4.581831313,-2.759718783,166.0252973,-4.581831313,-7.308488665,62.69191242,-4.581831313,1.84420612,-4.581554828,-4.581554828,-4.581554828,0,0.000276485,0.000276485,0.000276485,0.002925098,0.459172959,0.006774046,-4.017134858,5.16555034,0.999999948,7,3.46,-0.183556053,0.165,1.0754739,0.8502657,1.000109,0.3418418,0.000344491,0.00020625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.06965,52,40000,10.55177981,10.55177981,100,10.55177981,20.97714929,50.30130482,-63.7520554,-43.02621236,148.1702709,14.03413536,8.515520462,8.515520462,-56.7102432,37.69086366,-2.036259345,-2.036259345,7.041812209,23.6567283,0.002007986,0.443772189,-0.001020461,-6.231033303,5.707217721,0.99999994,8,3.76,-0.061079974,0.16,1.1132319,0.725313,1.0005727,0.33736953,0.00139309,0.0002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.352975,52,40000,-16.90693191,-16.90693191,100,29.99900914,13.29462227,225.6476982,13.37651767,26.51187037,50.45482453,18.27818868,-16.90761421,29.99972195,13.37726267,12.65252773,-0.000682299,0.000712817,0.000744994,-5.625660948,0.001989891,0.419870994,-0.007553512,-5.593593858,5.172649078,0.99999994,9,4.06,0.092790165,0.155,1.3922306,0.8577421,0.9999787,0.3416759,0.00062752,0.00019375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.1638,51,40000,-34.70894973,-34.70894973,100,-34.70894973,-69.00208625,50.30130482,35.2804128,-32.89502845,-107.2515041,-8.289527247,-34.70930146,-34.70930146,35.2804128,-8.289527247,-0.000351728,-0.000351728,0,0,0.001195611,0.432971649,0.006628567,-6.045802091,5.261038163,0.999999939,10,4.38,-0.144568265,0.15,1.3931662,0.83666456,0.9998836,0.34343117,0.000721876,0.0001875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.644725,52,40000,12.88749144,12.88749144,100,12.88749144,25.62059074,50.30130482,-6.190905071,19.12275099,-32.37455256,-6.190905071,12.88721721,12.88721721,-6.19062975,-6.19062975,-0.000274235,-0.000274235,0.000275321,0.000275321,0.002118666,0.456572829,-0.002932761,-7.668143861,5.069079507,0.999999934,11,4.67,-0.006702146,0.145,1.0674881,0.8474551,1.0001829,0.34278187,0.000178462,0.00018125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.275925,53,40000,10.5117935,10.5117935,100,6.53273879,16.91860101,38.61275993,10.5117935,27.22770967,38.60696926,1.167887901,14.44967379,4.924835632,14.44967379,1.168166631,3.937880291,-1.607903158,3.937880291,0.00027873,0.001871055,0.452172609,0.005706364,-4.658908797,5.003925797,0.999999945,12,5.1,-0.172769846,0.14,1.0896531,0.8176758,1.0001564,0.34261537,0.000316011,0.000175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.3595,53.5,40000,40.25457431,40.25457431,100,40.25457431,80.02689882,50.30130482,-30.30601892,48.76215765,-62.15069303,23.93244622,40.25419406,40.25419406,-30.3068201,23.93244622,-0.000380247,-0.000380247,-0.000801181,0,0.002925859,0.449447472,-0.029625705,-7.726096352,5.102657308,0.999999948,13,5.64,0.519635482,0.135,1.1716405,0.90351194,0.99981433,0.3417248,0.000105549,0.00016875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.904,51,40000,-13.36388562,-13.36388562,100,-21.1132202,-34.31700647,61.52407326,19.64776982,-14.25811891,-137.8005749,4.743078109,-5.514125572,-26.82313998,12.00312769,-37.78001091,7.849760045,-5.709919776,-7.644642129,-42.52308902,0.004828928,0.426671334,0.124426067,-4.198682733,5.321714704,0.999999952,14,6.23,-2.486054331,0.13,1.2347512,0.94404167,0.9998334,0.3344923,0.000439149,0.0001625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.695275,52.5,40000,44.15813976,44.15813976,100,1.954734184,45.58385943,4.288215628,-49.43525738,-4.39749258,1124.169205,19.64248662,44.15780728,1.954389045,-49.43489913,20.33998198,-0.000332481,-0.000345139,0.00035825,0.697495363,0.002314037,0.448772439,0.019927465,-4.793702137,5.373061348,0.999999947,15,6.79,-0.463193697,0.125,1.4791275,0.8087183,1.0000937,0.34159258,0.00046641,0.00015625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.46615,54,40000,-33.90766901,-33.90766901,100,-33.90766901,-67.40912414,50.30130482,-51.65785636,-118.2594192,43.68181132,-9.967258713,-67.57239216,-4.690014874,-19.66244274,-9.966978249,-33.66472316,29.21765413,31.99541361,0.000280464,0.00196255,0.444722236,0.001646097,-5.232387798,4.788990661,0.999999946,16,7.32,-0.110141465,0.12,1.1442305,0.7225289,0.9997033,0.33558685,0.000994082,0.00015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.782025,54.5,40000,54.73874002,54.73874002,100,-19.67343009,34.40953983,-57.17434813,-19.67343009,14.32388345,-137.3470411,7.168765154,54.73775507,-19.67374876,-19.67374876,3.141682469,-0.000984947,-0.00031867,-0.00031867,-4.027082685,0.00210584,0.412120606,-0.001339348,-5.604945872,4.689087928,0.999999942,17,7.93,0.011860344,0.115,1.1616335,0.9291056,1.0000026,0.33288717,0.000301348,0.00014375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.259275,52.5,40000,19.69044267,19.69044267,100,-54.01520092,-34.56064974,156.2910458,-39.26616265,-73.41277581,53.48682462,19.25506639,19.69076979,-54.01520092,-39.26581172,19.25506639,0.00032712,0,0.000350922,0,0.001458493,0.411620581,0.01184659,-3.839897182,3.692638666,0.999999935,18,8.45,-0.253234666,0.11,1.118936,0.8307309,1.000301,0.33077607,0.000908899,0.0001375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0965,52,40000,5.066391596,5.066391596,100,-22.2693942,-17.26369798,128.9955039,5.066391596,-11.99048728,-42.25342538,-33.44804974,19.35451649,-16.01964894,19.35451649,-17.41775897,14.28812489,6.249745266,14.28812489,16.03029077,0.002005233,0.363068153,-0.008163328,-5.852032783,4.568065774,0.999999941,19,9.03,0.03304908,0.105,1.4079087,0.89974433,0.9999229,0.32991734,0.001064239,0.00013125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.7536,53.5,40000,8.160077843,8.160077843,100,-17.2108613,-9.148541186,188.1268384,6.200990026,-2.837951637,-218.502315,12.82087069,8.160357902,-17.21141806,6.200990026,5.812573511,0.000280059,-0.000556759,0,-7.008297179,0.001164206,0.401770089,0.00570949,-6.642109272,4.698231409,0.999999939,20,9.6,-0.1666151,0.1,1.2288172,0.888126,1.000013,0.33508405,0.000257236,0.000125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.212325,53.5,40000,19.05832885,19.05832885,100,19.05832885,37.88833893,50.30130482,19.05832885,56.49276548,33.73587519,11.51033883,19.05861566,19.05861566,19.05861566,11.51376371,0.000286804,0.000286804,0.000286804,0.003424879,0.001407142,0.414220711,0.010877215,-4.854592432,4.672452161,0.99999993,21,10.18,-0.246175774,0.095,1.0822132,0.79408085,0.9998789,0.33692062,0.000387249,0.00011875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.936975,53.5,40000,59.55638,59.55638,100,59.55638,118.3992746,50.30130482,-12.14413043,104.8367208,-11.58385186,7.323912292,43.44380591,43.44380591,-32.58566131,15.08850459,-16.11257409,-16.11257409,-20.44153088,7.764592302,0.002335985,0.394819741,-0.024565891,-6.048183378,4.375474511,0.999999948,22,10.74,0.425902523,0.09,1.2229911,0.9370694,0.999968,0.33189026,0.000157455,0.0001125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.231475,54,40000,110.6095144,110.6095144,100,-42.59697619,66.6874362,-63.8755643,12.28089494,78.16941565,15.71061372,17.84225929,87.00080441,-61.02952421,10.44397828,18.79419819,-23.60870997,-18.43254802,-1.83691666,0.951938893,0.00271166,0.409445472,0.031102914,-6.264809418,3.967275218,0.999999946,23,11.26,-0.634888372,0.085,1.2289369,0.8955147,1.000277,0.33593863,0.000356035,0.00010625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.806825,56,40000,14.51462278,14.51462278,100,17.10504689,31.44578449,54.39535749,18.13720227,49.20626626,36.85953771,-2.649553814,13.53821476,18.50248697,18.92349258,0.703731196,-0.976408023,1.397440084,0.786290305,3.35328501,0.002872688,0.403370169,-0.012800567,-5.902694058,3.594086362,0.999999942,24,11.8,0.14327745,0.08,1.2641219,0.8629405,0.99960274,0.3363506,0.000445237,0.0001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.548925,54.5,40000,-1.299449566,-1.299449566,100,-18.0361757,-19.32005786,93.35466711,-18.0361757,-37.12477927,48.5825803,21.53447936,-1.298891192,-18.0361757,-18.0361757,21.53447936,0.000558374,0,0,0,0.001882225,0.419945997,0.019908106,-7.083627971,4.318178836,0.999999939,25,12.33,-0.440947183,0.075,1.1069198,0.79082024,1.0003434,0.33324572,0.000424028,9.38E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9265,55,40000,-27.59119087,-27.59119087,100,-27.59119087,-54.85183927,50.30130482,-9.057899429,-63.25261367,14.32019786,18.238436,-27.59199568,-27.59199568,-9.058171007,18.23814822,-0.000804812,-0.000804812,-0.000271578,-0.000287772,0.0017062,0.407445372,-0.019573397,-5.093564987,3.390891331,0.99999993,26,12.85,0.308665945,0.07,1.0353093,0.9017645,1.0000052,0.3313719,0.000230232,8.75E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.995325,54,40000,-15.54312316,-15.54312316,100,-15.54312316,-30.9000397,50.30130482,6.401670099,-24.12818712,-26.531915,0.222753095,-15.54341476,-15.54341476,6.401100768,-30.59396704,-0.000291604,-0.000291604,-0.000569331,-30.81672014,0.00152377,0.393369668,0.004858682,-7.275534155,3.248446454,0.99999993,27,13.38,-0.182777579,0.065,1.065308,0.87188387,0.999909,0.3266979,0.000417409,8.13E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.080275,53.5,40000,29.6358166,29.6358166,100,6.649276597,35.93005611,18.50616814,29.6358166,65.13543064,45.49876512,29.6358166,29.63525641,6.649832133,29.63525641,29.63525641,-0.000560192,0.000555536,-0.000560192,-0.000560192,0.001289649,0.3739937,-0.001261509,-5.777513837,4.231599205,0.999999934,28,13.91,-0.03600056,0.06,1.1046836,0.95133334,1.0002229,0.32903397,0.000310033,7.50E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.51825,54,40000,30.3591908,30.3591908,100,28.50541076,58.50089845,48.72644953,30.3591908,88.15924848,34.43676224,24.9649765,29.26683122,31.64225068,32.99114496,24.96470013,-1.092359579,3.136839919,2.631954162,-0.000276369,0.001548951,0.382244112,-0.02444874,-5.653899337,4.967320894,0.999999926,29,14.22,0.416853087,0.055,1.160554,0.94418126,0.9998801,0.3296424,0.000205176,6.88E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.52495,52,40000,78.79931675,78.79931675,100,42.70510751,120.5604084,35.42216559,25.2622092,144.3783039,17.49723366,-145.1506739,78.1741516,39.89180612,31.78054293,-145.1492731,-0.625165143,-2.81330139,6.518333733,0.00140081,0.001841686,0.399019951,0.008542082,-5.61703977,3.038878387,0.999999939,30,14.83,-0.194144917,0.05,1.1178151,0.94666857,1.0000386,0.33240843,6.40E-05,6.25E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.98735,53.5,40000,15.07109701,15.07109701,100,-26.7314557,-11.84091043,225.7550706,4.870814971,-6.828241354,-71.33337441,-35.69495682,22.42585771,-35.9177868,6.910829569,-35.69523679,7.354760695,-9.186331102,2.040014598,-0.000279971,0.001678275,0.401020051,0.004344369,-4.980188963,3.922335302,0.999999941,31,15.38,-0.105398183,0.045,1.0295926,0.9318743,1.0000901,0.33147165,0.00010407,5.63E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.953175,55,40000,-2.901997985,-2.901997985,100,26.13282655,23.2655945,112.3239148,26.13282655,49.11969922,53.20233422,-22.0222792,-6.537642607,35.14069653,35.14069653,-13.09268649,-3.635644623,9.007869986,9.007869986,8.929592709,0.001739009,0.390844542,0.001271886,-5.401784574,3.272610677,0.999999941,32,15.93,-0.037228666,0.04,1.0388538,0.9483764,1.0000156,0.32805938,2.07E-05,5.00E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.081825,56,40000,-22.96245791,-22.96245791,100,-2.099430274,-24.78679794,8.469953557,-2.099430274,-26.58928238,7.895776366,11.98766697,-42.74408325,2.11797726,2.11797726,25.45933963,-19.78162533,4.217407534,4.217407534,13.47167266,0.004037945,0.38679434,0.010850091,-7.400970739,4.234287027,0.999999942,33,16.48,-0.236758703,0.035,1.0336955,0.94401836,0.9999823,0.32662782,2.81E-05,4.38E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.877025,57,40000,-20.60190954,-20.60190954,100,-20.60190954,-40.9570082,50.30130482,-47.47115795,-87.93750119,53.98283702,-33.10557949,-2.083496472,-2.083496472,-29.85086264,-87.83867797,18.51841307,18.51841307,17.62029531,-54.73309848,0.005065943,0.37699385,-0.014401124,-6.002444922,3.344635152,0.999999942,34,16.99,0.222453383,0.03,1.0569032,0.9074105,1.0000865,0.32133457,4.24E-05,3.75E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.7015,55,40000,-107.427724,-107.427724,100,7.548482411,-98.59225747,-7.656262879,19.752329,-77.65879323,-25.43476171,21.22188091,-106.5554148,3.926238378,18.79369885,20.22978859,0.872309269,-3.622244033,-0.958630152,-0.992092323,0.00433578,0.393369668,0.005456736,-4.382715735,3.671493602,0.999999947,35,17.3,-0.102107136,0.025,1.0717216,0.9713346,1.000015,0.3312114,3.34E-05,3.13E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.700925,55.5,40000,8.118039373,8.118039373,100,9.206492917,17.22727818,53.44136678,9.555476745,26.57637213,35.95478231,11.28536498,13.29799351,14.67470854,15.03334845,11.28563518,5.179954133,5.468215626,5.477871706,0.000270198,0.002733116,0.399494975,-0.021419129,-6.092284034,3.120358341,0.999999942,36,17.82,0.385300778,0.02,1.0308002,0.97673774,1.0000046,0.33181533,2.57E-05,2.50E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.5487,55,40000,-3.978609908,-3.978609908,100,15.47622077,11.54527461,134.0480958,15.47622077,26.88318299,57.56840913,5.650834834,-3.978609908,15.47678926,15.47678926,5.650551382,0,0.000568485,0.000568485,-0.000283452,0.002313978,0.398244912,-0.008463379,-4.352481827,2.995681561,0.999999939,37,18.19,0.163341703,0.015,1.0424496,0.9800052,1.0000657,0.33173802,2.18E-05,1.87E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.97985,56,40000,-0.667634798,-0.667634798,100,-1.847769252,-2.507405785,73.69246983,1.465193991,-1.012173073,-144.7572584,1.612800593,2.475609782,1.370241082,4.903513202,1.611947125,3.14324458,3.218010334,3.438319211,-0.000853468,0.003796512,0.390944547,0.025588351,-4.029177577,3.11511628,0.999999937,38,18.48,-0.504479618,0.01,1.0304427,0.98830754,0.99995637,0.33062372,8.17E-06,1.25E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.09055,56,40000,50.76523132,50.76523132,100,9.261108237,59.41817209,15.58632302,72.176528,130.8828704,55.14589326,12.45516279,31.67604924,40.93366366,46.11416667,12.4554461,-19.08918208,31.67255542,-26.06236133,0.00028331,0.003096082,0.394494725,-0.002751961,-3.97524412,3.686821711,0.999999939,39,18.8,0.057664483,0.01,1.0340939,0.9845599,1.0000106,0.33024368,6.40E-06,1.25E-05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.1747,57,40000,11.40317064,11.40317064,100,11.40317064,22.66973129,50.30130482,-93.39217073,-70.99402282,131.5493432,11.04797001,11.91442169,11.91442169,-68.22579629,11.04769356,0.511251054,0.511251054,25.16637443,-0.000276451,0.003156581,0.387819391,-0.008644313,-6.987201824,3.663779147,0.999999945,40,19.13,0.155349082,0.01,1.0228566,0.9867773,0.9999668,0.32807827,4.03E-06,1.25E-05
