_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,[1 0]adv2_,[0 0]adv2_,[2 0]adv2_,[3 0]adv2_,[4 0]adv2_,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
24.371225,49.0,40000,0.0654164509452767,-561.0262771496981,-497.8271361924674,-592.7486851351895,-673.9737133483297,-757.135572073162,0.5011809045226131,-1.27103818984798,-5.350748098778784,-0.09578270469637667,0.9999999982286363,1,0.32,24.124768018722534,0.196,1.0490558,0.9347898,0.9994088,0.34577355,0.00017602388,0.000245
36.125975,47.0,40000,0.00637768044281545,-907.0645207734447,-948.0778502058062,-912.2207928022715,-1008.4546219856294,-1165.1681626551183,0.5336180904522613,-0.4341246399843935,-5.236762885308341,3.482700165051089,0.9999999992453654,2,0.61,8.247587949037552,0.192,1.0276127,0.9788616,0.9999654,0.34452114,7.961931e-06,0.00024
28.291875,47.5,40000,0.0009130813508065202,-824.9435295598727,-846.263714092811,-801.9550003461089,-855.2742408110348,-952.8191326029917,0.5252261306532663,-0.2911697992044945,-5.124282973945835,3.5246794964805637,0.9999999991797323,3,0.92,5.533677786588669,0.188,1.0329517,0.97602665,0.99992764,0.34523886,1.5248809e-05,0.000235
26.588675,48.0,40000,0.00030019433048656725,-736.3902292793109,-746.0634249670816,-735.4612347972321,-726.0579840021055,-808.6099882859236,0.5196733668341709,-0.26042813219784,-5.393277623059576,4.82558064436026,0.9999999991517262,4,1.32,4.925943538546562,0.18400000000000002,1.0213393,0.96594006,0.99997675,0.34554005,1.804834e-05,0.00023
27.14845,48.0,40000,0.0002191021502773797,-626.6013007028199,-628.5932240810687,-622.8017352778443,-622.4033008672562,-699.6876330453237,0.5239195979899498,-0.20537164677988234,-7.42587943060826,4.6224289874089015,0.9999999991522006,5,1.71,3.9167103320360184,0.18000000000000002,1.0107695,0.98825175,1.0000051,0.34531504,1.7081703e-06,0.00022500000000000002
25.63165,48.0,40000,9.18447285809849e-05,-555.8192440401501,-560.5469132879442,-562.8253615648066,-589.170379015184,-660.4865840437228,0.5215829145728643,-0.16549036233251713,-5.740980898842644,4.23909448159882,0.9999999991093027,6,2.07,3.151230499148369,0.17600000000000002,1.0145295,0.9849165,0.9999586,0.34564328,3.882581e-06,0.00022
29.398575,47.0,40000,8.885930882282461e-05,-518.2333971963837,-540.9678471775588,-534.6777142455825,-531.3345948214551,-587.5637497952156,0.5277638190954774,-0.14473452599499878,-6.773583691697209,4.525226547387268,0.9999999993021741,7,2.44,2.76291885972023,0.17200000000000001,1.0100334,0.9771816,0.9999959,0.3448328,4.3278633e-06,0.000215
33.5539,47.0,40000,0.00011158783898756712,-490.5004675075451,-517.515710092438,-495.5211998298165,-485.6157402865335,-545.6787953647068,0.5286180904522613,-0.19363869087505992,-6.1184884245824005,4.837521937168862,0.9999999992680588,8,2.8,3.6729098111391068,0.168,1.0140641,0.99187607,1.0000262,0.344847,1.9410388e-06,0.00021
22.07885,48.5,40000,6.311649180060702e-05,-456.74678666124987,-480.01578183965063,-458.86346317357857,-445.46036239606616,-482.2515827517742,0.5210552763819095,-0.03653043723384751,-6.285292107795328,5.805148469150179,0.9999999990175702,9,3.17,0.7275967360474169,0.16400000000000003,1.0341927,0.9421287,1.00003,0.34543395,3.4021545e-05,0.00020500000000000002
23.971175,48.0,40000,7.363225544139452e-05,-416.4448272175571,-432.45948933863747,-428.65002993732963,-422.2806869487368,-462.62100177658255,0.5242964824120603,-0.04400431357031119,-7.056360658617928,7.445453726731959,0.999999999154344,10,3.54,0.8435673522762954,0.16000000000000003,1.0464007,0.9777318,0.9999949,0.34552735,1.3202252e-05,0.0002
