_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
28.78398,49.5,100000,0.045357906104937826,0.4739594791895838,-1.0236956424434593,-5.8508975798847445,1.0923869899189702e-14,0.9999999645045197,1,0.45,49.079700112342834,0.19753086419753085,1.1011593,0.8966137,0.9994446,0.3463247,0.0006085928,0.0002469135802469136
22.65438,48.0,100000,0.002579923433413602,0.500030000600012,-0.05948556854400856,-5.5267458013745205,5.28506168881843,0.9999999969586184,2,0.86,2.830025678500533,0.19506172839506175,1.2118536,0.7297238,1.00013,0.34489235,0.0013815874,0.00024382716049382717
25.50807,48.5,100000,0.0003578745522652662,0.4606192123842477,-0.06592887759349919,-6.059785981750616,4.33907705488318,0.9999999969359767,3,1.26,3.191596585791558,0.19259259259259262,1.1012759,0.8452283,0.9999867,0.3416064,0.0005385789,0.00024074074074074075
66.8009,44.5,100000,0.0002496123162737818,0.35637712754255085,0.08914028402067967,-0.6554535055415692,19.990675812178864,0.9999999996117657,4,1.76,-4.247414369136095,0.19012345679012346,1.021375,0.7382259,1.0000094,0.27846202,4.0941322e-05,0.00023765432098765433
29.48997,50.0,100000,0.00013332989755735424,0.41762835256705133,-0.04837554406678961,-5.128514967234996,4.662093032693255,0.9999999968756542,5,2.24,2.2649410385638475,0.18765432098765433,1.068615,0.76352113,1.0001961,0.33322307,0.00025600017,0.00023456790123456788
32.75684,45.0,100000,0.00012605695058320505,0.375367507350147,-0.05039347066224451,-4.647614027979844,4.228933572139362,0.9999999966041934,6,2.73,2.4071536026895046,0.1851851851851852,1.0453677,0.7968856,0.99994385,0.30919227,4.0863793e-05,0.0002314814814814815
27.6803,46.0,100000,9.443816106417573e-05,0.3882377647552951,0.12082285546456675,-2.105721640763131,15.155752822979633,0.9999999984118789,7,3.21,-5.822808720171452,0.18271604938271607,1.1059713,0.37713358,0.99989045,0.3139595,0.00058119354,0.00022839506172839507
144.92535,21.5,100000,0.00016931942427654212,0.12747254945098901,0.13812841161161393,-0.22499074327703963,14.673533342052611,0.9999999998282586,8,3.72,-6.624535270035267,0.18024691358024691,1.2472904,0.9777147,1.0000521,0.12105214,4.487344e-05,0.00022530864197530865
54.00488,34.5,100000,8.486978386256312e-05,0.2865357307146143,0.004572297756777154,-4.263518585690763,8.880194800983523,0.9999999965035854,9,4.22,-0.21247909823432565,0.17777777777777778,1.1707804,0.91405636,1.0000068,0.24189599,2.7605833e-05,0.0002222222222222222
89.35612,26.5,100000,9.84228263087055e-05,0.21098421968439368,0.1339539182801853,-0.3082905582748482,17.716320549549046,0.99999999973206,10,4.73,-6.441867642104626,0.17530864197530865,1.0574557,0.760506,0.99999624,0.18142913,5.3245752e-05,0.00021913580246913581
24.70953,48.5,100000,4.938683061319386e-05,0.39470789415788315,0.09636118037131627,-3.4804751757720997,12.432541484241176,0.9999999972382333,11,5.22,-4.628151547163725,0.17283950617283952,1.0236573,0.932497,0.99999243,0.32579142,4.1370645e-06,0.0002160493827160494
