_AverageReward,_No_optimal_actions,Steps,ValFuncLoss,v1_[1 0],v2_[1 0],v1_[0 0],v2_[0 0],v1_[2 0],v2_[2 0],v1_[3 0],v2_[3 0],v1_[4 0],v2_[4 0],v1_[1 1],v2_[1 1],v1_[5 0],v2_[5 0],v1_[2 1],v2_[2 1],v1_[3 1],v2_[3 1],v1_[0 1],v2_[0 1],uavg_diff,navg_diff,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,lr
26.220125,51.5,40000,2.7857625062219e-05,-5469.967436703804,-391.09954518899696,-5372.150964491963,-131.2962703134373,-5559.535550168807,-657.1285973966159,-5696.309081528417,-950.5892575301464,-5988.714144587128,-1301.4143345561668,-5604.840525190203,-533.2216262641954,-6278.074691691926,-1599.9344842545595,-5749.454138222917,-839.6449670711036,-5975.780334680903,-1099.0766815353852,-5471.651141828821,-330.72871655645497,-4933.234352842783,-5098.641046701874,0.36776838841942094,-0.13400435780270392,-7.345003824542189,5.222656871700789,0.9999999264964564,8,2.85,2.5007833540439606,0.168,1.4507526,0.8739243,0.999985,0.33250824,0.0008607584,0.00021

27.907975,53.5,40000,2.6759442632843622e-05,-5709.595378193627,-389.51102884055376,-5606.135051907162,-133.96552904113707,-5807.586810686698,-638.2043790177132,-5936.266791445501,-920.466796734335,-6210.278226780372,-1288.5578200821972,-5852.333854037509,-523.8973210189207,-6482.292763853172,-1607.0839928724988,-5986.323110822722,-832.8420992426526,-6204.122316072895,-1107.4938210239322,-5708.7177728241495,-328.9264854069286,-5173.270280334294,-5306.986572688548,0.391619580979049,-0.11350616241144415,-7.117674601608668,4.400647963978519,0.9999999245780744,9,3.16,2.0466375946998596,0.16400000000000003,1.3644048,0.83829814,0.9996621,0.33315963,0.0009612547,0.00020500000000000002

22.86585,53.0,40000,1.71089962506047e-05,-5946.168172580567,-396.0914382628698,-5852.858813144947,-135.85963483940225,-6046.336180789347,-641.4865135066333,-6178.414046439064,-911.9731006113578,-6450.145685690512,-1253.3252067798217,-6095.442752619101,-561.2937496354618,-6700.545723670099,-1553.8568809128906,-6225.400112911286,-866.0049403313184,-6436.197892653151,-1129.073218323425,-5953.393586493433,-345.587212051383,-5409.035107173694,-5573.004353841219,0.39014450722536126,-0.09143545421763528,-8.434103533712493,4.836843907184629,0.9999999172203808,10,3.47,1.677665401250124,0.16000000000000003,1.1268822,0.77015114,0.99981856,0.3286027,0.0006774832,0.0002

22.7037,51.5,40000,1.2923777318175604e-05,-6169.763840012458,-405.73627185558666,-6081.516357193041,-135.54027791843717,-6271.222354568027,-649.2596233718627,-6401.798612295938,-901.8164056960945,-6665.8598038578975,-1214.09643180009,-6345.594470785287,-579.6819675011697,-6906.349707973498,-1516.8989401001872,-6471.607288246456,-881.451284744641,-6665.552043876523,-1128.0709382707814,-6201.027670985403,-364.3369608443095,-5640.340304769137,-5770.567495689761,0.3693684684234212,-0.07882923493814974,-10.056274325601482,7.008228794329225,0.9999999068277761,11,3.77,1.451963985338807,0.15600000000000003,1.2729607,0.8667331,0.9996448,0.336508,0.0015407549,0.00019500000000000002

25.70705,54.0,40000,1.5921084293372923e-05,-6361.042818010065,-410.18144546258225,-6276.100142637607,-137.22386699194607,-6460.444233180289,-646.4085119907419,-6590.385683100715,-896.1018121327676,-6850.122111768002,-1212.0868455704442,-6547.3867555048755,-589.5972222263509,-7097.152633390193,-1511.9855308104477,-6685.131443240444,-888.0212817636286,-6874.785603500341,-1130.4533676664798,-6393.715843146101,-372.1485452310307,-5834.205883763221,-5956.999314505306,0.3984949247462373,-0.06220583476531648,-9.27453564464778,6.411410176763849,0.9999999104328381,12,4.08,1.1195756420493126,0.15200000000000002,1.094342,0.80869395,0.9999167,0.33303288,0.00017728114,0.00019

32.9279,56.0,40000,1.5243473176997477e-05,-6532.797357719803,-415.48879567386626,-6459.118466314849,-137.08364392733793,-6630.348206656328,-648.0266788852058,-6769.2635704494805,-891.5101782929622,-7025.6412166851205,-1188.7805147998442,-6713.918894297644,-594.4182464911092,-7263.929856169638,-1471.9991399798234,-6859.132756382995,-873.4187768018733,-7063.085019565261,-1110.6628702818039,-6557.931981906111,-366.596635727702,-6017.7181845285695,-6121.858780315966,0.3929696484824241,-0.06604632852221907,-9.225014724804703,5.5731360672432695,0.9999999084598653,13,4.39,1.1914296261966228,0.148,1.07895,0.7859732,0.99978006,0.3272838,0.0002869108,0.000185

23.852425,54.5,40000,1.0298202950247696e-05,-6714.118273001164,-404.39719128436184,-6637.906453019557,-135.36225471723495,-6812.142289186552,-633.8486353434714,-6954.907744608145,-869.9092313216621,-7204.865965223136,-1169.062423341491,-6878.731390301265,-581.8030835587257,-7429.187874820636,-1458.514541284862,-7022.8787172107195,-854.6609766819196,-7227.434643056322,-1089.7217439084825,-6729.191943762573,-359.41301781029176,-6205.467219493757,-6324.842985960693,0.39414470723536177,-0.0485650421356632,-5.88233132634292,5.745374795391278,0.9999998956146954,14,4.69,0.817037501372397,0.144,1.2484593,0.8338101,0.99932146,0.32650107,0.0015692845,0.00017999999999999998

27.52265,57.0,40000,1.2452519920018275e-05,-6878.684448102332,-397.94251587452464,-6797.454699766753,-135.49948907940762,-6975.965942291132,-633.3762351648942,-7116.580049023124,-864.0468977648826,-7359.78884993754,-1152.1230402196688,-7029.3506825559625,-570.5786759024845,-7586.405579047596,-1442.117436163024,-7173.2804733666435,-838.8796406756617,-7364.668120143403,-1078.6817252438964,-6886.311701758565,-351.2115016332568,-6370.403338827135,-6456.170189780337,0.3591179558977949,-0.046824665918567446,-7.039096381221202,5.820090634989441,0.9999998986927159,15,5.01,0.7792652784846723,0.13999999999999999,1.1107361,0.74771565,0.99993205,0.31371295,0.0011157145,0.000175

28.933025,55.5,40000,1.2526797108925168e-05,-6993.948315324047,-400.5630066180703,-6917.185664762782,-136.39175024977337,-7088.349023776817,-642.5044674211507,-7229.643540843171,-871.8206764219517,-7463.147622944032,-1150.6446744488765,-7142.934150516227,-572.1781781659962,-7697.238860423179,-1457.7135666784352,-7285.326065514651,-835.3586646417192,-7470.247928214114,-1075.4165748075486,-7008.198679547455,-352.9117042873712,-6480.071658812559,-6544.282656352426,0.3408170408520426,-0.04067050128265325,-6.746604923134357,5.049944685678619,0.9999999031994726,16,5.33,0.6639481638558209,0.13599999999999998,1.2143288,0.8048705,1.0001374,0.3134488,0.000914114,0.00016999999999999999

22.49385,54.5,40000,8.016640885392425e-06,-7111.3856520791305,-395.9110784072253,-7041.546565985874,-136.49050556496232,-7198.673317839163,-634.9432153643924,-7336.661283105752,-869.5977284058099,-7554.70063844967,-1151.8018857887316,-7263.2436203213865,-560.6721959816302,-7784.923065393965,-1453.9475052985072,-7398.346632070674,-818.9065791761682,-7575.664975804818,-1075.6471187553805,-7133.871842424842,-348.452114456449,-6595.264766627601,-6675.890018642885,0.32684134206710336,-0.024779347357003097,-7.078646012677972,4.136967533328076,0.9999998919218063,17,5.64,0.3427838780917227,0.13199999999999998,1.2012414,0.8290145,0.9991438,0.3059779,0.0008001389,0.00016499999999999997

23.92905,54.5,40000,8.751287699241554e-06,-7228.142242156663,-389.05736671703517,-7158.068813041478,-134.7368283344772,-7309.380252179867,-622.1246367495141,-7438.963119781016,-851.9055068229467,-7641.564124062724,-1132.5142602196968,-7384.655748155073,-545.3762158347062,-7858.449874455881,-1439.8695180502032,-7518.766816496282,-798.9116542370548,-7683.5357659001775,-1062.2188720786348,-7254.086802047116,-339.27668060179246,-6715.962201863021,-6779.240428783638,0.32371618580929046,-0.017544988448085684,-5.05915502147039,4.6153989579130235,0.9999998863849686,18,6.12,0.18973344773985445,0.128,1.1684355,0.7707885,1.0004212,0.3132772,0.00086773443,0.00016

27.9706,58.0,40000,8.206260581570404e-06,-7323.102931306494,-389.71912971120906,-7253.44104030205,-134.91306259793515,-7397.421204600217,-631.2545058217931,-7520.392916810639,-864.6576094659359,-7716.359148551594,-1136.5932153708943,-7487.776745954505,-540.0911903841712,-7924.834533854859,-1447.4976370520158,-7617.218442071243,-798.2144438871302,-7773.877397924491,-1090.7752062648242,-7358.710245611596,-333.56496834788834,-6800.585363808389,-6858.834192059556,0.3264413220661033,-0.01651405803504523,-8.238965320577659,4.96567250166794,0.9999998818007801,19,7.37,0.20938601717352867,0.124,1.0742339,0.762289,1.0000457,0.3000865,0.00050377334,0.000155

27.776825,56.0,40000,7.968787209674534e-06,-7408.665075368,-394.1677241807248,-7344.597431270014,-134.5479793229432,-7474.104957845998,-642.1437453142266,-7593.294153701748,-871.6697197522137,-7786.726900093006,-1139.8426620566365,-7580.193925014812,-530.9962298269029,-7992.118348571057,-1444.6202287358399,-7697.694801000106,-788.9319366077698,-7850.514323231305,-1077.372174845041,-7460.538197419624,-327.9612591088205,-6883.619445376455,-6937.073457809527,0.336116805840292,-0.006743893426579908,-8.007555879178932,5.169165225224309,0.9999998812519006,20,7.7,0.06352764833718538,0.12,1.127364,0.79044473,0.9998831,0.30890825,0.00063130056,0.00015

22.588775,56.5,40000,8.189519939260168e-06,-7489.112573513745,-394.25223498409355,-7427.834674747947,-134.29690729341547,-7551.397655078994,-647.8400297700932,-7668.19237162182,-879.472328361175,-7857.4971634544,-1148.8459934567286,-7666.082874162835,-535.4651526970795,-8055.048053129485,-1439.6624107692473,-7785.538428147274,-801.884365802008,-7933.025039050736,-1082.8232633892749,-7554.895879742932,-332.6987082594718,-6959.1383317867585,-7016.614133422346,0.3350917545877294,-0.004210494716358027,-8.831975570415322,6.920027964253628,0.9999998860671985,21,8.48,0.014277196954935789,0.11600000000000002,1.0915258,0.7534318,1.0002946,0.3080068,0.00045276227,0.00014500000000000003

22.750525,59.0,40000,6.9451230274819435e-06,-7561.692071793439,-393.23814818233325,-7501.362569637612,-133.99625409439628,-7622.258773614379,-644.9697672075853,-7736.619157633861,-873.8770761300893,-7920.344436801044,-1142.7874476724985,-7740.5836815252005,-536.6493833927216,-8111.812897691331,-1447.8039940529968,-7864.587062351013,-794.0888812969887,-8011.674006950888,-1076.6888715090747,-7628.6611892004685,-336.0427668436777,-7031.945325681687,-7075.581274901272,0.3519925996299815,-0.012154796710712434,-6.529787501653273,6.9544752339239375,0.9999998822408697,22,8.79,0.145020155236125,0.11200000000000002,1.1045824,0.8048529,1.0000744,0.31319275,0.00091476913,0.00014000000000000001

23.414525,60.0,40000,6.977827134031508e-06,-7631.68900643953,-390.5048340408926,-7571.5733491458695,-133.84406175988082,-7689.853349466794,-642.81634855788,-7801.013616670444,-871.398720712552,-7979.088448657545,-1147.9798326892908,-7808.836583081758,-534.3416174043682,-8165.748027446159,-1454.224898598282,-7933.937111631537,-794.8406591678447,-8079.620017952695,-1079.630982372124,-7694.871805097337,-331.1372286113342,-7097.551213167522,-7147.563245927032,0.352117605880294,0.0007158772959032582,-7.069366715562543,6.37332652554925,0.9999998786648698,23,9.1,-0.11163003044202924,0.10800000000000001,1.1749649,0.6868316,1.0000563,0.30508512,0.00033540255,0.000135

19.813525,59.5,40000,5.8585341429949015e-06,-7702.744277883395,-385.8644203243559,-7642.016497864639,-133.3209562771721,-7759.216994122368,-637.8660001475873,-7867.080411977372,-869.1200945298302,-8040.430585231094,-1136.5541497012418,-7880.751994636883,-529.0568936435391,-8219.363997475393,-1441.0481718185783,-8006.524564473723,-789.4070530122888,-8149.742346221623,-1079.0760622771832,-7765.098657588162,-328.62395942939685,-7170.303256631347,-7218.2932350312885,0.34659232961648084,-0.0034267830014127645,-4.980192678876915,5.954957005727765,0.9999998581886163,24,9.41,0.031272559775970876,0.10400000000000001,1.0795313,0.8291047,1.0001731,0.30286235,0.00030893317,0.00013000000000000002

26.141075,61.5,40000,5.70383438160777e-06,-7765.106401214861,-381.0989425383808,-7705.891229719361,-132.25457355331648,-7819.493302312584,-631.5702713460796,-7923.331138051583,-860.8723064898485,-8094.151532908133,-1134.5335408763096,-7942.707559661063,-519.99411648148,-8267.732697471409,-1444.6527044278307,-8066.053935766549,-778.8076970126298,-8209.874808125518,-1073.2984606591758,-7828.183881531126,-324.0834022623316,-7234.13604711148,-7273.065413578406,0.34819240962048104,-0.005360590041534446,-5.388474909631949,7.007654567119563,0.99999985399166,25,9.73,0.04308234923519194,0.1,1.1016785,0.746028,1.0002273,0.30456504,0.0007395084,0.000125

25.158325,62.0,40000,4.998115723690497e-06,-7821.410533949045,-383.16073673041643,-7761.487195899163,-131.63413748528072,-7873.7757750680175,-633.2476770055431,-7972.865341395606,-863.904051651801,-8143.353123875606,-1139.1419184320125,-7993.641886869664,-524.6910378564152,-8313.514856151958,-1441.916800844196,-8115.325415482306,-787.6349693247695,-8258.670664142042,-1082.1833346741055,-7882.200696713876,-324.1510004695332,-7282.4579825073215,-7320.515271288497,0.3599429971498575,0.00919694310568666,-7.168507960054093,7.249292195716742,0.9999998581018475,26,10.05,-0.26639907341450453,0.096,1.1535022,0.7372337,0.99997795,0.30539218,0.00056827,0.00012

32.50985,64.5,40000,5.334859882622072e-06,-7870.238305296902,-384.6294581510186,-7804.902699546301,-132.3278686634322,-7923.057449926472,-633.7086729821717,-8019.652757498508,-861.0832242509691,-8188.426238937899,-1134.245176936531,-8035.187737123915,-527.0530568652248,-8354.966605720752,-1440.5776103575877,-8157.313376691076,-796.6612751267876,-8302.273683650732,-1082.9248344314976,-7923.914190585298,-321.49367689611677,-7326.522819031653,-7356.923793985654,0.37091854592729634,0.0015315013108374207,-7.384765041867288,5.149218075980828,0.9999998541116791,27,10.37,-0.11569492379203439,0.092,1.1153816,0.74352133,0.9997878,0.29126185,0.0006161009,0.00011499999999999999

22.973475,63.0,40000,5.043687196437957e-06,-7912.18887150182,-381.6805960950307,-7844.112571504734,-133.06595875795387,-7966.351557042265,-631.1797682807747,-8063.6400428549605,-863.9921811302796,-8231.049124449302,-1140.543031558936,-8072.98969593139,-526.7642750127786,-8395.896270639816,-1446.5909922761066,-8194.337552977762,-796.5787883204216,-8341.209899820211,-1083.228898588037,-7962.236850988828,-322.2421387135792,-7365.814580897719,-7398.5773183571755,0.360018000900045,0.008115981482321934,-4.806101000782656,5.678736658766931,0.9999998598271933,28,10.69,-0.20722750248387456,0.088,1.1121985,0.7867143,1.0001475,0.29464716,0.0005384053,0.00010999999999999999

25.43195,63.5,40000,6.483316332910116e-06,-7953.49378518965,-381.4646297919787,-7886.684960305269,-132.637460760036,-8007.852325939499,-630.698895112059,-8107.855296225121,-865.9790068406891,-8272.300501155682,-1149.3034395941347,-8110.560084576676,-524.229260865855,-8437.696752694066,-1455.4210647762384,-8232.983165596452,-795.502642029761,-8381.26385183924,-1087.6129451978695,-8003.154548648548,-322.58575630578514,-7404.841017089579,-7436.748199135936,0.35786789339466973,0.008695093539067545,-7.178224960637259,5.401682103542843,0.9999998630779808,29,11.01,-0.19690857082605362,0.08400000000000002,1.06792,0.75422835,0.9998668,0.29348704,0.00032619172,0.00010500000000000002

21.682375,63.0,40000,4.4056902240131274e-06,-7997.565769088964,-379.9701905084327,-7930.7428631686935,-132.2640459061084,-8051.232328896736,-627.5215837689484,-8150.669585925837,-860.9490447994441,-8312.605939368492,-1144.6192640566912,-8149.2920620561,-527.1505532018068,-8479.236842387445,-1444.9347400041538,-8274.232081076105,-795.4569730374545,-8422.344760095235,-1079.2823857507271,-8044.524044247205,-320.11432193754337,-7450.018317333949,-7484.488472974101,0.35891794589729487,0.019022729867667874,-7.00392090285915,5.823140106360492,0.9999998571233204,30,12.03,-0.3965253885835409,0.08000000000000002,1.0496885,0.8195371,0.99992615,0.29414678,0.00013797804,0.0001

24.00545,66.0,40000,5.408906292989863e-06,-8037.5248806278505,-380.16867185025626,-7971.63423955999,-132.46198630996545,-8091.102218522152,-627.5604767465884,-8189.175972474732,-856.3309033928365,-8350.689361951667,-1131.7500016530194,-8186.200522005393,-529.7023818071601,-8518.395546796191,-1427.1888506824434,-8310.677707848998,-793.8447797226214,-8457.712215966812,-1071.9485773134113,-8084.562761846205,-321.3010359557998,-7492.541776216589,-7520.165964448567,0.3537426871343567,0.009785691434789532,-6.138467748865334,7.326737919665777,0.9999998595586937,31,12.35,-0.22575474344193935,0.07600000000000001,1.0396564,0.8348202,1.0001701,0.28476614,0.00027537992,9.5e-05

23.27155,65.0,40000,7.143412692303954e-06,-8073.419770130409,-379.50792116060194,-8008.610654951847,-132.01018149239914,-8126.470754976252,-627.3681704330057,-8225.126727518043,-864.5047579924562,-8384.514987304095,-1141.1694751789425,-8218.585609433932,-529.8912707562585,-8551.09879863101,-1428.9350644878064,-8341.58589109728,-788.929968407093,-8489.8579355956,-1064.950365874216,-8120.166223820684,-321.921818874148,-7526.024835880223,-7553.904967990978,0.34841742087104355,0.013777369686115875,-12.76096547611028,11.544654370742618,0.9999998608085596,32,12.68,-0.2926505277864635,0.072,1.0450776,0.83407634,1.0001352,0.28193375,0.00038369157,8.999999999999999e-05

23.966775,65.5,40000,6.437170802776001e-06,-8106.8602594598815,-378.2704543417298,-8041.579974567759,-131.2540391170649,-8159.187974483118,-625.6453459636142,-8257.160696588595,-860.780843798994,-8414.358605627176,-1138.8312105248237,-8249.493950090315,-531.8011471288204,-8579.07203358394,-1426.2727609304534,-8372.269246588201,-787.6114957943556,-8520.601720295297,-1056.172652043775,-8151.4721946045765,-318.37473406624713,-7559.704197217898,-7583.437564620879,0.3485674283714186,0.00472014199200595,-7.535512664254453,4.851920768906947,0.9999998640267075,33,13.0,-0.11837290041148663,0.06799999999999999,1.0255889,0.8704138,0.9999575,0.27954748,0.00011702123,8.499999999999999e-05

27.70295,67.0,40000,6.3159332032681615e-06,-8132.77068084529,-375.82904453647615,-8068.570785091025,-131.51685309756107,-8184.800959371564,-622.9299859644393,-8282.189344588829,-860.1654922472106,-8438.542835933498,-1146.1192708375254,-8275.753179542551,-531.319070545006,-8602.433842511846,-1428.5022822869319,-8399.241729488582,-784.1772477990328,-8546.408294318573,-1055.2091777966025,-8177.521207644859,-319.43959723373075,-7585.30248369921,-7604.638392333778,0.35469273463673184,0.01603709087188208,-4.906968987655268,4.961860947308576,0.9999998563557787,34,13.34,-0.32769750198349357,0.06399999999999999,1.0793877,0.77953345,0.99986726,0.27054682,0.00015170473,7.999999999999999e-05

30.430075,66.5,40000,6.345299935335817e-06,-8157.949532427406,-375.446691623268,-8094.7452911122255,-131.58454408584305,-8208.762621006816,-626.0600018737579,-8305.883414877359,-868.9890897138513,-8460.966914416093,-1148.6018248921241,-8300.623911698065,-530.5330816935314,-8622.483345119677,-1421.2293135987848,-8424.005431118074,-782.2455624298381,-8570.03721153964,-1052.705170793316,-8201.236926429263,-317.05708285482746,-7609.224223618547,-7630.265147943026,0.33471673583679185,0.01643218667096794,-7.738147606731496,3.4432416250992235,0.9999998583755193,35,13.66,-0.38140528416261077,0.06000000000000001,1.0582887,0.8541884,0.99984777,0.27184764,0.00023123987,7.500000000000001e-05

21.86785,65.5,40000,4.939806863448454e-06,-8184.70690167828,-373.78970731140265,-8121.665215392183,-131.08054927040408,-8235.155279873785,-625.2347675168307,-8330.694246703259,-867.9655556403874,-8484.573469175304,-1158.0829765615258,-8327.068634909685,-530.8224672381438,-8643.273317585334,-1428.0261802822724,-8449.224515981623,-782.2967163083127,-8594.12484678618,-1053.1702144357637,-8226.735759485306,-317.9364093307462,-7632.8816643675145,-7655.366384672018,0.33561678083904195,0.014367692918483825,-5.745063059321151,5.785216363461707,0.9999998577103447,36,13.99,-0.3271583588793874,0.05600000000000001,1.0293012,0.88440394,0.99993104,0.275299,6.914523e-05,7.000000000000001e-05

38.4365,68.0,40000,7.91583589255458e-06,-8208.23595773459,-371.5835930336372,-8145.979369232828,-131.02824724411485,-8258.972929360016,-623.3192390847066,-8353.724776831665,-866.1369898371086,-8506.404474656927,-1154.8682028178237,-8350.514469555586,-528.3352716149445,-8663.503223699918,-1430.473980917783,-8471.453434018395,-776.3301563698734,-8615.208826726755,-1046.642935887944,-8249.581266889556,-317.43876468802796,-7657.7421347210275,-7675.469254996419,0.3560178008900445,-0.01036431956496343,-5.8791724469297915,8.555308103517559,0.9999998546370336,37,14.33,0.15815094904974103,0.052000000000000005,1.0574076,0.8477074,1.0003747,0.26999798,0.00015152108,6.500000000000001e-05

26.399325,67.0,40000,5.368457395267311e-06,-8229.665653064058,-372.20284797764697,-8168.15894736902,-131.0926153186295,-8280.083279990647,-624.7316045737167,-8373.544556605664,-868.3657573238606,-8524.70684543456,-1161.9199652040588,-8371.546729669903,-534.4975482943693,-8680.230641692759,-1431.6586263937977,-8491.957349384551,-784.3536855968758,-8634.458343130975,-1050.9237083296625,-8269.188785117343,-320.5723891708555,-7674.322238327601,-7692.001415486865,0.35796789839491977,-0.002584756492058354,-6.017364957021421,4.691247759357853,0.999999853982805,38,14.66,0.019791728351265192,0.048,1.0267195,0.85399437,0.9999526,0.27171448,0.00012352972,6e-05

20.3272,65.5,40000,4.9121377454215835e-06,-8254.004740918937,-371.3920055775814,-8193.4735786269,-130.35669008005553,-8303.568731996651,-624.6219974903652,-8395.105137333443,-870.9363197336678,-8545.520745338721,-1163.649292600191,-8395.419075435037,-533.4670028013176,-8699.933327296561,-1432.7614735582404,-8514.541245104623,-780.8033386580596,-8656.009741329113,-1048.203133602269,-8292.931368861182,-320.4562701378611,-7697.386016800157,-7720.255664628714,0.3390419520976049,0.011175727732319223,-7.5321355553569544,5.68196100048525,0.99999985779519,39,14.99,-0.23253834201022983,0.044,1.0532836,0.9162863,0.9999248,0.27243218,0.00011090323,5.4999999999999995e-05

22.0401,66.0,40000,4.587468320199155e-06,-8278.47059539265,-370.30025069612543,-8219.51019384075,-129.11940523364777,-8326.843866365089,-624.4953231132037,-8417.080477909534,-871.9689756241694,-8566.962059322997,-1164.6798916964347,-8418.243835812333,-529.7852442371642,-8720.28262193986,-1430.526225126843,-8535.68393929703,-779.753908764965,-8675.832053269838,-1049.4745155319952,-8316.329722449838,-316.9935914399272,-7720.8142034135435,-7739.2549520312405,0.3404420221011051,0.01743480540452666,-6.190744553717413,6.414524022430345,0.9999998502998527,40,15.31,-0.33841253630816936,0.039999999999999994,1.0164826,0.87237126,0.999929,0.27100345,3.5283163e-05,4.999999999999999e-05

